"","StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","att1","att2","worker_id","completion_code","lonely_after_1","lonely_after_2","lonely_after_3","comp_1","comp_2","ai_companion_exp","ai_companion_exp2","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","edu","edu_8_TEXT","ai_capability_1","condition"
"683","2024-05-23 18:26:10","2024-05-23 18:46:43","0",659,"100","1233","1","2024-05-23 18:46:44","R_6Fa7pYCQR5zZ3ax","","","","",597,599,"anonymous","EN","1","2","2",620,"2049-1971-7495-6315","7","4","11","1","1","1","Actually, it was for another study on this website.","2","","3","","46","4","","68","regular"
"684","2024-05-23 18:24:23","2024-05-23 18:48:11","0",660,"100","1428","1","2024-05-23 18:48:11","R_3dpMDxmeGXQzPXz","","","","",598,600,"anonymous","EN","1","2","2",621,"9142-2246-9464-9782","20","16","19","3","3","2","","2","","3","","65","4","","95","regular"
"685","2024-05-23 18:50:44","2024-05-23 18:51:33","0",661,"100","48","1","2024-05-23 18:51:34","R_7dfXLl5ajtf6UpU","","","","",599,601,"anonymous","EN","1","2","1",3,"","","","","","","","","","","","","","","","",""
"686","2024-05-23 18:34:17","2024-05-23 18:52:04","0",662,"100","1066","1","2024-05-23 18:52:04","R_628TQWWV3bl9QGp","","","","",600,602,"anonymous","EN","1","2","2",622,"7815-2376-5476-5941","61","7","75","1","1","1","I was interested in how they worked and if it really felt like speaking to another person. ","2","","1","","27","5","","29","rudimentary"
"687","2024-05-23 18:32:03","2024-05-23 18:52:53","0",663,"100","1249","1","2024-05-23 18:52:54","R_1qlJK53mQ0gUEWq","","","","",119,120,"anonymous","EN","1","2","2",623,"9770-4349-2762-9073","14","0","2","1","1","2","","2","","3","","26","4","","50","regular"
"688","2024-05-23 18:35:28","2024-05-23 18:53:17","0",664,"100","1069","1","2024-05-23 18:53:18","R_3ve39CPJp2US8ns","","","","",601,603,"anonymous","EN","1","2","2",624,"2228-1289-2291-4145","27","53","46","1","1","2","","2","","3","","40","4","","56","regular"
"689","2024-05-23 18:35:37","2024-05-23 18:53:33","0",665,"100","1075","1","2024-05-23 18:53:33","R_3CHdxL4W8jcrXlp","","","","",587,589,"anonymous","EN","1","2","2",625,"6971-4332-3091-3365","0","0","0","1","1","1","For fun","1","","5","","25","4","","9","rudimentary"
"690","2024-05-23 18:36:35","2024-05-23 18:53:47","0",666,"100","1032","1","2024-05-23 18:53:47","R_11n0xd2Kb3GMT4J","","","","",602,604,"anonymous","EN","1","2","2",626,"4720-6469-4348-0938","0","0","0","1","1","1","ChatGPT","1","","2","","21","4","","80","rudimentary"
"691","2024-05-23 18:32:20","2024-05-23 18:53:55","0",667,"100","1294","1","2024-05-23 18:53:56","R_7plmlkovMreYd0J","","","","",603,605,"anonymous","EN","1","2","2",627,"8584-5836-0933-1655","7","0","1","1","1","1","i had to for school.","2","","3","","41","4","","20","regular"
"692","2024-05-23 18:38:12","2024-05-23 18:56:09","0",668,"100","1077","1","2024-05-23 18:56:10","R_13deGHjA4GlIo2e","","","","",247,248,"anonymous","EN","1","2","2",628,"7899-6367-2573-2152","71","21","36","1","1","1","I wanted to try it out.","2","","3","","25","1","","50","rudimentary"
"693","2024-05-23 18:37:23","2024-05-23 18:56:31","0",669,"100","1147","1","2024-05-23 18:56:31","R_35sbks7clCFseW5","","","","",604,606,"anonymous","EN","1","2","2",629,"4889-0430-5737-8953","25","10","20","1","1","2","","4","Non-binary ","3","","26","3","","65","regular"
"694","2024-05-23 18:56:11","2024-05-23 18:56:33","0",670,"100","22","1","2024-05-23 18:56:33","R_6qZpaFNGRQUp04h","","","","",605,607,"anonymous","EN","1","2","1",3,"","","","","","","","","","","","","","","","",""
"695","2024-05-23 18:55:56","2024-05-23 18:57:39","0",671,"100","103","1","2024-05-23 18:57:39","R_5QXXW2XQR9QiAEe","","","","",144,145,"anonymous","EN","1","2","2",630,"6745-4191-5275-5598","0","0","0","1","1","1","Chat GPT","2","","1","","23","4","","83","rudimentary"
"696","2024-05-23 18:40:34","2024-05-23 18:58:45","0",672,"100","1091","1","2024-05-23 18:58:46","R_1m1X5Mh6Q7SlPVf","","","","",606,608,"anonymous","EN","1","2","2",631,"3843-8325-8856-7601","100","100","100","1","1","1","For specific information while searching for an answer.","1","","6","White and Hispanic","31","3","","100","rudimentary"
"697","2024-05-23 18:40:04","2024-05-23 18:59:34","0",673,"100","1169","1","2024-05-23 18:59:35","R_1sA0Ptva24JlNrA","","","","",607,609,"anonymous","EN","1","2","2",632,"2094-0413-6904-0521","57","53","66","3","1","1","to test it out","2","","4","","26","3","","26","regular"
"698","2024-05-23 18:40:21","2024-05-23 19:00:19","0",674,"100","1198","1","2024-05-23 19:00:20","R_6pFF18aoOCo888n","","","","",608,610,"anonymous","EN","1","2","2",633,"8504-3907-9444-9575","0","0","0","1","1","2","","2","","1","","47","3","","90","regular"
"699","2024-05-23 18:44:22","2024-05-23 19:01:27","0",675,"100","1024","1","2024-05-23 19:01:28","R_1VCNLWG4KS4eZRD","","","","",94,95,"anonymous","EN","1","2","2",634,"8530-9059-4615-4835","0","0","0","1","1","2","","2","","3","","35","4","","50","rudimentary"
"700","2024-05-23 18:44:03","2024-05-23 19:01:29","0",676,"100","1046","1","2024-05-23 19:01:30","R_10oXCSDsZVTnoPp","","","","",609,611,"anonymous","EN","1","2","2",635,"8693-5674-0837-7255","19","50","14","3","1","2","","2","","1","","26","4","","100","regular"
"701","2024-05-23 18:44:30","2024-05-23 19:02:32","0",677,"100","1082","1","2024-05-23 19:02:33","R_5QzNeQ01FPvL3o7","","","","",610,612,"anonymous","EN","1","2","2",636,"5945-3986-4794-4306","0","0","0","1","1","2","","2","","3","","50","2","","100","regular"
"702","2024-05-23 18:40:07","2024-05-23 19:03:01","0",678,"100","1373","1","2024-05-23 19:03:01","R_5gokrd3Ay1wdHji","","","","",611,613,"anonymous","EN","1","2","2",637,"1206-7745-6745-4206","30","30","30","1","1","2","","2","","2","","38","5","","70","regular"
"703","2024-05-23 18:47:29","2024-05-23 19:05:24","0",679,"100","1075","1","2024-05-23 19:05:25","R_1iESgfQ8sHdGexH","","","","",612,614,"anonymous","EN","1","2","2",638,"4846-3293-2616-1234","18","16","0","3","1","1","For fun","2","","3","","40","4","","76","rudimentary"
"704","2024-05-23 18:47:20","2024-05-23 19:06:17","0",680,"100","1136","1","2024-05-23 19:06:17","R_7QFvG9h9uUFF1tn","","","","",613,615,"anonymous","EN","1","2","2",639,"7075-5970-8304-9594","60","27","74","1","1","2","","2","","1","","28","3","","90","regular"
"705","2024-05-23 18:50:19","2024-05-23 19:07:50","0",681,"100","1050","1","2024-05-23 19:07:51","R_5U4aweUNXB7DM6Q","","","","",614,616,"anonymous","EN","1","2","2",640,"0464-5866-6212-0264","25","10","35","1","1","1","I used it to help me be more productive and gain a better knowledge of questions I can't ask online normally.","1","","2","","18","1","","40","regular"
"706","2024-05-23 18:48:52","2024-05-23 19:08:07","0",682,"100","1155","1","2024-05-23 19:08:08","R_7PcunP5vHoEUtHM","","","","",615,617,"anonymous","EN","1","2","2",641,"5274-0616-1855-4397","40","20","30","1","1","2","","2","","3","","22","4","","85","rudimentary"
"707","2024-05-23 18:51:44","2024-05-23 19:10:28","0",683,"100","1124","1","2024-05-23 19:10:29","R_71yfYdIZfcKzvmF","","","","",616,618,"anonymous","EN","1","2","2",642,"6766-0454-4910-8894","50","24","50","1","1","2","","1","","2","","35","6","","70","regular"
"708","2024-05-23 18:52:15","2024-05-23 19:10:44","0",684,"100","1108","1","2024-05-23 19:10:44","R_1kq7VJb2voP6jGN","","","","",617,619,"anonymous","EN","1","2","2",643,"3001-1655-7188-5245","21","0","0","1","1","2","","2","","3","","30","5","","75","regular"
"709","2024-05-23 18:50:26","2024-05-23 19:10:58","0",685,"100","1231","1","2024-05-23 19:10:59","R_1CpLO7NDYNj66K7","","","","",618,620,"anonymous","EN","1","2","2",644,"0408-4732-0533-4688.","0","0","0","1","1","1","boredom ","2","","6","native","23","1","","7","rudimentary"
"710","2024-05-23 18:26:41","2024-05-23 19:10:59","0",686,"100","2658","1","2024-05-23 19:11:00","R_3EE6S1YUO4kTLO1","","","","",619,621,"anonymous","EN","1","2","2",645,"3101-5364-4367-2322","65","67","68","1","1","1","it would help with homework","1","","2","","20","3","","58","rudimentary"
"711","2024-05-23 18:48:48","2024-05-23 19:12:10","0",687,"100","1402","1","2024-05-23 19:12:11","R_1Pi7dTbjyel5rbR","","","","",620,622,"anonymous","EN","1","2","2",646,"0497-4004-4099-4918","9","7","8","1","1","2","","1","","3","","32","4","","81","regular"
"712","2024-05-23 18:52:51","2024-05-23 19:13:06","0",688,"100","1214","1","2024-05-23 19:13:06","R_3VmUt7xfWe25kqp","","","","",621,623,"anonymous","EN","1","2","2",647,"2925-0940-1417-5654","0","0","0","1","1","1","Productivity gains","1","","3","","31","6","","25","rudimentary"
"713","2024-05-23 18:54:59","2024-05-23 19:13:25","0",689,"100","1106","1","2024-05-23 19:13:26","R_3dcSboYh9ceMuQ3","","","","",622,624,"anonymous","EN","1","2","2",648,"3364-8537-3071-0035","36","42","31","1","1","2","","1","","3","","45","3","","83","regular"
"714","2024-05-23 18:58:24","2024-05-23 19:14:51","0",690,"100","987","1","2024-05-23 19:14:52","R_7HY4EKnniLtcXPU","","","","",623,625,"anonymous","EN","1","2","2",649,"6703-1007-2876-7923","71","75","91","1","1","2","","1","","5","","23","3","","70","rudimentary"
"715","2024-05-23 18:57:50","2024-05-23 19:14:54","0",691,"100","1024","1","2024-05-23 19:14:55","R_3ewbcAObJnD3qVk","","","","",624,626,"anonymous","EN","1","2","2",650,"8871-1868-7811-7441","6","0","0","3","1","1","For help with resume tips","2","","4","","32","3","","70","regular"
"716","2024-05-23 19:16:49","2024-05-23 19:17:21","0",692,"100","31","1","2024-05-23 19:17:22","R_6ab4Ds9dL76Wyt3","","","","",625,627,"anonymous","EN","1","2","1",3,"","","","","","","","","","","","","","","","",""
"717","2024-05-23 18:58:49","2024-05-23 19:18:06","0",693,"100","1156","1","2024-05-23 19:18:06","R_3OTEt6hHn2Y7aaQ","","","","",626,628,"anonymous","EN","1","2","2",651,"5831-6910-0173-2662","86","69","72","1","1","1","I was looking for advice and recommendations.","1","","3","","40","4","","100","rudimentary"
"718","2024-05-23 19:00:02","2024-05-23 19:18:22","0",694,"100","1099","1","2024-05-23 19:18:22","R_6zdo8skDtPrCKHB","","","","",627,629,"anonymous","EN","1","2","2",652,"1696-9791-4095-4911","20","10","10","1","1","2","","1","","3","","24","4","","100","regular"
"719","2024-05-23 18:54:28","2024-05-23 19:18:30","0",695,"100","1441","1","2024-05-23 19:18:30","R_3k84x2O4vrOW5in","","","","",628,630,"anonymous","EN","1","2","2",653,"2005-8981-4863-3986","70","6","27","1","1","1","To feel less lonely","2","","2","","27","4","","29","rudimentary"
"720","2024-05-23 19:00:04","2024-05-23 19:18:40","0",696,"100","1115","1","2024-05-23 19:18:40","R_6SIfNFPNepyP2Me","","","","",629,631,"anonymous","EN","1","2","2",654,"6583-3737-4124-4665","15","0","0","1","1","2","","2","","3","","63","1","","65","regular"
"721","2024-05-23 19:01:01","2024-05-23 19:19:18","0",697,"100","1096","1","2024-05-23 19:19:18","R_1A2M5WA9ngnAKlz","","","","",630,632,"anonymous","EN","1","2","2",655,"1497-3210-4090-1617","75","60","100","1","1","1","Maybe I misunderstood the questions -- I've chatted with AI chatbots before, to help draft emails or get recommendations for vacation itineraries. I'm not sure if those count as an AI companion app.","3","","3","","32","4","","35","regular"
"722","2024-05-23 19:02:29","2024-05-23 19:19:52","0",698,"100","1042","1","2024-05-23 19:19:52","R_60kmgOmLxiJL3i0","","","","",506,508,"anonymous","EN","1","2","2",656,"0060-2510-9578-4159","23","21","16","1","1","1","I have asked it basic research questions and had it generate ideas for things.","4","Nonbinary","5","","39","3","","76","rudimentary"
"723","2024-05-23 19:02:45","2024-05-23 19:19:53","0",699,"100","1027","1","2024-05-23 19:19:53","R_34Hs1ihgu5tqFkt","","","","",631,633,"anonymous","EN","1","2","2",657,"0314-4937-3167-7416","58","46","58","1","1","2","","2","","1","","18","3","","64","regular"
"724","2024-05-23 19:01:10","2024-05-23 19:20:15","0",700,"100","1145","1","2024-05-23 19:20:16","R_7QJXPw2mE2oaCvB","","","","",632,634,"anonymous","EN","1","2","2",658,"6529-4683-7917-1393","100","50","100","3","1","1","coding questions","1","","3","","33","3","","50","rudimentary"
"725","2024-05-23 19:01:40","2024-05-23 19:21:10","0",701,"100","1170","1","2024-05-23 19:21:10","R_6PZFUCYjKG0JA2t","","","","",633,635,"anonymous","EN","1","2","2",659,"8849-8668-9399-8962","40","5","7","1","1","2","","2","","2","","25","4","","85","rudimentary"
"726","2024-05-23 19:04:08","2024-05-23 19:23:49","0",702,"100","1180","1","2024-05-23 19:23:49","R_7IT5z3GMFbLKY3B","","","","",634,636,"anonymous","EN","1","2","2",660,"7776-1320-7325-6892","30","61","60","1","1","2","","2","","1","","44","5","","100","rudimentary"
"727","2024-05-23 19:07:27","2024-05-23 19:25:34","0",703,"100","1086","1","2024-05-23 19:25:34","R_5jfW2NjLTjrqpqX","","","","",635,637,"anonymous","EN","1","2","2",661,"6957-8654-4735-0696","0","0","0","1","1","2","","2","","3","","62","3","","50","regular"
"728","2024-05-23 19:10:14","2024-05-23 19:30:00","0",704,"100","1186","1","2024-05-23 19:30:01","R_3gCJ1fxrtXgUlUD","","","","",314,315,"anonymous","EN","1","2","2",662,"3399-6758-7925-6150","0","0","0","1","1","1","facebook has one on its search now","2","","3","","60","4","","72","rudimentary"
"729","2024-05-23 19:09:29","2024-05-23 19:30:15","0",705,"100","1246","1","2024-05-23 19:30:16","R_3QMSbMWEHZRFjND","","","","",636,638,"anonymous","EN","1","2","2",663,"6476-3971-4144-9182","0","0","0","1","1","2","","2","","3","","34","3","","90","regular"
"730","2024-05-23 19:08:54","2024-05-23 19:30:41","0",706,"100","1306","1","2024-05-23 19:30:41","R_1YWjhIwZCmt1xol","","","","",637,639,"anonymous","EN","1","2","2",664,"5033-0266-6018-0276","12","12","16","1","1","1","I was curious about the technology","2","","3","","33","3","","12","regular"
"731","2024-05-23 19:12:19","2024-05-23 19:31:32","0",707,"100","1152","1","2024-05-23 19:31:33","R_7rHZLv8O84opTpK","","","","",638,640,"anonymous","EN","1","2","2",665,"3657-1039-8659-6650","70","70","65","1","1","2","","2","","5","","24","4","","65","regular"
"732","2024-05-23 19:04:37","2024-05-23 19:32:28","0",708,"100","1671","1","2024-05-23 19:32:29","R_6E5KxkICd6AMer4","","","","",639,641,"anonymous","EN","1","2","2",666,"5951-6628-3038-8663","20","10","20","1","1","1","I used an app called Woebot for depression and anxiety.","2","","3","","38","5","","30","rudimentary"
"733","2024-05-23 19:15:00","2024-05-23 19:33:35","0",709,"100","1115","1","2024-05-23 19:33:35","R_3dKLrUQm1OHopWh","","","","",640,642,"anonymous","EN","1","2","2",667,"0241-9905-3094-9921","100","72","78","1","1","2","","2","","2","","24","4","","63","rudimentary"
"734","2024-05-23 19:17:03","2024-05-23 19:35:25","0",710,"100","1101","1","2024-05-23 19:35:25","R_6k7z4VyN4XiU1gt","","","","",641,643,"anonymous","EN","1","2","2",668,"6624-1705-1231-2467","0","0","0","1","1","2","","2","","3","","35","4","","100","regular"
"735","2024-05-23 19:16:27","2024-05-23 19:36:20","0",711,"100","1192","1","2024-05-23 19:36:20","R_1rYsb3rmWdEgm6V","","","","",642,644,"anonymous","EN","1","2","2",669,"5491-5519-4732-5534","49","42","43","1","1","1","Just to see what it was about ","2","","4","","33","4","","39","regular"
"736","2024-05-23 19:18:11","2024-05-23 19:36:51","0",692,"100","1119","1","2024-05-23 19:36:51","R_1BHnvztpzx6L69P","","","","",625,627,"anonymous","EN","1","2","2",670,"8454-3281-2407-0650","75","73","76","1","1","2","","1","","3","","28","2","","20","rudimentary"
"737","2024-05-23 19:19:08","2024-05-23 19:37:02","0",712,"100","1073","1","2024-05-23 19:37:02","R_52LE8P0CjoKLl1q","","","","",167,168,"anonymous","EN","1","2","2",671,"6630-1968-1775-4727","86","86","87","1","1","2","","2","","3","","42","4","","0","rudimentary"
"738","2024-05-23 19:12:14","2024-05-23 19:37:04","0",713,"100","1490","1","2024-05-23 19:37:05","R_6jjLwpo6Y8pPSd7","","","","",643,645,"anonymous","EN","1","2","2",672,"4780-3019-3493-5703","45","43","39","1","1","2","","1","","3","","26","7","","31","rudimentary"
"739","2024-05-23 19:18:48","2024-05-23 19:38:19","0",714,"100","1171","1","2024-05-23 19:38:19","R_58H5W4i8LJhpeEN","","","","",644,646,"anonymous","EN","1","2","2",673,"7853-5039-1015-1351","0","0","0","1","1","1","To create documents and for research .","1","","4","","52","1","","100","regular"
"740","2024-05-23 19:20:14","2024-05-23 19:38:34","0",715,"100","1099","1","2024-05-23 19:38:34","R_3k0QKleEsRxlopy","","","","",645,647,"anonymous","EN","1","2","2",674,"5987-0748-7171-3498","18","8","15","1","1","2","","2","","3","","40","4","","69","regular"
"741","2024-05-23 19:20:30","2024-05-23 19:38:38","0",716,"100","1087","1","2024-05-23 19:38:38","R_6IK0ukp84YPa8Sf","","","","",646,648,"anonymous","EN","1","2","2",675,"3900-6413-0988-5294","25","20","10","1","1","1","I have experimented with AI companion's before to learn how to code in computer languages.","1","","3","","18","1","","40","regular"
"742","2024-05-23 19:20:12","2024-05-23 19:40:31","0",717,"100","1219","1","2024-05-23 19:40:32","R_1ltrKUiatikTAXE","","","","",647,649,"anonymous","EN","1","2","2",676,"2689-0463-4411-6180","70","13","25","1","1","1","To answer a question i did not know","2","","3","","48","2","","71","rudimentary"
"743","2024-05-23 19:20:36","2024-05-23 19:41:16","0",718,"100","1240","1","2024-05-23 19:41:16","R_7g4SAVRKgdXGbc0","","","","",648,650,"anonymous","EN","1","2","2",677,"1530-3887-0592-5961","0","0","0","1","1","2","","2","","5","","49","4","","82","rudimentary"
"744","2024-05-23 19:24:34","2024-05-23 19:42:41","0",719,"100","1087","1","2024-05-23 19:42:42","R_6q8jnvHBGCORe2l","","","","",649,651,"anonymous","EN","1","2","2",678,"4347-2122-4692-6022","0","0","0","1","1","1","I tried it one night just to see what it was like.","1","","3","","54","4","","80","regular"
"745","2024-05-23 19:06:04","2024-05-23 19:42:54","0",720,"100","2209","1","2024-05-23 19:42:54","R_3Mybivgr5R4NsFy","","","","",650,652,"anonymous","EN","1","2","2",679,"9453-5918-0665-1524","31","30","65","1","1","1","for fun and curiousity","2","","4","","32","3","","6","regular"
"746","2024-05-23 19:24:58","2024-05-23 19:43:41","0",721,"100","1122","1","2024-05-23 19:43:41","R_1RV9JATaF6Y8s8G","","","","",651,653,"anonymous","EN","1","2","2",680,"0629-6773-1755-7330","28","4","4","1","1","1","I read an article about them and I wanted to try one out to see what it was like. ","1","","3","","36","5","","61","regular"
"747","2024-05-23 19:28:32","2024-05-23 19:46:51","0",722,"100","1099","1","2024-05-23 19:46:52","R_5PNAeIkgPWgqo0M","","","","",652,654,"anonymous","EN","1","2","2",681,"5195-6567-6289-4694","70","82","84","1","1","1","To clean up text or generate some ideas.","1","","3","","35","1","","79","rudimentary"
"748","2024-05-23 19:26:49","2024-05-23 19:47:25","0",723,"100","1235","1","2024-05-23 19:47:25","R_7rpvWati9OWtA1c","","","","",653,655,"anonymous","EN","1","2","2",682,"6023-6886-1911-3788","71","50","26","1","1","2","","2","","3","","37","3","","10","rudimentary"
"749","2024-05-23 19:31:53","2024-05-23 19:49:34","0",724,"100","1061","1","2024-05-23 19:49:35","R_7A3L3cn4UUH6D5L","","","","",654,656,"anonymous","EN","1","2","2",683,"1022-7013-3317-9739","11","4","6","1","1","2","","2","","3","","47","5","","18","regular"
"750","2024-05-23 19:30:09","2024-05-23 19:51:36","0",725,"100","1287","1","2024-05-23 19:51:37","R_7wsN4T3cNjRZpk6","","","","",655,657,"anonymous","EN","1","2","2",684,"1300-6231-6486-8637","2","12","8","1","1","2","","2","","4","","28","2","","76","regular"
"751","2024-05-23 19:51:46","2024-05-23 19:52:34","0",726,"100","48","1","2024-05-23 19:52:35","R_6zgPD2JeyDiM60F","","","","",656,658,"anonymous","EN","1","2","1",3,"","","","","","","","","","","","","","","","",""
"752","2024-05-23 19:37:59","2024-05-23 19:54:49","0",727,"100","1010","1","2024-05-23 19:54:49","R_7FCTUDQA4OiigkG","","","","",112,113,"anonymous","EN","1","2","2",685,"3525-6614-1154-9673","50","49","49","3","1","1","work or information","1","","6","two or more races","30","5","","50","regular"
"753","2024-05-23 19:53:55","2024-05-23 19:55:04","0",728,"100","69","1","2024-05-23 19:55:04","R_7n1SgM6JnwUwmNo","","","","",179,180,"anonymous","EN","1","2","1",3,"","","","","","","","","","","","","","","","",""
"754","2024-05-23 19:40:30","2024-05-23 19:58:06","0",729,"100","1056","1","2024-05-23 19:58:07","R_5qffkK2pQjz8O9g","","","","",111,112,"anonymous","EN","1","2","2",686,"7704-6487-2202-6901","79","14","52","1","1","1","I wanted help writing and editing a book.","2","","3","","36","3","","74","rudimentary"
"755","2024-05-23 19:40:47","2024-05-23 19:59:39","0",730,"100","1132","1","2024-05-23 19:59:40","R_69iHaZsQXdMNO9B","","","","",657,659,"anonymous","EN","1","2","2",687,"6864-3248-1645-8118","40","59","52","3","1","1","for the novelty of it, for fun, and for generating recipes","2","","3","","32","4","","0","regular"
"756","2024-05-23 19:34:33","2024-05-23 20:01:21","0",731,"100","1608","1","2024-05-23 20:01:22","R_60HF2inudYoazus","","","","",138,139,"anonymous","EN","1","2","2",688,"4204-4999-6039-8963","80","25","65","1","1","1","I've used AI such as ChatGPT in order to help me with work related questions and formulate ideas.","2","","3","","31","4","","75","rudimentary"
"757","2024-05-23 20:01:33","2024-05-23 20:02:42","0",732,"100","68","1","2024-05-23 20:02:42","R_39HjMB7I91oUhdT","","","","",658,660,"anonymous","EN","1","2","1",3,"","","","","","","","","","","","","","","","",""
"758","2024-05-23 19:49:13","2024-05-23 20:07:05","0",733,"100","1071","1","2024-05-23 20:07:06","R_1fduQT3sqWLz8WR","","","","",642,644,"anonymous","EN","1","2","2",689,"3428-9191-2544-5521","45","73","76","1","1","2","","1","","1","","22","3","","58","regular"
"759","2024-05-23 19:48:50","2024-05-23 20:09:34","0",734,"100","1244","1","2024-05-23 20:09:35","R_5eXyFRylmR7ZfB4","","","","",659,661,"anonymous","EN","1","2","2",690,"1827-4823-5289-9771","85","85","85","1","1","1","It was a study involving why I believe in a conspiracy theory, and the AI gave me arguments why the conspiracy theory was false.","1","","3","","55","1","","90","rudimentary"
"760","2024-05-23 19:51:41","2024-05-23 20:10:01","0",735,"100","1099","1","2024-05-23 20:10:01","R_7CQwi5P9jnzxkVu","","","","",660,662,"anonymous","EN","1","2","2",691,"1972-0941-5826-9405","40","0","0","3","1","1","to make a meal plan","2","","3","","32","5","","75","regular"
"761","2024-05-23 20:09:41","2024-05-23 20:11:05","0",736,"100","83","1","2024-05-23 20:11:05","R_3n7C1rlK9QVexi4","","","","",661,663,"anonymous","EN","1","2","1",3,"","","","","","","","","","","","","","","","",""
"762","2024-05-23 19:52:46","2024-05-23 20:13:19","0",737,"100","1232","1","2024-05-23 20:13:19","R_3JF0JIUEq1uPGx2","","","","",143,144,"anonymous","EN","1","2","2",692,"9390-7196-7216-8873","20","0","10","1","1","2","","1","","5","","37","4","","65","regular"
"763","2024-05-23 19:53:56","2024-05-23 20:13:31","0",738,"100","1174","1","2024-05-23 20:13:31","R_5HkKSm4UYJa5cHf","","","","",662,664,"anonymous","EN","1","2","2",693,"3829-7009-9733-4318","39","10","23","1","1","1","work out some ideas free from judgment","1","","3","","42","4","","29","rudimentary"
"764","2024-05-23 19:51:02","2024-05-23 20:13:56","0",739,"100","1373","1","2024-05-23 20:13:56","R_6GBUFLvWGb7fEUW","","","","",663,665,"anonymous","EN","1","2","2",694,"2836-0793-4472-4682","0","0","0","1","1","1","To answer questions","1","","3","","46","4","","0","rudimentary"
"765","2024-05-23 19:56:20","2024-05-23 20:14:43","0",740,"100","1102","1","2024-05-23 20:14:44","R_546uaVpUay1ArYs","","","","",664,666,"anonymous","EN","1","2","2",695,"3838-5660-7167-8191","20","0","0","1","1","2","","2","","4","","33","2","","60","regular"
"766","2024-05-23 19:56:48","2024-05-23 20:15:31","0",741,"100","1122","1","2024-05-23 20:15:31","R_5hSZ9u99nTARhC9","","","","",665,667,"anonymous","EN","1","2","2",696,"5507-1523-0903-0453","75","70","75","1","1","1","I had another survey testing out a companion app and telling it about what is currently troubling us.","2","","2","","27","4","","86","rudimentary"
"767","2024-05-23 19:58:05","2024-05-23 20:15:45","0",742,"100","1060","1","2024-05-23 20:15:45","R_7dBPiwJ9k7PvCkV","","","","",666,668,"anonymous","EN","1","2","2",697,"9235-8816-3445-6456","0","0","0","1","1","1","Just for insight on things.","1","","3","","31","1","","80","rudimentary"
"768","2024-05-23 19:55:51","2024-05-23 20:16:33","0",743,"100","1241","1","2024-05-23 20:16:33","R_1ruxClIXeCCBcaY","","","","",11,11,"anonymous","EN","1","2","2",698,"4792-9262-4325-6180","64","47","77","1","1","1","I previously used it to help answer questions and help me out.","2","","2","","43","4","","37","rudimentary"
"769","2024-05-23 19:59:22","2024-05-23 20:17:13","0",744,"100","1070","1","2024-05-23 20:17:13","R_1mXzKNsnFGVyBKs","","","","",667,669,"anonymous","EN","1","2","2",699,"8405-1900-4096-0249","15","5","5","1","1","1","I have used it when completing surveys.","2","","3","","24","4","","70","regular"
"770","2024-05-23 19:58:29","2024-05-23 20:22:07","0",745,"100","1417","1","2024-05-23 20:22:07","R_10pFjXiKGOFua52","","","","",668,670,"anonymous","EN","1","2","2",700,"4132-4414-4184-4259","0","0","0","1","1","2","","2","","1","","43","1","","77","regular"
"771","2024-05-23 20:02:47","2024-05-23 20:22:46","0",732,"100","1198","1","2024-05-23 20:22:47","R_6qqFvXaoVqBYrYt","","","","",658,660,"anonymous","EN","1","2","2",701,"6471-0293-0908-0802","0","11","0","3","3","2","","2","","3","","45","4","","100","rudimentary"
"772","2024-05-23 20:05:20","2024-05-23 20:23:19","0",746,"100","1078","1","2024-05-23 20:23:19","R_6mk4qrFapu5XE9e","","","","",19,19,"anonymous","EN","1","2","2",702,"5348-6393-9106-3257","71","70","70","1","1","2","","1","","3","","43","5","","59","rudimentary"
"773","2024-05-23 20:24:37","2024-05-23 20:25:31","0",747,"100","53","1","2024-05-23 20:25:31","R_3Qopgrj5H8PfhPB","","","","",669,671,"anonymous","EN","1","2","1",3,"","","","","","","","","","","","","","","","",""
"774","2024-05-23 19:57:06","2024-05-23 20:27:26","0",748,"100","1819","1","2024-05-23 20:27:26","R_5FnNAuFBKbdpDdo","","","","",670,672,"anonymous","EN","1","2","2",703,"0814-2754-9761-3189","0","0","0","1","1","2","","2","","3","","32","4","","96","regular"
"775","2024-05-23 20:27:43","2024-05-23 20:28:21","0",749,"100","38","1","2024-05-23 20:28:22","R_3s1GASlexYIfil3","","","","",671,673,"anonymous","EN","1","1","2",3,"","","","","","","","","","","","","","","","",""
"776","2024-05-23 20:10:22","2024-05-23 20:28:34","0",750,"100","1092","1","2024-05-23 20:28:35","R_1CfMSQbKEYgwI1I","","","","",672,674,"anonymous","EN","1","2","2",704,"2737-4353-1515-9180","4","0","9","1","1","1","Curiosity ","2","","3","","34","3","","55","regular"
"777","2024-05-23 20:12:39","2024-05-23 20:33:04","0",751,"100","1224","1","2024-05-23 20:33:04","R_79m1sq37yq8o4FR","","","","",673,675,"anonymous","EN","1","2","2",705,"0020-3296-3002-3553","60","45","45","1","1","2","","1","","3","","18","1","","70","rudimentary"
