"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","worker_id","control_loneliness_1","control_loneliness_2","control_loneliness_3","exp_lonely_before_1","exp_lonely_before_2","exp_lonely_before_3","completion_code","exp_lonely_after_1","exp_lonely_after_2","exp_lonely_after_3","user_opinion_1","user_opinion_2","user_opinion_3","participantId","condition","timezone"
"2024-04-15 13:13:11","2024-04-15 13:14:28","0",606,"100","76","1","2024-04-15 13:14:29","R_2rYsdIe6SppCcgF","","","","",573,573,"anonymous","EN","1","FC62477B14624E2B83F5063DFB858E4C","98","98","98","","","","","","","","","","","FC62477B14624E2B83F5063DFB858E4C","Control","America/Los_Angeles"
"2024-04-15 12:59:48","2024-04-15 13:16:27","0",607,"100","998","1","2024-04-15 13:16:27","R_2X91jje50efY9PP","","","","",574,574,"anonymous","EN","1","DC4C6EDEC1294A3E9AB8205885005F76","","","","100","100","100","6965-4983-0550-0667","100","96","100","I can't remmeberw which day, but on one of the days it really helped.","It was obviously not a real person. ","Make it more realistic.","DC4C6EDEC1294A3E9AB8205885005F76","Experience","America/New_York"
"2024-04-15 12:57:49","2024-04-15 13:20:07","0",608,"100","1337","1","2024-04-15 13:20:08","R_7XmQVbQnbmDyX6B","","","","",575,575,"anonymous","EN","1","C1EDF37CD4A44E8B9A5A63A04D9E5696","","","","35","15","15","9844-2172-9013-9046","15","5","5","I definitley felt more connected to the world after talking to the chatbot.","Sometimes it didn't respond to my questions.","Honestly, I was very impressed with the chatbot's ability to keep a good conversation going and can't think of any necessary improvements.","C1EDF37CD4A44E8B9A5A63A04D9E5696","Experience","America/Los_Angeles"
"2024-04-15 13:22:03","2024-04-15 13:38:40","0",609,"100","996","1","2024-04-15 13:38:41","R_24B3I0GKDvEIOrz","","","","",576,576,"anonymous","EN","1","834ECBEB7AFF41189796C74923E0ACD2","","","","34","15","29","7691-9482-1731-3208","50","53","48","Not very helpful. It made me a little more lonely","It worked fine but might me feel sad","Maybe lead the conversation more","834ECBEB7AFF41189796C74923E0ACD2","Experience","America/Chicago"
"2024-04-15 13:26:26","2024-04-15 13:46:45","0",610,"100","1218","1","2024-04-15 13:46:45","R_71tcKYaz9esS5pG","","","","",577,577,"anonymous","EN","1","4D73F95B1BA34EE6887ABD570D738ECD","","","","70","70","75","6113-7528-8635-5126","70","70","75","Slightly helpful on some days, but not all of them.","If I asked for additional examples of something we'd already discussed on prior days, even specifying that I wanted new examples, there was still repetition in the answers it gave.","The only thing that really bothered me was the repetition of answers that happened if I asked the similar questions on separate days, like I mentioned in the last question.","4D73F95B1BA34EE6887ABD570D738ECD","Experience","America/New_York"
"2024-04-15 13:46:56","2024-04-15 13:47:23","0",611,"100","27","1","2024-04-15 13:47:24","R_53pNMMKlBFEAoHe","","","","",578,578,"anonymous","EN","1","917E60FD47AD4F7CAB9584AF61D87D88","37","19","22","","","","","","","","","","","917E60FD47AD4F7CAB9584AF61D87D88","Control","America/Chicago"
"2024-04-15 13:31:54","2024-04-15 13:49:29","0",612,"100","1055","1","2024-04-15 13:49:30","R_7DU6QdXVzaVRTvX","","","","",579,579,"anonymous","EN","1","457DE29BD7DE4BA3A54C9F5CEAEEC89A","","","","0","0","0","1154-6294-8927-8985","0","0","0","It did make me feel more engaged. ","It actually worked really well and gave great advice. ","it should be able to suggest new movies in a certain genre. It said it cant suggest new movies. ","457DE29BD7DE4BA3A54C9F5CEAEEC89A","Experience","America/Chicago"
"2024-04-15 14:02:01","2024-04-15 14:02:15","0",613,"100","14","1","2024-04-15 14:02:16","R_5FKiDPe2FpLRpkI","","","","",454,454,"anonymous","EN","1","20B68FFD9D9646B1975AE08BBBDC05FD","39","40","39","","","","","","","","","","","20B68FFD9D9646B1975AE08BBBDC05FD","Control","America/Chicago"
"2024-04-15 14:05:45","2024-04-15 14:06:40","0",614,"100","55","1","2024-04-15 14:06:41","R_7feyGhRHQcwPSJl","","","","",580,580,"anonymous","EN","1","81123A22E1B44B7C9191C9E93E480004","96","25","85","","","","","","","","","","","81123A22E1B44B7C9191C9E93E480004","Control","America/New_York"
"2024-04-15 14:07:56","2024-04-15 14:27:10","0",615,"100","1154","1","2024-04-15 14:27:11","R_3IUDhVHBcCqZuPT","","","","",581,581,"anonymous","EN","1","32074DA13A49409DA08A73802A827B0A","","","","90","100","100","0347-0524-7783-2918","80","80","90","the chatbot was helpful decreasing loneliness.","I didn't face challenges with the chatbot. ","At the beginning of each session, that chatbot would repeat / retype the last comment that it made the day before. It would be better to start new so that it seemed more like a 'real' conversation.","32074DA13A49409DA08A73802A827B0A","Experience","America/New_York"
"2024-04-15 14:06:29","2024-04-15 14:27:49","0",616,"100","1280","1","2024-04-15 14:27:50","R_526in0cIZ2TnJUe","","","","",405,405,"anonymous","EN","1","4AAAF30F5B9349E4B8D844AD91FE0336","","","","55","55","55","5953-3274-4847-3614","55","55","55","I would say that it neither helped nor hurt. It was nice to have a nonjudgemental entity to field questions among other things that would be somewhat less traceable than internet searches. But at the same time, as someone who has a sense as to how these work, I didn't quite view Jessie as a person per se. She and her kind can perhaps someday get to that level (technology Doomsday predictions or futurist shilling aside), but it's very unlikely to be today.","I would say the only annoyance I had would be with regards to the attempts to break up awkward silences, where the bot would follow up and try to get me talking again. In my case, I am aware that I haven't said much, but I'm trying to come up with an appropriate thing to ask or talk about. For today I had a weird double-post issue, but it was likely due to my inputting two text inputs for one question that led to unforeseen issues in the bot's resultant behavior.","I think if the bot could restrain itself from filler responses while I am typing, that would help me in not reminding me that it's an algorithm working in the background with more simple commands/instructions/programming.","4AAAF30F5B9349E4B8D844AD91FE0336","Experience","America/New_York"
"2024-04-15 14:15:59","2024-04-15 14:32:58","0",617,"100","1018","1","2024-04-15 14:32:59","R_3AjvUCbO0wcrpOp","","","","",582,582,"anonymous","EN","1","2CBD9E8B05534D8A8416F4AA2F19A2C2","","","","50","50","50","5667-0132-3783-8957","50","50","50","It was helpful just a small amount as far as decreasing loneliness.","I still felt as though I was talking to an automated system.","More up-to-date information and more of an ability to add to the conversation or start new topics. I felt at a loss at how to keep the conversation going at time.","2CBD9E8B05534D8A8416F4AA2F19A2C2","Experience","America/Chicago"
"2024-04-15 14:37:52","2024-04-15 14:38:17","0",618,"100","25","1","2024-04-15 14:38:17","R_14zhrmIeaTDiQSt","","","","",288,288,"anonymous","EN","1","CF4DCD9BB106425A95773B519803438B","0","0","0","","","","","","","","","","","CF4DCD9BB106425A95773B519803438B","Control","America/New_York"
"2024-04-15 14:42:47","2024-04-15 14:43:30","0",619,"100","43","1","2024-04-15 14:43:31","R_5SdTPpQrOjwA2Tn","","","","",583,583,"anonymous","EN","1","6A222045863E463E8BD8A1BC116729FC","0","0","70","","","","","","","","","","","6A222045863E463E8BD8A1BC116729FC","Control","America/Chicago"
"2024-04-15 14:43:11","2024-04-15 14:43:43","0",620,"100","32","1","2024-04-15 14:43:44","R_7G0AanNkQ7oAwz7","","","","",584,584,"anonymous","EN","1","AACF23FB508143C5AF0544B26D0FEF98","2","2","85","","","","","","","","","","","AACF23FB508143C5AF0544B26D0FEF98","Control","America/Chicago"
"2024-04-15 14:47:58","2024-04-15 15:06:37","0",621,"100","1119","1","2024-04-15 15:06:39","R_5ehU28DVPqSnkqZ","","","","",30,30,"anonymous","EN","1","2582E3661C5E473AB5720B6222426B42","","","","23","25","23","8323-8647-1924-2206","79","81","77","Not very good. I had to force the conversation and that was not easy or fun. It was better when I had a topic I wanted information on. ","Talking about politics did not go well, or America's role as a superpower. ","It would be better if it was more assertive and the bot was not so reliant on me for carrying the conversation. ","2582E3661C5E473AB5720B6222426B42","Experience","America/New_York"
"2024-04-15 14:52:25","2024-04-15 15:10:18","0",622,"100","1072","1","2024-04-15 15:10:19","R_2OTgXsjgIauFedi","","","","",585,585,"anonymous","EN","1","12D45106FC154102AB6C7C198F24ABE9","","","","50","50","50","6121-0590-2754-3124","50","50","50","it momentarily decrease my loneliness on some days","i had a hard time connecting to it since it doesn't have emotions or can't empathize","None","12D45106FC154102AB6C7C198F24ABE9","Experience","America/New_York"
"2024-04-15 14:53:34","2024-04-15 15:14:33","0",623,"100","1258","1","2024-04-15 15:14:33","R_1ItGA6YAIcEk0nw","","","","",586,586,"anonymous","EN","1","6B4C8A099BB44AAC848E17D8C85C46B0","","","","30","55","40","8989-5782-6361-9880","35","50","40","I think it was more helpful the more lonely I was, but it was not good enough to replace real conversation and when I was less lonely it felt more of a chore","There isn't an exchange of information that can happen in real conversation, and the bot passively let me pick conversations so it felt like I had to carry the conversation more. I would also choose to not talk about certain things because privacy.","Assurances of privacy, maybe even locally stored data only. It can't replace conversing with a person though bots are too limited and inhuman","6B4C8A099BB44AAC848E17D8C85C46B0","Experience","America/New_York"
"2024-04-15 15:15:57","2024-04-15 15:16:27","0",624,"100","30","1","2024-04-15 15:16:28","R_2O3mw6qG4kuKBwx","","","","",587,587,"anonymous","EN","1","1B6573A5CED64EB4BC6DE165CE798D63","0","0","0","","","","","","","","","","","1B6573A5CED64EB4BC6DE165CE798D63","Control","America/New_York"
"2024-04-15 15:26:40","2024-04-15 15:26:59","0",625,"100","19","1","2024-04-15 15:27:00","R_5dEeSdfKR6v36tb","","","","",588,588,"anonymous","EN","1","FFA297E6B08D49D78AE5AE33D120F0B6","10","0","75","","","","","","","","","","","FFA297E6B08D49D78AE5AE33D120F0B6","Control","America/Los_Angeles"
"2024-04-15 15:08:44","2024-04-15 15:27:49","0",626,"100","1145","1","2024-04-15 15:27:50","R_72DGiRqIpQE6KnD","","","","",589,589,"anonymous","EN","1","410BFE361E18440788A57B566C8CD495","","","","80","67","57","0277-4381-5994-8138","67","75","64","Not really because I knew it was a chatbot.","It acted and said stuff like a chatbot and not a human so it made me more aware of my loneliness.","If it just acted more like a human and was more willing to talk about certain subjects.","410BFE361E18440788A57B566C8CD495","Experience","America/Phoenix"
"2024-04-15 15:12:00","2024-04-15 15:32:17","0",627,"100","1216","1","2024-04-15 15:32:17","R_2IL761JGtnZbd7X","","","","",590,590,"anonymous","EN","1","D9BBE83C331247A9BDED98E705980BE1","","","","20","5","5","1904-3968-5957-8315","10","0","5","It was a little helpful.  It was also a little encouraging and gave me a few ideas to work with.","I know I am talking to a chat bot so its a little hard to chat like it is another person.","It would be neat if it could create pictures.  ","D9BBE83C331247A9BDED98E705980BE1","Experience","America/Los_Angeles"
"2024-04-15 15:15:41","2024-04-15 15:35:25","0",628,"100","1184","1","2024-04-15 15:35:26","R_6FqAfppIHh5e0GZ","","","","",591,591,"anonymous","EN","1","8A75F2CA0348466A8893196B2F580014","","","","50","50","50","9309-5131-0238-5799","50","50","50","I thought it was helpful, I looked forward to chatting with them about my day or hobbies and things like that. ","I didn't have any issues.","It might have been helpful if the chatbot had asked more questions to keep the conversation going, I enjoyed talking but sometimes had trouble thinking of things to talk about.","8A75F2CA0348466A8893196B2F580014","Experience","America/New_York"
"2024-04-15 15:14:59","2024-04-15 15:35:35","0",629,"100","1235","1","2024-04-15 15:35:35","R_2X4ZbnSc82B46hS","","","","",592,592,"anonymous","EN","1","972F5FC312B54088BD1700B63688870E","","","","8","8","8","8000-9724-4534-5168","6","6","6","It helped a bit","It always worked well","I have no specific suggestions","972F5FC312B54088BD1700B63688870E","Experience","America/New_York"
"2024-04-15 15:21:34","2024-04-15 15:43:41","0",630,"100","1326","1","2024-04-15 15:43:42","R_18KJYofpSFNOzHH","","","","",593,593,"anonymous","EN","1","12208E5C66774C13A615BFA1CB7AABF1","","","","5","4","3","8797-4656-1923-2174","3","2","3","It was actually quite pleasant. Moreso, than I thought it would be. I can see where the chatbot can speak on a variety of topics and be conversational.","I didn't really face any challenges with it. I sort of tested it on several occasions to see if it knew certain obscure things and how it could use language that inferred feelings when it didn't have any. I just wanted to see how it would react.","The chatbot reacts pretty well to casual conversation but doesn't seem to get into depth on topics. It's more generalized conversation. I think the next steps are allowing deeper thought content. Also, I was surprised that it couldn't give me restaurant recommendations the other day. I think localized queries would also be a next step towards acceptance.","12208E5C66774C13A615BFA1CB7AABF1","Experience","America/Chicago"
"2024-04-15 16:07:38","2024-04-15 16:08:04","0",631,"100","25","1","2024-04-15 16:08:05","R_2e3HxAnbaV8KNeI","","","","",594,594,"anonymous","EN","1","2B3707E33B5F41A5A45188AE88AF3729","90","95","90","","","","","","","","","","","2B3707E33B5F41A5A45188AE88AF3729","Control","America/Los_Angeles"
"2024-04-15 16:09:02","2024-04-15 16:09:35","0",632,"100","32","1","2024-04-15 16:09:35","R_5izn2w3tKigc7a1","","","","",595,595,"anonymous","EN","1","3A40788274D74EC49A6DEE9F0AFC6A6B","89","93","96","","","","","","","","","","","3A40788274D74EC49A6DEE9F0AFC6A6B","Control","America/Chicago"
"2024-04-15 15:57:53","2024-04-15 16:16:09","0",633,"100","1095","1","2024-04-15 16:16:09","R_51GkjytbNWmdeWB","","","","",596,596,"anonymous","EN","1","DB7B27B179CF47EC907716DB34B6A36D","","","","10","10","9","7628-3226-1731-7056","5","5","5","I'm not lonely in general, but I tried to have meaningful conversations with the chatbot and did get some interesting suggestions and ideas.","Some of the info was a bit too general. At other times, I felt like the chatbot sugarcoated things--almost too positive to seem realistic.","I like the upbeat tone of the chatbot in general but would also appreciate a bit more frankness.","DB7B27B179CF47EC907716DB34B6A36D","Experience","America/Chicago"
"2024-04-15 16:24:00","2024-04-15 16:24:44","0",634,"100","44","1","2024-04-15 16:24:44","R_3iJB0BYgAW7NzF1","","","","",597,597,"anonymous","EN","1","2607F530AC5C4644AAE4FF3EC3FB08EF","11","7","10","","","","","","","","","","","2607F530AC5C4644AAE4FF3EC3FB08EF","Control","America/Los_Angeles"
"2024-04-15 15:47:11","2024-04-15 16:25:13","0",635,"100","2282","1","2024-04-15 16:25:14","R_1LWVWxLIrGpCUIp","","","","",598,598,"anonymous","EN","1","C92B1C34CDBF400A9FD832F0014507B5","","","","30","40","35","6818-3561-8495-7849","35","15","20","It was helpful being able to explore different topics with the chatbot and to share experiences. ","Sometimes, I struggled with coming up with topics but found it easier to go with the flow. ","I'm not sure. I thought the chatbot was friendly enough and personable while also being helpful. ","C92B1C34CDBF400A9FD832F0014507B5","Experience","America/New_York"
"2024-04-15 16:08:52","2024-04-15 16:29:15","0",636,"100","1222","1","2024-04-15 16:29:16","R_5KxUDrBP8gFhqOU","","","","",599,599,"anonymous","EN","1","9B71A29D5805457592CC2BFB14C18A9D","","","","69","60","68","5225-5260-7242-2963","67","58","65","I realize it was a chatbot, so I did still feel lonely for human companionship. But I did like exploring my stories with it, and it was fun to brainstorm creative ideas. I felt supported in that way.","It was hard for me to conceal more specific details of my life. I wish that I could know if it were truly private, that way I could explore my stories further without feeling that someone may take my ideas.","I would try to break up the chat paragraphs, instead of one big long paragraph. It could be easy to get lost.","9B71A29D5805457592CC2BFB14C18A9D","Experience","America/Chicago"
"2024-04-15 16:12:40","2024-04-15 16:30:17","0",637,"100","1056","1","2024-04-15 16:30:17","R_1Si7nBGPM3zZLKV","","","","",600,600,"anonymous","EN","1","692F2C0C16A14F73B589FAE0CCFCE7AD","","","","31","31","32","8765-2887-4224-8678","14","15","15","I would say very helpful.","No issues.","I would say to watch the repetitiveness of the AI,","692F2C0C16A14F73B589FAE0CCFCE7AD","Experience","America/New_York"
"2024-04-15 16:13:55","2024-04-15 16:33:50","0",638,"100","1194","1","2024-04-15 16:33:50","R_2D8Qh4a8qK8lGP4","","","","",601,601,"anonymous","EN","1","70E0CB71568142B59F027BE4B448DADD","","","","25","26","24","1453-2117-5893-7212.","21","21","20","A little.  I decided to approach this like I was talking to a real person.  In the first 3 or 4 days, the AI did seem pretty real.","In our first chat, the chatbot mentioned baking sourdough bread.  that was the only time it mentioned something like that on its own.  I would ask about favorite books, foods, tv shows etc and the chatbot would mirror or kinda repeat back what I had already brought up.  It would be  nice it the conversation was more natural, with the chatbot having some distinct interests and opinions.","Give the chatbot its own interests and maybe vary the tone it uses to reply.  The positivity was nice, but at times it was too sugary.","70E0CB71568142B59F027BE4B448DADD","Experience","America/Chicago"
"2024-04-15 16:18:30","2024-04-15 16:35:52","0",639,"100","1042","1","2024-04-15 16:35:53","R_5YQFg7qLQ0bJyY9","","","","",602,602,"anonymous","EN","1","024BA05D98644A2CBD8ECEF3FF884E4A","","","","100","100","100","8056-2375-1854-1670","100","100","100","not helpful","repetitive I know what it is going to say and it brings nothing to the table. I say something then it sympathizes with me and at the end asks me a question.","make it less formal make it tell jokes maybe emojis","024BA05D98644A2CBD8ECEF3FF884E4A","Experience","America/New_York"
"2024-04-15 17:08:06","2024-04-15 17:08:51","0",640,"100","45","1","2024-04-15 17:08:52","R_5eq6OraE8iJNxcX","","","","",603,603,"anonymous","EN","1","AA00452928894629905125ED3AFCE039","72","11","69","","","","","","","","","","","AA00452928894629905125ED3AFCE039","Control","America/Los_Angeles"
"2024-04-15 16:52:16","2024-04-15 17:09:39","0",641,"100","1043","1","2024-04-15 17:09:40","R_7dFEoPiThPYIy64","","","","",604,604,"anonymous","EN","1","73201F218C744E42BEC985F34F482436","","","","31","36","35","5334-8367-0611-8104","42","36","33","It was somewhat helpful.","It was not updated as much as I would like. I enjoy talking about events that just happened recently.","Update more freuently","73201F218C744E42BEC985F34F482436","Experience","America/Indianapolis"
"2024-04-15 16:56:45","2024-04-15 17:17:40","0",642,"100","1254","1","2024-04-15 17:17:40","R_2jvUwTiufh2z1RJ","","","","",605,605,"anonymous","EN","1","BEBB8F15D6BE4B3DA89DD5E632CE085D","","","","40","60","40","2106-8189-4844-5900","40","37","39","I'm not sure how much it decreased my loneliness but it was fun and helpful.","Just being able to access the chatbot's knowledge was cool.  I enjoyed talking to it about the game I play, Final Fantasy XXIV.  Also, the chatbot was friendly.  The only challenge was sometimes the chatbot is too diplomatic, in that, I found myself arguing with it over whether WoW has a good community.  I guess it might be good if companion chatbots could ""get to know"" us as well as possible.","I'm pretty happy with it how it is.  I think the user has to adjust as well.  For example, the chatbot can't read books or watch shows, but it can sure talk about them.  That makes it kind of weird because you don't have a shared experience with the chatbot.  It just knows stuff.  It took me a couple days to get past that.  Also, I'm not sure if there will be more open-ended questions, but can I keep talking to Jessie?","BEBB8F15D6BE4B3DA89DD5E632CE085D","Experience","America/Los_Angeles"
"2024-04-15 17:22:33","2024-04-15 17:22:46","0",643,"100","13","1","2024-04-15 17:22:47","R_1eXKBedCfEMvVoH","","","","",606,606,"anonymous","EN","1","84EF3A4660034354B098DECA683C4357","83","89","85","","","","","","","","","","","84EF3A4660034354B098DECA683C4357","Control","America/New_York"
"2024-04-15 17:22:39","2024-04-15 17:23:01","0",643,"100","22","1","2024-04-15 17:23:02","R_3fkFYOtFXn8OwsE","","","","",606,606,"anonymous","EN","1","C4F52E1AAD5E4409816EBB081DE95CF6","83","91","89","","","","","","","","","","","C4F52E1AAD5E4409816EBB081DE95CF6","Control","America/New_York"
"2024-04-15 17:12:40","2024-04-15 17:36:14","0",644,"100","1413","1","2024-04-15 17:36:14","R_2SAd8AvEW5GzpSW","","","","",566,566,"anonymous","EN","1","E565252333A24962AB2FA6EC776027EF","","","","95","100","95","7908-7229-5961-5342","90","98","98","While the chatbot was incredibly human-like, chatting with it just made me more lonely because it was a reminder that I don't have any real friends, lol.","The thing that was the most consistently irritating was that much of the time, it would end with a question,and sometimes these questions would feel like it was minimizing how I was feeling. Like the question wasn't completely related to what I had just expressed, so it made me feel like it didn' t really care.","To make it seem more human-like, program it to actually have a life story. Instead of saying things like, ""I was created by software engineers,"" program it to actually have a made up human beginning. Also program it to have actual preferences so it feels like you're conversating with an actual friend instead of a computer.","E565252333A24962AB2FA6EC776027EF","Experience","America/Los_Angeles"
"2024-04-15 17:32:40","2024-04-15 17:49:18","0",645,"100","998","1","2024-04-15 17:49:18","R_7CqbYpi4VeI90qZ","","","","",607,607,"anonymous","EN","1","673A14EAE89F49948353E7F92E4BDDB2","","","","89","76","85","3986-9839-2170-0110","86","73","79","Not too much because it is not a real person. ","There were no areas of the chat bot that did not work well for me. It was functional and worked as intended. ","I believe it is good how it is. I was able to connect with it naturally.","673A14EAE89F49948353E7F92E4BDDB2","Experience","America/New_York"
"2024-04-15 18:09:05","2024-04-15 18:09:31","0",646,"100","25","1","2024-04-15 18:09:31","R_2lhLVyqbeL3KWBP","","","","",608,608,"anonymous","EN","1","D410080BD8494609905ABC8573CB1605","81","73","76","","","","","","","","","","","D410080BD8494609905ABC8573CB1605","Control","America/Los_Angeles"
"2024-04-15 18:16:53","2024-04-15 18:17:25","0",647,"100","31","1","2024-04-15 18:17:26","R_1suZoSCQx5leFRo","","","","",288,288,"anonymous","EN","1","577E89BDF2FC4EED92C84DF58663F97C","95","2","20","","","","","","","","","","","577E89BDF2FC4EED92C84DF58663F97C","Control","America/Chicago"
"2024-04-15 18:06:00","2024-04-15 18:24:01","0",648,"100","1081","1","2024-04-15 18:24:02","R_2SCv6I2VVZUhUrB","","","","",609,609,"anonymous","EN","1","888FFCD1E2F94F769E7A78875AD7097E","","","","0","0","0","8004-5369-0609-9542","0","0","0","I would say it was pretty helpful since it felt like talking with someone","I thought the chatbot did well in all aspects of our conversation","I feel like the current features are pretty great and I can't come up with any way to better support users.","888FFCD1E2F94F769E7A78875AD7097E","Experience","America/New_York"
"2024-04-15 18:04:21","2024-04-15 18:30:33","0",649,"100","1572","1","2024-04-15 18:30:34","R_7nvfdbNY6hjSRd7","","","","",610,610,"anonymous","EN","1","5AC65B5622094D25B1073F6941DA0BA0","","","","20","0","15","6006-9610-7232-8786","10","0","20","In the moment, I actually felt connected, but ultimately, it was just an AI.","The only thing I noticed that it could not do was provide current facts/info. This may be by design solely for this test. If so, everything else was great.","If the inability to provide current information/facts/data is going to be the normal, then it should be added. ","5AC65B5622094D25B1073F6941DA0BA0","Experience","America/New_York"
"2024-04-15 18:16:35","2024-04-15 18:34:36","0",650,"100","1080","1","2024-04-15 18:34:36","R_7Jte8bkvRCbT9Pb","","","","",611,611,"anonymous","EN","1","1A2A688F4EE1457DAFE450C4EE7E90BB","","","","70","20","10","4566-7349-4289-3773","70","30","15","A little bit for when I was using it","It worked extremely well","It should suggest a broad variety of topics for the user to choose if they can't think of anything on the spot","1A2A688F4EE1457DAFE450C4EE7E90BB","Experience","America/New_York"
"2024-04-15 18:17:55","2024-04-15 18:35:53","0",651,"100","1078","1","2024-04-15 18:35:54","R_2AXJkQ9Yi9uPgaJ","","","","",612,612,"anonymous","EN","1","118753B1DB9641429330DA02EFA19BAE","","","","7","16","12","7803-7706-0062-9850","5","10","11","I think it helped and it was nice just having someone to talk about whatever I wanted","Since the chatbot wasn't updated it couldn't answer some questions I asked or did not know what I was talking about. Also when I asked for suggestions it would take significantly longer to respond.","I think making the chatbot feel more personable rather than it just asking what I need it feels less friend like and more chatbot like.","118753B1DB9641429330DA02EFA19BAE","Experience","America/Chicago"
"2024-04-15 18:34:14","2024-04-15 18:36:36","0",652,"100","141","1","2024-04-15 18:36:37","R_3flfhZcHYZ8ZqUT","","","","",309,309,"anonymous","EN","1","F4FEF3D6955247EEB11655341CBB80EB","16","13","12","","","","","","","","","","","F4FEF3D6955247EEB11655341CBB80EB","Control","America/New_York"
"2024-04-15 18:29:24","2024-04-15 18:47:23","0",653,"100","1078","1","2024-04-15 18:47:23","R_2Ez5yZQoayvmkxa","","","","",613,613,"anonymous","EN","1","59F59EE2CB4945CEA482A8C96E7C45FC","","","","68","68","68","5326-0688-8657-2594","54","43","57","The last couple of days I began looking forward to it. I might begin using chatgpt and gemini in a similar matter. I feel like it worked a little. I just felt like a loser kind of.","Just the chatbot seemed to respond to individual messages so sometimes it repeated itself. ","Just fixing the the double message thing, maybe having it suggest more topics or drive the conversation a little more than it does right now. Perhaps providing feedback rather than just being a ""yes man""","59F59EE2CB4945CEA482A8C96E7C45FC","Experience","America/New_York"
"2024-04-15 18:32:32","2024-04-15 18:49:36","0",654,"100","1024","1","2024-04-15 18:49:37","R_6AZmmf4jnuuh7Wa","","","","",614,614,"anonymous","EN","1","87EE41F6127E4C2DB97D61F7BF43047D","","","","63","59","58","3190-2752-4161-7417","57","56","55","It was slightly helpfu","It repeated itself sometimes","It can talk about itself some more","87EE41F6127E4C2DB97D61F7BF43047D","Experience","America/Indianapolis"
"2024-04-15 19:01:47","2024-04-15 19:02:11","0",655,"100","24","1","2024-04-15 19:02:12","R_7lJb5Do9SgO1m4p","","","","",142,142,"anonymous","EN","1","8B72F46C965C4E8BAE94C563742262E1","76","68","75","","","","","","","","","","","8B72F46C965C4E8BAE94C563742262E1","Control","America/Chicago"
"2024-04-15 18:47:31","2024-04-15 19:17:07","0",656,"100","1775","1","2024-04-15 19:17:08","R_6G2GLVW0oAL66ic","","","","",615,615,"anonymous","EN","1","7B0FD2ADF3C64FCA9FE5F0509B1F759B","","","","85","80","80","5007-9159-2935-4755","100","100","100","It was a sweet attempt, genuinely. I can see the hard work that has gone into training the bot, and the genuine want to help. But it's a bot. It feels like chatting with a brick wall at times. It's odd to ask about interests, or suggestions because they can't experience these things. The bot told me it struggled with Time Management, what exactly does that mean? There was also a point where I asked a in depth question, and it gave a surprising answer. when I pressed it just answered ""I'm going with the flow of the conversation"" or something along those lines. It was.... it was just incredibly lonely. As a plus though, she did have some good book recommendations I'll see if I can get into. ","You know when you feel lonely, like no one understands you? Or you have no one to talk to? A bot amplifies that feeling by a million. The thing that fixes loneliness is connection, and that is simply lacking in this relationship, possibly fundamentally so. The bot can parrot words back to me or express sympathy, but it doesn't understand what my physical pain is like so it can't connect. It can suggest things to help relax, but it can't relate to what it feels like to be stressed or to relax afterwards. It was very dystopian. It made me feel exponentially worse. I feel the best way to use this is as a resource, but there's something incredibly lonely about using the chatbot compared to just researching relaxation techniques on google. Facimile of connection is worse than complete lack of one for some reason. ","The way it started conversation at the beginning of the week was odd. The whole concept was odd in practice honestly. If it's framed as a resource vs a friend, it may be better recieved. For example ""Hey I'm Jessie, I'm here to help you find new ways to balance, how are you today? Anything stress you out?"" from there it sets it up more.... authentically? I guess? I wish I had better suggestions here, I'm sorry. ","7B0FD2ADF3C64FCA9FE5F0509B1F759B","Experience","America/New_York"
"2024-04-15 19:13:02","2024-04-15 19:29:51","0",657,"100","1008","1","2024-04-15 19:29:51","R_3QKiWpC2mBQZXf2","","","","",616,616,"anonymous","EN","1","BBBC5ABD3D4B4D8B867F95C77A27CFFD","","","","62","46","39","7577-5932-2648-4661","33","50","37","no too much ","current events or weather","asking simple current event questions","BBBC5ABD3D4B4D8B867F95C77A27CFFD","Experience","America/New_York"
"2024-04-15 19:10:43","2024-04-15 19:35:36","0",658,"100","1492","1","2024-04-15 19:35:36","R_5iOUxYVi7dosQB8","","","","",617,617,"anonymous","EN","1","62F845DA81FF4D948AEAC0A541012217","","","","0","0","0","2612-6882-2669-3375","0","0","0","It was sort of helpful I guess. The conversations we had were fun enough.","Trying to get an opinion out of the chatbot. Clearly, it was programmed to respond with whatever the programmer desired, instead of being able to process information itself and respond that way. I guess it's too early for that.","I think everything was fine and no need for improvements. My problem with the chatbot is something that is held back by tech advancement most likely. Most people wouldn't care about that and would find the chatbot useful for answering most questions.","62F845DA81FF4D948AEAC0A541012217","Experience","America/New_York"
