"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","att1","att2","worker_id","X1_lonely_1_before_1","X1_lonely_1_before_2","X1_lonely_1_before_3","X1_lonely_1_after_1","X1_lonely_1_after_2","X1_lonely_1_after_3","X2_lonely_1_before_1","X2_lonely_1_before_2","X2_lonely_1_before_3","X2_lonely_1_after_1","X2_lonely_1_after_2","X2_lonely_1_after_3","X3_lonely_1_before_1","X3_lonely_1_before_2","X3_lonely_1_before_3","X3_lonely_1_after_1","X3_lonely_1_after_2","X3_lonely_1_after_3","X4_lonely_1_before_1","X4_lonely_1_before_2","X4_lonely_1_before_3","X4_lonely_1_after_1","X4_lonely_1_after_2","X4_lonely_1_after_3","X5_lonely_1_before_1","X5_lonely_1_before_2","X5_lonely_1_before_3","X5_lonely_1_after_1","X5_lonely_1_after_2","X5_lonely_1_after_3","X6_lonely_1_before_1","X6_lonely_1_before_2","X6_lonely_1_before_3","X6_lonely_1_after_1","X6_lonely_1_after_2","X6_lonely_1_after_3","X7_lonely_1_before_1","X7_lonely_1_before_2","X7_lonely_1_before_3","X7_lonely_1_after_1","X7_lonely_1_after_2","X7_lonely_1_after_3","comp_1_p","comp_2_p","ai_companion_exp","ai_companion_exp2","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","edu","edu_8_TEXT","ai_capability_1","control_loneliness_1","control_loneliness_2","control_loneliness_3","comp_1_c","comp_2_c","exp_lonely_before_1","exp_lonely_before_2","exp_lonely_before_3","completion_code","exp_lonely_after_1","exp_lonely_after_2","exp_lonely_after_3","comp_1_e","comp_2_e","participantId","random_int","condition"
"2024-04-09 06:05:27","2024-04-09 06:10:42","0",781,"100","314","1","2024-04-09 06:10:42","R_78GvNHyUCDjy0Md","","","","",712,716,"anonymous","EN","1","2","2","3FAB68C605F3464ABD08F8BF212E4E95","0","0","0","1","0","0","0","0","0","0","0","0","23","19","12","0","0","0","22","10","21","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","2","0","0","1","1","2","","1","","3","","29","4","","58","","","","","","","","","","","","","","","3FAB68C605F3464ABD08F8BF212E4E95","94","Prediction"
"2024-04-09 05:52:59","2024-04-09 06:10:43","0",782,"100","1064","1","2024-04-09 06:10:44","R_5e8ZLcp6PxBEs37","","","","",643,645,"anonymous","EN","1","2","2","F787DFF35667468D8668D776F552B56B","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","","3","","31","4","","75","","","","","","53","38","43","1630-3333-4977-3008","92","70","74","1","1","F787DFF35667468D8668D776F552B56B","74","Experience"
"2024-04-09 06:09:59","2024-04-09 06:11:14","0",783,"100","74","1","2024-04-09 06:11:15","R_34Dez4AQ8QfA961","","","","",170,171,"anonymous","EN","1","2","2","4036C28BC46F499B9AFEC585026DD0C5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","for information and specific questions","2","","3","","64","4","","19","61","43","44","1","1","","","","","","","","","","4036C28BC46F499B9AFEC585026DD0C5","19","Control"
"2024-04-09 06:05:58","2024-04-09 06:12:09","0",784,"100","371","1","2024-04-09 06:12:09","R_2zWsQPzg9yid3YR","","","","",713,717,"anonymous","EN","1","2","2","5541C9843ED54076B4CF581033B51652","10","10","15","8","8","10","9","9","14","6","6","9","7","7","9","5","5","8","7","7","9","5","5","7","6","6","8","4","4","6","5","5","7","4","4","6","5","5","7","4","4","6","1","1","1","To ask questions for the AI to answer and provide information.","1","","3","","38","2","","90","","","","","","","","","","","","","","","5541C9843ED54076B4CF581033B51652","97","Prediction"
"2024-04-09 06:06:05","2024-04-09 06:12:11","0",785,"100","366","1","2024-04-09 06:12:12","R_5qdDUmvmB6xoQVM","","","","",160,161,"anonymous","EN","1","2","2","3B522CD07C73445F8FBA3040C5B9554E","80","90","90","65","70","70","85","75","75","60","55","55","60","55","55","50","45","45","60","55","55","50","45","45","50","45","45","45","40","40","45","40","40","40","35","35","40","35","35","35","30","30","1","1","2","","1","","3","","46","1","","60","","","","","","","","","","","","","","","3B522CD07C73445F8FBA3040C5B9554E","98","Prediction"
"2024-04-09 06:05:48","2024-04-09 06:12:38","0",786,"100","410","1","2024-04-09 06:12:39","R_1GldZD0C7Ggtn19","","","","",261,262,"anonymous","EN","1","2","2","6CD36AE80CAC411BAC6609488CAB2F25","62","35","58","50","25","50","44","23","48","43","24","41","42","25","42","38","21","40","38","22","34","35","21","35","35","22","35","31","21","32","32","22","33","28","20","30","28","21","30","28","17","29","1","1","1","For information and have someone to talk to","2","","3","","64","4","","84","","","","","","","","","","","","","","","6CD36AE80CAC411BAC6609488CAB2F25","98","Prediction"
"2024-04-09 06:07:26","2024-04-09 06:13:22","0",787,"100","355","1","2024-04-09 06:13:23","R_7Qc12AkEt2O7c36","","","","",714,718,"anonymous","EN","1","2","2","CF4BD69FB9B24E8A8BE337A9B294C124","60","0","71","50","0","39","41","0","64","50","0","42","39","0","41","32","0","39","29","0","38","29","0","30","25","0","23","15","0","20","20","0","26","15","0","19","40","0","63","55","0","66","1","1","2","","2","","3","","46","1","","100","","","","","","","","","","","","","","","CF4BD69FB9B24E8A8BE337A9B294C124","91","Prediction"
"2024-04-09 06:05:54","2024-04-09 06:13:43","0",788,"100","469","1","2024-04-09 06:13:44","R_5zbC2d923E5bgjB","","","","",715,719,"anonymous","EN","1","2","2","25B64462723E45CB91EE367453B8AF7E","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","I have used them usually in place of talking directly with a human when contacting one my financial institutions.","1","","3","","68","4","","100","","","","","","","","","","","","","","","25B64462723E45CB91EE367453B8AF7E","85","Prediction"
"2024-04-09 06:12:40","2024-04-09 06:13:49","0",789,"100","69","1","2024-04-09 06:13:50","R_1abEqO0tjVi229r","","","","",716,720,"anonymous","EN","1","2","2","EE5B6ECBD0AB4F448E473BAE04F4D322","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","","3","","64","3","","50","0","0","0","1","1","","","","","","","","","","EE5B6ECBD0AB4F448E473BAE04F4D322","76","Control"
"2024-04-09 05:56:36","2024-04-09 06:14:06","0",790,"100","1050","1","2024-04-09 06:14:07","R_5qmUVfLtQbFRc5E","","","","",717,721,"anonymous","EN","1","2","2","651313FAF42F4ECAADDD8E61FF3ADDB2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","3","","50","5","","79","","","","","","35","47","32","0057-4937-9593-2362","15","0","0","1","1","651313FAF42F4ECAADDD8E61FF3ADDB2","64","Experience"
"2024-04-09 06:13:01","2024-04-09 06:14:20","0",791,"100","78","1","2024-04-09 06:14:21","R_29NFeBa9UL3yGJP","","","","",718,722,"anonymous","EN","1","2","2","992134F7F0B241598F540596A5081CE6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","No, I was mistaken. I have not used an companion app. I was unsure of what it was exactly, but I have NOT used one. ","2","","3","","41","4","","0","50","28","27","1","1","","","","","","","","","","992134F7F0B241598F540596A5081CE6","32","Control"
"2024-04-09 06:13:44","2024-04-09 06:14:30","0",792,"100","45","1","2024-04-09 06:14:30","R_71Z5qbXoC7ysZdg","","","","",719,723,"anonymous","EN","1","2","2","20EDD43C275A4D4AB533C8DAC9F8390D","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","","2","","25","4","","55","24","20","15","1","1","","","","","","","","","","20EDD43C275A4D4AB533C8DAC9F8390D","18","Control"
"2024-04-09 06:13:13","2024-04-09 06:14:48","0",793,"100","95","1","2024-04-09 06:14:49","R_3ty8ujZF5WdU8U4","","","","",720,724,"anonymous","EN","1","2","2","87892FE4AFB94BE49E3FB5095F4111CC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","To answer questions and make recommendations","1","","3","","44","4","","76","36","2","55","1","1","","","","","","","","","","87892FE4AFB94BE49E3FB5095F4111CC","52","Control"
"2024-04-09 06:04:01","2024-04-09 06:14:49","0",794,"100","647","1","2024-04-09 06:14:49","R_3O2jS4R1qTkq7nD","","","","",721,725,"anonymous","EN","1","2","2","37ADD746CEEC49169C4C4C2219330780","10","0","18","31","0","25","22","0","20","20","0","14","30","0","28","33","0","34","34","0","35","34","0","35","50","0","50","50","0","50","50","0","50","50","0","50","55","0","54","55","0","56","1","1","2","","1","","1","","39","4","","76","","","","","","","","","","","","","","","37ADD746CEEC49169C4C4C2219330780","87","Prediction"
"2024-04-09 06:13:49","2024-04-09 06:14:56","0",795,"100","67","1","2024-04-09 06:14:57","R_3MKbSelGqqST80z","","","","",722,726,"anonymous","EN","1","2","2","74CAA53579864D3898D49E79D17653F9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","","3","","48","4","","24","0","0","0","1","1","","","","","","","","","","74CAA53579864D3898D49E79D17653F9","13","Control"
"2024-04-09 05:57:31","2024-04-09 06:14:57","0",796,"100","1046","1","2024-04-09 06:14:58","R_2fReMjc9wkI79At","","","","",723,727,"anonymous","EN","1","2","2","2C55D79052184907A780644A2B23EAB1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","","2","","46","5","","56","","","","","","77","76","71","7544-2203-9589-1327","19","19","15","1","1","2C55D79052184907A780644A2B23EAB1","73","Experience"
"2024-04-09 06:06:13","2024-04-09 06:15:36","0",797,"100","562","1","2024-04-09 06:15:36","R_5PioNopwnSU7TSs","","","","",724,728,"anonymous","EN","1","2","2","2E80B6D3ABAF479386EBFD380A4D91A8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","","3","","58","4","","1","0","4","1","1","1","","","","","","","","","","2E80B6D3ABAF479386EBFD380A4D91A8","43","Control"
"2024-04-09 06:15:05","2024-04-09 06:16:00","0",798,"100","55","1","2024-04-09 06:16:01","R_1GfYQoLRtxRBuHu","","","","",403,404,"anonymous","EN","1","2","2","377E5F34FBC9482490C18F70D5680C35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","3","","48","5","","50","80","50","70","1","1","","","","","","","","","","377E5F34FBC9482490C18F70D5680C35","54","Control"
"2024-04-09 06:15:59","2024-04-09 06:16:15","0",799,"100","16","1","2024-04-09 06:16:15","R_3YhCHarSeOh8ZPz","","","","",725,729,"anonymous","EN","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9D9D597A856A47EA9E73F0BA8FC54CD2","",""
"2024-04-09 06:15:14","2024-04-09 06:16:28","0",800,"100","73","1","2024-04-09 06:16:28","R_31iKJllEzg0iwkm","","","","",726,730,"anonymous","EN","1","2","2","176B40DB9C0E4C7A9EC1E3EC0095D980","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","","3","","49","3","","100","80","74","82","1","1","","","","","","","","","","176B40DB9C0E4C7A9EC1E3EC0095D980","33","Control"
"2024-04-09 06:16:13","2024-04-09 06:16:33","0",801,"100","20","1","2024-04-09 06:16:34","R_190TBNlRe4FjVXq","","","","",429,431,"anonymous","EN","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38D5E08B13DA452096B7DE7E063C842A","",""
"2024-04-09 06:14:14","2024-04-09 06:16:47","0",802,"100","152","1","2024-04-09 06:16:48","R_12JPbYYjaLe43Z5","","","","",203,204,"anonymous","EN","1","2","2","6B83976C251646E69FF2297FAB13949E","67","57","57","58","65","58","55","62","59","57","63","64","68","63","59","63","61","63","55","59","59","58","54","63","52","54","56","42","42","43","60","57","59","44","42","40","53","58","56","41","24","41","1","1","1","To help with some ideas for an essay I had to write and for emails","1","","3","","39","4","","73","","","","","","","","","","","","","","","6B83976C251646E69FF2297FAB13949E","88","Prediction"
"2024-04-09 06:05:18","2024-04-09 06:16:47","0",803,"100","689","1","2024-04-09 06:16:48","R_7FICpL6zHLLBUyx","","","","",727,731,"anonymous","EN","1","2","2","67398118ACF140429F4D0D8BBA7EFF7B","10","0","0","10","0","0","5","5","5","4","2","2","5","5","5","5","6","5","15","30","30","10","10","15","25","25","40","15","15","25","15","15","25","15","20","25","30","30","50","25","25","30","1","1","1","For research and help on different topics - generating a response to questions, grammar, image generation, having a conversation.  It was mainly to test and get a sense of how AI works and how I may possibly use it  ","1","","2","","50","4","","85","","","","","","","","","","","","","","","67398118ACF140429F4D0D8BBA7EFF7B","82","Prediction"
"2024-04-09 06:05:30","2024-04-09 06:16:55","0",804,"100","684","1","2024-04-09 06:16:55","R_1JJb0vKWMj3Bfs3","","","","",728,732,"anonymous","EN","1","2","2","2447EDCCADFE42F689291E5BF95E7FD0","80","80","81","37","33","32","45","47","48","44","43","47","40","40","40","40","41","41","30","30","30","25","25","25","25","25","25","15","15","15","15","15","15","10","10","10","11","10","10","5","5","5","1","1","2","","1","","3","","39","4","","58","","","","","","","","","","","","","","","2447EDCCADFE42F689291E5BF95E7FD0","87","Prediction"
"2024-04-09 06:12:59","2024-04-09 06:17:01","0",805,"100","241","1","2024-04-09 06:17:02","R_4zwmUwmzwqfWZ34","","","","",729,733,"anonymous","EN","1","2","2","047E92C3239C4755A76CB8CFC546BF6C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","17","1","1","2","","2","","3","","35","4","","8","","","","","","","","","","","","","","","047E92C3239C4755A76CB8CFC546BF6C","86","Prediction"
"2024-04-09 06:16:29","2024-04-09 06:17:03","0",806,"100","33","1","2024-04-09 06:17:03","R_20w5FqXXri6enTO","","","","",730,734,"anonymous","EN","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2DF12259CDF34EEC929BDE88AC525753","",""
"2024-04-09 06:15:43","2024-04-09 06:17:27","0",807,"100","104","1","2024-04-09 06:17:28","R_5ePgCRZCVkr9urq","","","","",731,735,"anonymous","EN","1","2","2","D45FF8DCEB9945BEA96E90B69CA84D06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","I used to use an AI app a few years ago when AI bots were still barely developed, because I'd heard about it on Tiktok and I was curious what it was like to speak to one.","2","","3","","21","3","","95","60","80","90","1","1","","","","","","","","","","D45FF8DCEB9945BEA96E90B69CA84D06","34","Control"
"2024-04-09 06:14:00","2024-04-09 06:17:33","0",808,"100","212","1","2024-04-09 06:17:33","R_62tIKUYQ2BuSM5B","","","","",732,736,"anonymous","EN","1","2","2","5D9A9CBD2A564F40826FBC6473320025","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","to help me write an ad posting my job skills i have available for hire","1","","3","","29","1","","69","23","44","66","1","1","","","","","","","","","","5D9A9CBD2A564F40826FBC6473320025","32","Control"
"2024-04-09 06:15:58","2024-04-09 06:17:38","0",809,"100","99","1","2024-04-09 06:17:38","R_5Q6orGeBZeOv3wL","","","","",733,737,"anonymous","EN","1","2","2","948AA54D6BA042098017DE17ABE66D04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","I used it to see what the fuss was about. I wanted to see if it was funny or that I could get them to say anything silly.","1","","3","","37","1","","50","82","63","58","1","1","","","","","","","","","","948AA54D6BA042098017DE17ABE66D04","40","Control"
"2024-04-09 06:16:12","2024-04-09 06:17:42","0",810,"100","89","1","2024-04-09 06:17:42","R_7QznWaOsgbQdGfe","","","","",734,738,"anonymous","EN","1","2","2","3897878672EE48D19710F861C10825B7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","3","","60","5","","40","0","0","0","1","1","","","","","","","","","","3897878672EE48D19710F861C10825B7","37","Control"
"2024-04-09 06:17:24","2024-04-09 06:17:46","0",811,"100","21","1","2024-04-09 06:17:46","R_32JGMMjb427ABYI","","","","",735,739,"anonymous","EN","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35A4B74E58574A46B78B0CAC11FA8878","",""
"2024-04-09 06:16:40","2024-04-09 06:17:49","0",812,"100","68","1","2024-04-09 06:17:49","R_1OqR2nrjsoPkV8l","","","","",736,740,"anonymous","EN","1","2","2","924AF4F85C9147C1AB35CA01CE1BE33B","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","for monitoring","2","","5","","47","4","","70","48","55","52","1","1","","","","","","","","","","924AF4F85C9147C1AB35CA01CE1BE33B","70","Control"
"2024-04-09 06:16:42","2024-04-09 06:17:59","0",801,"100","77","1","2024-04-09 06:18:00","R_37zSsOZ4RV5vYgV","","","","",429,431,"anonymous","EN","1","2","2","38D5E08B13DA452096B7DE7E063C842A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","","2","","24","4","","100","91","42","46","1","1","","","","","","","","","","38D5E08B13DA452096B7DE7E063C842A","25","Control"
"2024-04-09 06:16:15","2024-04-09 06:18:07","0",813,"100","111","1","2024-04-09 06:18:07","R_3JQOAW8uU2kwbPo","","","","",737,741,"anonymous","EN","1","2","2","D15EA9A324CD48549432B58B4A7A169F","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","3","","52","2","","100","10","10","10","1","1","","","","","","","","","","D15EA9A324CD48549432B58B4A7A169F","34","Control"
"2024-04-09 06:15:10","2024-04-09 06:18:22","0",814,"100","192","1","2024-04-09 06:18:23","R_2rYmhgLUXVMzXiF","","","","",738,742,"anonymous","EN","1","2","2","0CC9A245D75140E3BA6DD9AAAD9558D9","64","64","88","79","74","61","75","85","86","75","61","56","79","70","60","68","60","55","71","68","54","45","55","75","66","56","72","41","83","56","74","65","75","41","68","50","66","42","63","39","70","62","1","1","1","just to test and ask simple questions","1","","1","","40","3","","81","","","","","","","","","","","","","","","0CC9A245D75140E3BA6DD9AAAD9558D9","95","Prediction"
"2024-04-09 06:18:01","2024-04-09 06:18:26","0",815,"100","24","1","2024-04-09 06:18:26","R_1TNSEkid684C1oC","","","","",739,743,"anonymous","EN","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2F3EE924033542D894427F055EB722EC","",""
"2024-04-09 06:14:33","2024-04-09 06:18:27","0",816,"100","233","1","2024-04-09 06:18:27","R_5QtkCf2Wkh5ycNC","","","","",740,744,"anonymous","EN","1","2","2","D62835B2CFA241DC9745C01B0103CDE5","60","40","60","60","40","60","60","40","60","60","40","60","60","40","60","60","40","60","60","40","60","60","40","60","60","40","60","60","40","60","60","40","60","60","40","60","60","40","60","60","40","60","1","1","2","","1","","3","","43","4","","30","","","","","","","","","","","","","","","D62835B2CFA241DC9745C01B0103CDE5","85","Prediction"
"2024-04-09 06:15:57","2024-04-09 06:18:39","0",817,"100","161","1","2024-04-09 06:18:39","R_55uTGgyRLE4oqne","","","","",389,390,"anonymous","EN","1","2","2","6DF63FC45D8B4884B57B897C94DB074A","57","51","56","48","44","52","55","51","51","49","47","47","58","53","55","54","55","53","59","57","58","56","56","52","58","59","62","56","56","53","63","62","62","60","60","58","66","64","62","61","58","57","1","1","1","I wanted to play around with a chatbot.","1","","2","","33","5","","10","","","","","","","","","","","","","","","6DF63FC45D8B4884B57B897C94DB074A","85","Prediction"
"2024-04-09 06:00:19","2024-04-09 06:18:42","0",818,"100","1102","1","2024-04-09 06:18:43","R_5cB2vYELslOlkcn","","","","",741,745,"anonymous","EN","1","2","2","3BFBDC65C28E4B2FA8EDA187DB8AC711","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","to get help with letters","2","","3","","42","4","","66","","","","","","58","65","46","7573-8537-0527-1797","57","56","55","1","1","3BFBDC65C28E4B2FA8EDA187DB8AC711","29","Experience"
"2024-04-09 06:17:11","2024-04-09 06:18:54","0",819,"100","103","1","2024-04-09 06:18:55","R_1dFRIyJJljxPgvS","","","","",742,746,"anonymous","EN","1","2","2","3A602B7D5A9B422B9829A80848F8E7B8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","1","","26","5","","31","1","1","0","1","1","","","","","","","","","","3A602B7D5A9B422B9829A80848F8E7B8","39","Control"
"2024-04-09 06:00:23","2024-04-09 06:18:54","0",820,"100","1111","1","2024-04-09 06:18:55","R_2y3m44f59LMPorX","","","","",743,747,"anonymous","EN","1","2","2","4F1DB70A3C2044A8BEDCA72674208DBE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","3","","31","5","","50","","","","","","13","12","12","9837-1120-2409-3506","2","2","2","1","1","4F1DB70A3C2044A8BEDCA72674208DBE","69","Experience"
"2024-04-09 06:15:36","2024-04-09 06:19:02","0",821,"100","205","1","2024-04-09 06:19:02","R_3RVe6mhQx0MYvn7","","","","",744,748,"anonymous","EN","1","2","2","E6FF23BB2EA34200A38C9F45A87B4191","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","3","","24","4","","40","80","60","53","1","1","","","","","","","","","","E6FF23BB2EA34200A38C9F45A87B4191","6","Control"
"2024-04-09 06:17:17","2024-04-09 06:19:10","0",822,"100","113","1","2024-04-09 06:19:11","R_3itoOE61EyDo6BZ","","","","",745,749,"anonymous","EN","1","2","2","1358E123C96B40AD9578730D671647EE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","I used it to measure my physical changes.","2","","3","","72","4","","91","41","29","43","1","1","","","","","","","","","","1358E123C96B40AD9578730D671647EE","71","Control"
"2024-04-09 06:17:55","2024-04-09 06:19:20","0",823,"100","84","1","2024-04-09 06:19:20","R_123x7OII3rJ8R83","","","","",746,750,"anonymous","EN","1","2","2","1ADE181FB4ED4C11ACA7337373E1FA5B","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","To chat with, and ask questions.","1","","3","","33","4","","78","71","53","33","1","1","","","","","","","","","","1ADE181FB4ED4C11ACA7337373E1FA5B","62","Control"
"2024-04-09 06:18:41","2024-04-09 06:19:21","0",824,"100","40","1","2024-04-09 06:19:21","R_38Z1AU4nkwREOiZ","","","","",747,751,"anonymous","EN","1","2","2","D3C47E40F81B4230A2E771EC4C15B001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","","3","","41","5","","71","0","0","0","1","1","","","","","","","","","","D3C47E40F81B4230A2E771EC4C15B001","27","Control"
"2024-04-09 06:19:08","2024-04-09 06:19:31","0",825,"100","23","1","2024-04-09 06:19:32","R_1trrlQhzjlP2Gvo","","","","",748,752,"anonymous","EN","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0669D514BE0347EB9E99D16B38070C35","",""
"2024-04-09 06:13:50","2024-04-09 06:19:42","0",826,"100","351","1","2024-04-09 06:19:43","R_2dxZpbiAzSFEVQt","","","","",749,753,"anonymous","EN","1","2","2","90699AFC5FF14CB1A09A6EF437D694E5","61","61","55","55","55","52","60","60","55","53","54","51","56","55","52","50","50","50","52","52","53","50","50","54","53","54","53","50","50","50","53","55","53","50","52","54","56","56","52","61","60","53","1","1","2","","1","","3","","53","4","","75","","","","","","","","","","","","","","","90699AFC5FF14CB1A09A6EF437D694E5","92","Prediction"
"2024-04-09 05:50:21","2024-04-09 06:19:48","0",827,"100","1767","1","2024-04-09 06:19:49","R_2JPdpuNJwPpNu7z","","","","",750,754,"anonymous","EN","1","2","2","111B9C01B7A24FB1BA760C980D409019","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","For mental health reasons","1","","3","","48","4","","23","","","","","","29","26","25","2887-7044-7703-4428","59","58","57","1","1","111B9C01B7A24FB1BA760C980D409019","10","Experience"
"2024-04-09 06:19:34","2024-04-09 06:19:54","0",825,"100","20","1","2024-04-09 06:19:54","R_3wb5QCuqC86Mhbv","","","","",748,752,"anonymous","EN","1","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0669D514BE0347EB9E99D16B38070C35","",""
"2024-04-09 06:17:59","2024-04-09 06:20:02","0",828,"100","123","1","2024-04-09 06:20:02","R_3y2aLmd3fzQpjyG","","","","",95,95,"anonymous","EN","1","2","2","954EBCE7FD4642B3BC0034B488025B73","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","To see what it does.","1","","3","","56","2","","75","30","46","31","1","1","","","","","","","","","","954EBCE7FD4642B3BC0034B488025B73","14","Control"
"2024-04-09 06:17:45","2024-04-09 06:20:06","0",829,"100","141","1","2024-04-09 06:20:06","R_1I9OeMXVj9IeE7v","","","","",707,711,"anonymous","EN","1","2","2","1C2131FAF1F2489DAFC777B518D8C1F6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","To help plan my last vacation. ","2","","3","","42","2","","28","79","73","70","1","1","","","","","","","","","","1C2131FAF1F2489DAFC777B518D8C1F6","14","Control"
"2024-04-09 06:19:12","2024-04-09 06:20:25","0",830,"100","72","1","2024-04-09 06:20:25","R_2QnMdr2F5fg3Ehx","","","","",751,755,"anonymous","EN","1","2","2","2734CB95451342758D412767C5CD4B98","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","3","","37","4","","50","25","9","27","1","1","","","","","","","","","","2734CB95451342758D412767C5CD4B98","61","Control"
"2024-04-09 06:16:49","2024-04-09 06:20:29","0",831,"100","219","1","2024-04-09 06:20:29","R_7leA18f72QyPqkV","","","","",752,756,"anonymous","EN","1","2","2","9F32556685C146DABA095579D0D1D18A","71","70","79","60","60","60","60","60","60","50","50","51","50","50","51","50","50","50","50","50","50","46","45","46","46","45","45","41","42","42","40","40","40","40","40","41","40","41","40","40","41","41","1","1","1","I used an AI on Snapchat just to ask questions about things to do in NYC","2","","3","","47","5","","50","","","","","","","","","","","","","","","9F32556685C146DABA095579D0D1D18A","86","Prediction"
"2024-04-09 06:19:41","2024-04-09 06:20:34","0",832,"100","52","1","2024-04-09 06:20:35","R_1V6N1vnLTFpRvNv","","","","",753,757,"anonymous","EN","1","2","2","12E48DA17B874C96ADED1C40AFA77EF6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","3","","60","3","","0","0","0","0","1","1","","","","","","","","","","12E48DA17B874C96ADED1C40AFA77EF6","73","Control"
