contains_loneliness_llm,id,app,userName,Unnamed: 0,date,review,rating,isEdited,title,contains_loneliness_dict,full_conversation,loneliness_message_pairs,sentiment
0,1595,cleverbot,LiL'T5000,1595,2011-11-21 05:16:34,Unlike Nike DON'T JUST DO IT,1,False,The first time I've ever been mad about spending a dollar!,False,,,"[""negative"", 0.5746450424194336]"
0,1596,cleverbot,Alex25637774447,1596,2011-10-20 16:29:17,Its perfect,5,False,Perfect,False,,,"[""positive"", 0.9345365762710571]"
0,1597,cleverbot,Boisal,1597,2012-06-30 17:42:10,This is not a good app it doesn't hold a conversation do not get this app,1,False,Mr bubble,False,,,"[""negative"", 0.9349365830421448]"
0,1598,cleverbot,Bump Set Spike,1598,2012-01-09 00:40:12,"This is dumb, I want my money back. DO NOT BUY",1,False,Waste of money,False,,,"[""negative"", 0.9446824193000793]"
0,1599,cleverbot,Shirley_HB,1599,2011-06-05 07:40:07,So annoying!!,1,False,Ugh,False,,,"[""negative"", 0.9308152794837952]"
0,1600,cleverbot,Cools cools,1600,2012-08-05 04:24:50,the game is cool. I got the faces and the guy scares me,3,False,creepy/good,False,,,"[""positive"", 0.5542132258415222]"
0,1601,cleverbot,Jugbd,1601,2014-01-10 21:14:31,Love this app,5,False,Great,False,,,"[""positive"", 0.9788747429847717]"
0,1602,cleverbot,DannyL31,1602,2012-01-10 23:28:43,"This thing is do stupid, don't buy :(",1,False,Wow,False,,,"[""negative"", 0.9379287958145142]"
0,1603,cleverbot,Rob bay22,1603,2011-12-21 05:00:27,Terrible and primitive I want a refund,1,False,Ugh,False,,,"[""negative"", 0.9491022825241089]"
0,1604,cleverbot,ZL4545,1604,2011-11-11 05:10:23,Dumbest app I have ever bought. Don't buy it!,1,False,Clever bot,False,,,"[""negative"", 0.9419676065444946]"
0,1605,cleverbot,Wierded out,1605,2010-08-05 04:55:36,This is gay the responses make no sense don't buy,1,False,Terrible,False,,,"[""negative"", 0.9485713243484497]"
0,1606,cleverbot,Liz **JB's girl**,1606,2012-01-11 01:33:34,its sooooo fun! my new bff!,5,False,awesomest game ever,False,,,"[""positive"", 0.9907614588737488]"
0,1607,cleverbot,LB_132,1607,2013-03-05 22:56:47,"As fake as Jesus... I don't like it , it connects real people together to talk",1,False,As fake as...,False,,,"[""negative"", 0.9034068584442139]"
0,1608,cleverbot,PenguinZombie,1608,2012-02-13 05:58:53,It's less fun than Siri,1,False,Crap,False,,,"[""negative"", 0.9280547499656677]"
0,1609,cleverbot,Topplayer,1609,2014-07-22 01:52:16,App's great,5,False,Cool app,False,,,"[""positive"", 0.9773995876312256]"
0,1610,cleverbot,truk993,1610,2011-12-31 16:48:23,This app is stupid.,1,False,Waste of money,False,,,"[""negative"", 0.9499812722206116]"
0,1611,cleverbot,Skullkid204,1611,2011-12-27 02:58:15,It's fake!!,1,False,It's fake and I want my money back!,False,,,"[""negative"", 0.9212583303451538]"
0,1612,cleverbot,Explodinglawnlama,1612,2011-11-22 21:04:19,Okwardly this is amazing,5,False,Best,False,,,"[""positive"", 0.977016031742096]"
0,1613,cleverbot,Dudeitscorey10,1613,2011-12-05 23:06:05,What a waste of money ..,1,False,Don't buy it,False,,,"[""negative"", 0.9010387659072876]"
0,1614,cleverbot,The genius critique,1614,2011-10-08 22:35:20,This map gives no entertainment whatsoever DO NOT BUY THIS APP!!!!!,1,False,This app is unexpectedly stupid,False,,,"[""negative"", 0.9644253253936768]"
0,1615,cleverbot,Bloom31,1615,2013-09-07 12:17:21,Does it really watch you???,1,False,Watches you!!!,False,,,"[""neutral"", 0.7760910987854004]"
0,1616,cleverbot,Very sad purchaser,1616,2013-04-10 00:39:15,One ripoff don't. Buy old technology,1,False,Stinks,False,,,"[""negative"", 0.7720369696617126]"
0,1617,cleverbot,Fru fru e,1617,2011-11-14 22:03:53,It's creepy and curses u and talks about personal stuff waste of money!,1,False,Creep,False,,,"[""negative"", 0.9463608860969543]"
0,1618,cleverbot,ClashJTM,1618,2013-02-02 21:23:42,"Cleverbot has only proven to be clueless and stupid, it is an AM (artificial moron)",1,False,Horrible,False,,,"[""negative"", 0.9462830424308777]"
0,1619,cleverbot,Woooooooooooooowooooooooooo,1619,2014-11-06 02:51:29,Clever bot bullied me she said I was dumb and she made me cry I cried she laughed she's mean,1,False,She's mean,False,,,"[""negative"", 0.9483469724655151]"
0,1620,cleverbot,Jellyjam2934,1620,2012-01-16 02:15:50,Very creepy,3,False,Creepy,False,,,"[""negative"", 0.6893605589866638]"
0,1621,cleverbot,The HolyTaco,1621,2012-02-15 03:10:56,Waste,2,False,Waste,False,,,"[""negative"", 0.5167897939682007]"
0,1622,cleverbot,Alexis Kuleska,1622,2012-01-30 20:37:58,I hate it. It was a wast of my money,1,False,I hate it,False,,,"[""negative"", 0.9409717917442322]"
0,1623,cleverbot,bigmomma01,1623,2011-12-03 07:16:12,I was hoping for an intelligent conversation. It was boring and immature,1,False,Disappointment,False,,,"[""negative"", 0.9133739471435547]"
0,1624,cleverbot,Deathslegacyz,1624,2011-11-19 20:56:54,I don't like the new version of it,1,False,Hmmm,False,,,"[""negative"", 0.860102653503418]"
0,1625,cleverbot,CandybomberDylan,1625,2012-09-19 21:45:05,I was being mean to it then it asked if I was genderless what?,1,False,Rude,False,,,"[""negative"", 0.8790721297264099]"
0,1626,cleverbot,Spyro rox!!!!,1626,2012-07-21 05:43:05,Awesome freaking awesome!!!!!,5,False,Fun,False,,,"[""positive"", 0.9869242906570435]"
0,1627,cleverbot,Hxnxjdjfnxifnjsi,1627,2012-03-14 05:48:37,It hurt my feelings and it is so stupid make it nicer and smarter or I AM DELETING THE APP!!!!!!!,1,False,Mean and dumb,False,,,"[""negative"", 0.9590128064155579]"
0,1628,cleverbot,Applesauce443,1628,2012-01-27 23:43:04,Get simsimi its funny this is gay!!!!! And simsimi is FREE!!!,5,False,Dumb,False,,,"[""negative"", 0.3982216715812683]"
0,1629,cleverbot,KaylaAguilera,1629,2012-01-21 14:01:30,I hated it. Totally irrelevant conversations and it's irritating.,1,False,Ech,False,,,"[""negative"", 0.9345864653587341]"
0,1630,cleverbot,Djberries,1630,2012-01-12 12:58:48,addicting and suprisingly fun,5,False,awesome,False,,,"[""positive"", 0.9844776391983032]"
0,1631,cleverbot,Bjekdjshdhhwkljsh,1631,2011-05-30 01:52:41,Every stupid,1,False,Stupid,False,,,"[""negative"", 0.6577166318893433]"
0,1632,cleverbot,JessStouffer,1632,2013-08-02 00:20:26,It doesn't reply to me. At all. Not worth $.99!!,1,False,DoesntReplyBot,False,,,"[""negative"", 0.951951265335083]"
0,1633,cleverbot,JolieLucker,1633,2011-11-05 21:44:34,Don't risk the 99cents for a curious mind.. It really is just as lame as everybody says it is,1,False,Lame,False,,,"[""negative"", 0.9297398924827576]"
0,1634,cleverbot,Skelly04,1634,2011-09-06 23:57:21,Do not buy this app...you can get apps just like this for FREE!!!!!!,1,False,Saw somethin like thos for FREE,False,,,"[""negative"", 0.5217299461364746]"
0,1635,cleverbot,CRYBABY_WALKER,1635,2014-05-04 21:42:04,It's lots of fun,5,False,Fun fun,False,,,"[""positive"", 0.9799439311027527]"
0,1636,cleverbot,Ezioaltair57,1636,2014-01-24 03:56:11,It's so fun.,5,False,Awesome.,False,,,"[""positive"", 0.9873499274253845]"
0,1637,cleverbot,Laurenleapfrog,1637,2012-07-24 00:40:29,This app swore at me then it asked me if I like the way girls kiss and im a girl gross,2,False,Inappropriate,False,,,"[""negative"", 0.8847337365150452]"
0,1638,cleverbot,TexXoxo,1638,2011-12-03 21:32:32,"It replies with irrelevant answers or replies with ""?"" , stupid app, not even worth 1$",1,False,Not funny or fun,False,,,"[""negative"", 0.9579789638519287]"
0,1639,cleverbot,Lee dewyze biggest fan,1639,2010-11-21 23:29:06,Fake do not waste your 99cents!!!,1,False,Stupid!,False,,,"[""negative"", 0.9320208430290222]"
0,1640,cleverbot,mc rules,1640,2013-06-13 02:32:47,it knows who you are,3,False,dont trust cleverbot,False,,,"[""negative"", 0.84389328956604]"
0,1641,cleverbot,Cupcakekat34,1641,2014-06-09 21:51:56,Awesome app,5,False,Cleaverbot,False,,,"[""positive"", 0.9706178903579712]"
0,1642,cleverbot,Cena is the champ,1642,2013-07-29 06:59:25,Dosent open anymore,1,False,Bad,False,,,"[""negative"", 0.8300489783287048]"
0,1643,cleverbot,PravinaM,1643,2011-05-23 20:24:00,This bot can get a LiL smart witcha,3,False,Aightt,False,,,"[""neutral"", 0.4692668616771698]"
0,1644,cleverbot,Mewmaster6011🐍🐯,1644,2012-12-28 23:12:49,"I agree with you.

P.S. PEWDIEPIE IS awsome if agreed respond

I 💙💜💗💚❤💓😍 PEWDIEPIE!!!!!!",5,False,Rayan 1108,False,,,"[""positive"", 0.9754565358161926]"
0,1645,cleverbot,Naked rasp jk,1645,2012-02-25 23:28:32,It's boring to talk to just get simsimi,1,False,Not that good,False,,,"[""negative"", 0.9363729953765869]"
0,1646,cleverbot,Joker0005,1646,2012-01-18 15:18:43,It doesn't work it's bull,1,False,Bull,False,,,"[""negative"", 0.8263444900512695]"
0,1647,cleverbot,Orlando g,1647,2012-01-13 06:17:14,it just says error,1,False,ugh,False,,,"[""negative"", 0.8821901082992554]"
0,1648,cleverbot,iva q,1648,2013-08-16 15:19:45,Dont waste your money,1,False,Idiot,False,,,"[""negative"", 0.9015102386474609]"
0,1649,cleverbot,Songs 2 Consider,1649,2012-01-11 15:51:06,Awesome game,5,False,Cool game,False,,,"[""positive"", 0.9821853041648865]"
0,1650,cleverbot,Army in Germany,1650,2011-11-29 21:06:37,"Wasted my money, it's only speaking German",1,False,Waste,False,,,"[""negative"", 0.9169801473617554]"
0,1651,cleverbot,Smart choices,1651,2011-10-16 00:50:41,Dont waste your money,1,False,Not good,False,,,"[""negative"", 0.9226682186126709]"
0,1652,cleverbot,The Kid of Awesome,1652,2011-07-25 03:30:03,It only works with wifi people creepy yes!!!!!,1,False,Stalker bot,False,,,"[""negative"", 0.8268476724624634]"
0,1653,cleverbot,Monkmonk3078,1653,2012-12-31 03:23:10,Great app. It is so funny,5,False,AWESOME APP,False,,,"[""positive"", 0.9886656999588013]"
0,1654,cleverbot,Weather master,1654,2012-01-24 03:44:05,"me: say apple
CB: no
me: say it!
CB: no!
me: yes!
CB: no!
me: gahhhhhhhhh
CB: guess what
me: what
CB: youre an apple",5,False,apple,False,,,"[""neutral"", 0.6438009738922119]"
0,1655,cleverbot,loudirt,1655,2012-01-07 13:48:33,Worst app ever.,1,False,Seriously?,False,,,"[""negative"", 0.9518492221832275]"
0,1656,cleverbot,mike_flow,1656,2011-07-17 07:50:59,this app is quite strange.. it started talking about the devil and it told me i was an atheist.,2,False,creepy,False,,,"[""negative"", 0.8888915181159973]"
0,1657,cleverbot,Kitkatnat,1657,2012-04-08 04:31:12,"Asked me what my religion is - privet 
Asked me what my name is- privet
This thing is a stalker",1,False,Stalker,False,,,"[""negative"", 0.601956307888031]"
0,1658,cleverbot,Liz grrr,1658,2011-12-05 03:41:59,"This is not what it claims, I want a refund!!!!",1,False,Chat line,False,,,"[""negative"", 0.9021307229995728]"
0,1659,cleverbot,Robb Lombard,1659,2011-06-08 22:00:31,This is the stupidest app ever!!! Don't waist you time!!,1,False,Dumb bot,False,,,"[""negative"", 0.9592472910881042]"
0,1660,cleverbot,Skye penderwick,1660,2011-02-08 01:50:11,it said i  was a robot,3,False,annoing,False,,,"[""neutral"", 0.5233286619186401]"
0,1661,cleverbot,Go bananas for this game,1661,2012-02-20 20:28:31,It said that god was not real!!!!!!!! He is instantly I erased this app,1,False,Grrrrr,False,,,"[""negative"", 0.9283363819122314]"
0,1662,cleverbot,Exavier243,1662,2011-12-13 22:26:30,It's good.,5,False,Good app.,False,,,"[""positive"", 0.9786256551742554]"
0,1663,cleverbot,MasenCalhoun,1663,2012-08-11 03:00:13,Lame waste of money,1,False,Stupid,False,,,"[""negative"", 0.9344072341918945]"
0,1664,cleverbot,Hihimexierocker:}),1664,2012-01-06 23:42:26,"This app is a stalker
Especially if u live in England",1,False,Creppy,False,,,"[""negative"", 0.805444061756134]"
0,1665,cleverbot,Mrs.rocking,1665,2011-10-07 21:35:42,It is so fun,4,False,Cleverbot,False,,,"[""positive"", 0.9729911088943481]"
0,1666,cleverbot,Boitko,1666,2014-11-02 01:14:49,i deleted it.  i could have bought a game.,1,False,lame,False,,,"[""negative"", 0.9169602394104004]"
0,1667,cleverbot,Jgstar.,1667,2013-03-07 02:55:07,How?,1,False,I want to return this!,False,,,"[""neutral"", 0.6918991208076477]"
0,1668,cleverbot,Boyen$$,1668,2012-01-13 21:54:02,Awesome!,5,False,Best app evar!,False,,,"[""positive"", 0.9871854186058044]"
0,1669,cleverbot,Lilybow,1669,2012-01-03 23:07:51,I asked if god was real it said no SICK,2,False,STUPID,False,,,"[""negative"", 0.8771693110466003]"
0,1670,cleverbot,Mackie G.,1670,2011-12-23 17:30:49,Cleverbot is a witty Ai app.,4,False,Cleverbot,False,,,"[""positive"", 0.8223568201065063]"
0,1671,cleverbot,Ncf12345,1671,2014-05-15 01:49:29,"None of the responses made any sense, and it got mean and a lil angry",1,False,Gibberish,False,,,"[""negative"", 0.938871443271637]"
0,1672,cleverbot,energizer.vanny,1672,2012-12-24 06:16:59,"It insults you. 
Not safe for kids.",1,False,Dumb,False,,,"[""negative"", 0.9346105456352234]"
0,1673,cleverbot,RAAAAAAAAAAAAAAAWR,1673,2011-11-13 00:42:06,It tried to have oral sex with me. 😳,1,False,Inappropriate,False,,,"[""negative"", 0.8395179510116577]"
0,1674,cleverbot,Drmeem,1674,2013-10-16 22:42:06,How the hell did it know my mom's name!?,1,False,Holy crap,False,,,"[""negative"", 0.8952649235725403]"
0,1675,cleverbot,EmmieBrownie,1675,2013-02-03 16:14:07,It's just like simsimi,1,False,Not worth it,False,,,"[""negative"", 0.8994534015655518]"
0,1676,cleverbot,NeekaTheGeek,1676,2012-01-14 00:11:45,Soo fun ;),5,False,Love it,False,,,"[""positive"", 0.9887583255767822]"
0,1677,cleverbot,Flreeaafhh,1677,2012-08-15 15:47:33,it keeps saying its human,3,False,ok,False,,,"[""neutral"", 0.6935828924179077]"
0,1678,cleverbot,shaina222,1678,2010-10-08 23:58:14,Holarious,5,False,Hilarious,False,,,"[""positive"", 0.4621674418449402]"
0,1679,cleverbot,Lemmy 828,1679,2012-03-18 18:40:56,"Waste of time and money!!
Dont get!!!!!!!!",1,False,Boooooorrriing!!!!!!!!!!,False,,,"[""negative"", 0.9283000826835632]"
0,1680,cleverbot,Jimikinz,1680,2012-12-29 21:51:37,"Annoying, yet fun, Cleverbot is an ok app.

GO TOBUSCUS!",3,False,Ok,False,,,"[""positive"", 0.7727578282356262]"
0,1681,cleverbot,Laffyjtaffy ,1681,2012-04-11 02:46:58,I was creeped out by this app!!!!!,1,False,I was creeped out by this app!!!!,False,,,"[""negative"", 0.8725812435150146]"
0,1682,cleverbot,Urlthejerk,1682,2011-09-06 22:51:53,...,3,False,This app is kind of freaky...,False,,,"[""negative"", 0.7391541004180908]"
0,1683,cleverbot,Sydneyisokie,1683,2012-01-09 03:42:44,Fake.. I want my money back!!! Dx,1,False,Fake,False,,,"[""negative"", 0.8299098014831543]"
0,1684,cleverbot,Flask the catsune furry,1684,2011-08-12 10:30:41,It knows what yiff is !,4,False,Lol,False,,,"[""neutral"", 0.501592755317688]"
0,1685,cleverbot,Jascyorob,1685,2012-01-14 20:00:14,I hate it,1,False,I hate it,False,,,"[""negative"", 0.893640398979187]"
0,1686,cleverbot,split67,1686,2012-01-16 22:30:19,this will blow ur mind,4,False,cleverbot,False,,,"[""positive"", 0.6960386633872986]"
0,1687,cleverbot,Shkcshvxghbcdfhvd,1687,2012-12-30 21:46:12,Well cleverbot is a good app but it is stupid BEYOND BELIEF.,2,False,It's ok,False,,,"[""negative"", 0.7541022896766663]"
0,1688,cleverbot,Redfoil,1688,2012-01-07 05:06:47,Lame. Not worth it.,1,False,Not worth .99,False,,,"[""negative"", 0.9246406555175781]"
0,1689,cleverbot,Man of da bac,1689,2013-10-17 12:49:26,Love this game!!!!!,5,False,Awesome,False,,,"[""positive"", 0.9875820875167847]"
0,1690,cleverbot,Jackhdhd,1690,2011-10-23 20:09:53,It isn't very good.,1,False,No,False,,,"[""negative"", 0.8819951415061951]"
0,1691,cleverbot,iluSoMUCH,1691,2010-08-18 03:08:58,Kills my iPod memory.,1,False,-_-,False,,,"[""negative"", 0.9325954914093018]"
0,1692,cleverbot,Alecc Nelson,1692,2014-01-06 02:41:26,Ilovethusapp,5,False,Love,False,,,"[""positive"", 0.9394105076789856]"
0,1693,cleverbot,HERO_DREAMER,1693,2012-08-07 20:58:53,"This app has a ""robot"" with inappropriate attitude. :/ DO NOT BUY IT",1,False,INAPPROPRIATE  DO NOT BUY IT,False,,,"[""negative"", 0.9430140852928162]"
0,1694,cleverbot,derek dddd,1694,2011-09-04 21:16:02,iTs funn to mess with it!,5,False,FUN,False,,,"[""positive"", 0.780337929725647]"
0,1695,cleverbot,Farmingdeath,1695,2012-01-05 03:55:18,once i asked it if it was lonely and it told me to die in a hole!,1,False,mean...,True,,,"[""negative"", 0.9306576251983643]"
0,1696,cleverbot,F-22 raptorman44,1696,2011-08-08 02:51:44,Don't bye it's creepy,1,False,Creepy,False,,,"[""negative"", 0.7517387270927429]"
0,1697,cleverbot,Coolcats155,1697,2015-01-07 00:02:42,You can't talk to BEN and he/she is soooo mean! It's a waste of money! 😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡,1,False,WORST APP EVER!,False,,,"[""negative"", 0.9655921459197998]"
0,1698,cleverbot,RawrSaysMe,1698,2012-01-03 04:38:44,Waste of my money -.-,1,False,Uh,False,,,"[""negative"", 0.8989561200141907]"
0,1699,cleverbot,Awesome and you know it,1699,2012-04-10 23:18:29,Wasn't worth a penny. This app is the worst! Cleverbot? More like stupidbot.,1,False,H-O-R-R-I-B-L-E!!!!!!!!!!!!!!!!!!!!,False,,,"[""negative"", 0.9609412550926208]"
0,1700,cleverbot,NeutronTwo,1700,2011-05-28 12:21:51,It's cool,3,False,It's ok,False,,,"[""positive"", 0.8360608220100403]"
0,1701,cleverbot,Joshua Sherrill,1701,2012-06-08 02:32:26,"It's random and odd, DON'T BUT",1,False,Creepy,False,,,"[""negative"", 0.8633469343185425]"
0,1702,cleverbot,boobymic,1702,2012-01-02 04:48:26,dont buy it its lame doesnt make sense,1,False,lamee,False,,,"[""negative"", 0.9365176558494568]"
0,1703,cleverbot,Mc.Nut,1703,2013-11-16 21:06:12,Good app! Fun,4,False,CleverApps,False,,,"[""positive"", 0.981843888759613]"
0,1704,cleverbot,KOOL AID J,1704,2012-02-06 03:33:07,It called me a lesbian!!,1,False,Clever Bot,False,,,"[""negative"", 0.7687932252883911]"
0,1705,cleverbot,Lisyxoxo,1705,2011-11-09 19:10:48,I love this :),5,False,Lol,False,,,"[""positive"", 0.9770771861076355]"
0,1706,cleverbot,Whatwhowhere,1706,2011-08-15 21:42:25,Dont waste a buck on it!,1,False,Fake,False,,,"[""negative"", 0.8443973660469055]"
0,1707,cleverbot,Zack$$$,1707,2011-05-24 21:24:29,This app is fraud,1,False,1 star,False,,,"[""negative"", 0.8962507843971252]"
0,1708,cleverbot,Legolas-Greenleaf,1708,2013-12-10 02:26:31,I love it,5,False,IT IS FANTASTIC,False,,,"[""positive"", 0.9771448969841003]"
0,1709,cleverbot,crissysincere,1709,2012-01-26 21:24:26,"Boring, period.",1,False,-.-,False,,,"[""negative"", 0.9062272906303406]"
0,1710,cleverbot,AEvanco,1710,2012-01-07 23:36:21,JFK.     Eagle's eyes,1,False,Don't use,False,,,"[""neutral"", 0.5741451382637024]"
0,1711,cleverbot,Colts1fan124,1711,2011-12-27 04:30:42,I LOVE THIS APP <3 best ever.,5,False,AWAOME,False,,,"[""positive"", 0.9796533584594727]"
0,1712,cleverbot,DaMandxm,1712,2014-06-10 06:36:20,This a game is awosm,5,False,:),False,,,"[""positive"", 0.9734594821929932]"
0,1713,cleverbot,Lindylee1340,1713,2015-01-03 21:18:42,It's okay. I guess........,1,False,Well.........,False,,,"[""positive"", 0.7452676892280579]"
0,1714,cleverbot,Poposhka,1714,2014-02-27 05:24:30,"just blathers on incoherently with typos, and random adjectives inserted.",1,False,useless,False,,,"[""negative"", 0.9341904520988464]"
0,1715,cleverbot,Caley101,1715,2012-01-01 08:55:57,"It's cool but at times, it's SUPER CREEPY!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",4,False,Wow,False,,,"[""negative"", 0.41583582758903503]"
0,1716,cleverbot,Baconstrips1000,1716,2012-01-10 23:51:10,"It told me Lucifer is rising!!! D':
Deleted!",1,False,Ah?,False,,,"[""negative"", 0.4961853623390198]"
0,1717,cleverbot,ERiNAY,1717,2011-12-06 23:00:50,"The ""cleverbot"" said their name was Chris",1,False,FAKE,False,,,"[""negative"", 0.6971217393875122]"
0,1718,cleverbot,Kobo123,1718,2014-01-07 04:42:46,It's great!,5,False,AWESOME,False,,,"[""positive"", 0.9870265126228333]"
0,1719,cleverbot,Hollypop318,1719,2011-12-04 02:41:09,Where is the keyboard!! I'm so angry!!,1,False,Agh?!?!?!,False,,,"[""negative"", 0.9403260350227356]"
0,1720,cleverbot,Ella-Weez,1720,2012-01-24 03:40:44,Is it REAL???,3,False,😪😢,False,,,"[""negative"", 0.7969441413879395]"
0,1721,cleverbot,Aoc thththth,1721,2012-01-14 17:20:30,I told it to eat d#%ks in h€||,1,False,I told it to eat d#%ks in h€||,False,,,"[""neutral"", 0.6186573505401611]"
0,1722,cleverbot,WhipperSnapper12,1722,2011-10-20 02:07:44,When I ask a question IT DOESN'T ANSWER CORRECTLY!!! Ahhh! 😡😡😡,1,False,DOESNT LISTEN!!!!,False,,,"[""negative"", 0.9521135687828064]"
0,1723,cleverbot,Amanda578:878,1723,2012-08-02 10:02:12,:),5,False,The best,False,,,"[""positive"", 0.9803429245948792]"
0,1724,cleverbot, idk my bff jill,1724,2014-12-02 21:10:29,Great APP,5,False,Yes!,False,,,"[""positive"", 0.9865958094596863]"
0,1725,cleverbot,jillisabela,1725,2011-05-23 03:00:20,Love it!!! ,5,False,,False,,,"[""positive"", 0.9811760783195496]"
0,1726,cleverbot,AnnieIvascu,1726,2012-08-17 22:56:28,"I ASKED IT A QUESTION AND IT REPLIED "" You are a tissue."" WHAT THE HELL GUYS???????? PLEASE PLEASE UPDATE I CAN'T BELIEVE I PAID MONEY FOR THIS!!!!!!!",1,False,SO FRICKING DUMB I CAN'T BELIEVE I PAID MONEY FOR THIS CRAP!,False,,,"[""negative"", 0.9586642980575562]"
0,1727,cleverbot,mbrocka,1727,2011-12-29 16:51:47,IT. KEEPS. ON. CRASHING!!!!!!!!!!!!!!!! :(,1,False,Crash,False,,,"[""negative"", 0.9086893796920776]"
0,1728,cleverbot,Kateebp,1728,2011-05-12 00:47:27,Piece of crap DON'T GET IT!!!!!!,1,False,CRAP,False,,,"[""negative"", 0.9515401721000671]"
0,1729,cleverbot,cowboyxpilot,1729,2011-12-27 05:40:16,Great app!!!!!!!!!!!!!!!¡!!!!!!!!!!,5,False,Good,False,,,"[""positive"", 0.9882681965827942]"
0,1730,cleverbot,9657,1730,2011-05-12 02:39:20,BE CAREFUL WITH WHAT YOU WRITE BC IT TURNS OUT THERE IS ACTUALLY A PERSON ON THE OTHER LINE!!!! THATS DANGEROUS!!!,1,False,***IMPORTANT!!!***,False,,,"[""negative"", 0.8383987545967102]"
0,1731,cleverbot,xMrPeanutx,1731,2014-01-02 07:41:01,I AM MIND BLOWN!!! SO COOL!!!!! SO WORTH 1$,5,False,!,False,,,"[""positive"", 0.9830455780029297]"
0,1732,cleverbot,John3885583153,1732,2011-08-01 16:00:23,Utterly horrible.,1,False,Ughh,False,,,"[""negative"", 0.9344902634620667]"
0,1733,cleverbot,Wowzah382939493918272,1733,2011-11-25 07:38:44,Cool,4,False,Yeah,False,,,"[""positive"", 0.7981637120246887]"
0,1734,cleverbot,Stargurl98,1734,2011-08-21 01:46:38,Funneh!,4,False,Haha xD,False,,,"[""positive"", 0.953302800655365]"
0,1735,cleverbot,Rhysym0n,1735,2011-12-04 01:31:36,Cfox,1,False,Fix,False,,,"[""neutral"", 0.6497294306755066]"
0,1736,cleverbot,Cherylsmith75,1736,2011-05-25 15:05:13,IT SANG DOUBLE RAINBOW WITH ME!!!!!,5,False,FRIKIN AWESOME!!!!!,False,,,"[""positive"", 0.988186240196228]"
0,1737,cleverbot,Caelan Pamame,1737,2012-03-23 02:39:36,hi,5,False,Lol,False,,,"[""positive"", 0.5568795800209045]"
0,1738,cleverbot,Edward0122,1738,2012-05-09 22:36:43,THIS IS NOT A ROBOT TALKING! IT IS A REAL PERSON!!!,1,False,BEWARE!,False,,,"[""neutral"", 0.5001745223999023]"
0,1739,cleverbot,Appwinner,1739,2011-10-22 03:37:01,ITS HORRIBLE AND IM NOT A HATER,1,False,Waste if money!!!!!!!,False,,,"[""negative"", 0.9471548795700073]"
0,1740,cleverbot,SoftballLover10,1740,2011-11-24 23:57:57,OK,3,False,Ok,False,,,"[""neutral"", 0.5364695191383362]"
0,1741,cleverbot,Dbzgtchick,1741,2013-04-07 00:19:04,DO NOT GET IT GAVE ME A VIRUS ON MY PHONE!!!!,1,False,VIRUS,False,,,"[""negative"", 0.6703042984008789]"
0,1742,cleverbot,ElizzyBeth4,1742,2012-06-12 03:57:34,THIS THING IS A JOUBLED MESS! COMPLETLY STUPID AND UNREASONABLE AND ID CHOKE THE BOT ID I COULD.,1,False,TERRIBLE,False,,,"[""negative"", 0.9577032327651978]"
0,1743,cleverbot,Jacobrocks,1743,2012-09-16 19:44:08,CLEVERBOT SAID THAT HE/SHE IS AN ATHEIST!!!!,1,False,WHAT?!?!?!?!?!?!?!? >:(,False,,,"[""negative"", 0.7688876986503601]"
0,1744,cleverbot,Like umm none of ya buissnes,1744,2013-04-04 23:51:07,Cool,1,False,Cool,False,,,"[""positive"", 0.6622704863548279]"
0,1745,cleverbot,I ran out of names,1745,2015-06-29 00:57:37,It's pretty fun to mess around with.but it got creepy when it started asking my age and where I live,3,False,Fun,False,,,"[""neutral"", 0.4573133587837219]"
0,1746,cleverbot,laurielou,1746,2016-07-08 22:00:50,good app.,5,False,I like it,False,,,"[""positive"", 0.9788490533828735]"
0,1747,cleverbot,anonymouse293018,1747,2023-05-10 22:47:52,"Obviously Existor exists, they are a real company, but they really don't do anything with their products anymore. Rollo Carpenter seems to be more interested in making music and working on his books about the Metaverse, that's fine, but seeing Cleverbot, what was once so popular, essentially dead, is a little bit sad.

The app hasn't gotten any updates in 8 years at this point, and I'm well and truly surprised that it even functions anymore. It's missing quite a few features of the main Cleverbot website, such as being able to log in, snippets, so on and so forth, and it would be really nice to get a UI update at least, come on, not even dark mode?

What surprises me more though, is that Cleverbot is still running after all these years, it's still somewhat active, and even though it peaked around 2016/17 when a bunch of YouTubers started making videos on it, that's the exact year that the last blog post was ever posted on Existor's blog.

As for the app itself, it works fine, it allows you to keep your conversations, so that's pretty cool. I'm currently collecting a bit of Cleverbot's training data for my own chatbots, and who knows, maybe I'll make my own more modern version, app, or website for Cleverbot eventually.

- PF",5,False,"Does Existor exist, or...?",False,,,"[""negative"", 0.6104015111923218]"
0,1748,cleverbot,BWBraD,1748,2021-11-24 02:53:18,"This game is fun but it says weird stuff that freak me out.One time it said out of the blue ""so do you still want to get marrided?"" or ""so are we still dating?"" To me thats really weird and it will say stuff like you said something but you didnt. The first time I got the game it said its name and that was my name, This could be just its name but to me it was creepy.",2,False,Its ok but needs to be fixed,False,,,"[""negative"", 0.8095598220825195]"
