"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","att1","att2","worker_id","completion_code","journaling_timer_First.Click","journaling_timer_Last.Click","journaling_timer_Page.Submit","journaling_timer_Click.Count","lonely_after_1","lonely_after_2","lonely_after_3","lonely_after_9","lonely_after_10","lonely_after_13","lonely_after_14","lonely_after_15","lonely_after_16","lonely_after_18","lonely_after_19","journaling_manip","journ_manip_explain","study_purpose","ai_companion_exp","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","edu","edu_8_TEXT","ai_capability_1","participantId","condition","conditionPrompt","conditionPromptPost","experiencePrompt","feelingHeardPrompt","conditionApp"
"2024-12-20 14:10:56","2024-12-20 14:31:39","0","Anonymized","100","1243","1","2024-12-20 14:31:40","R_1PsOpHR0cPss28q","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","73772CB3E7644E449D22307D574F5361","7122-6760-8694-2928","","","","","2","2","7","90","1","26","83","85","29","74","23","","","I don't really know. I suppose it has something to do with how free form interactions with AI affects people.","1","2","","3","","43","3","","78","73772CB3E7644E449D22307D574F5361","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-20 14:13:58","2024-12-20 14:31:53","0","Anonymized","100","1075","1","2024-12-20 14:31:53","R_6hnkkBjZkLKRiAt","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1BB2F7BCFF204F869A86A204DC3BD58C","","17.328","917.096","921.9","29","96","50","74","74","1","100","1","99","1","100","0","1","I was able to journal as much as I can for 15 minutes","I don't know ","2","1","","1","","32","3","","17","1BB2F7BCFF204F869A86A204DC3BD58C","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-20 14:18:05","2024-12-20 14:35:20","0","Anonymized","100","1034","1","2024-12-20 14:35:20","R_3Eul2MAfOg3MVqd","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","590F93FA1C724AD898F001E338A6A43D","","15.918","341.663","915.807","4","80","72","71","8","80","22","86","5","100","100","0","1","I took maybe 60 seconds total to consider what to write after each paragraph was finished, maybe 5-10 seconds after each.","No clue.","2","2","","3","","23","4","","74","590F93FA1C724AD898F001E338A6A43D","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-20 14:19:51","2024-12-20 14:38:17","0","Anonymized","100","1105","1","2024-12-20 14:38:17","R_6nZ6nsdiPypBgIl","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","2E8CEF474AB8437E9CCD1916EF0E2425","8062-3010-5269-5216","","","","","33","50","61","50","36","34","61","59","40","71","26","","","The AI Chatbot","1","2","","1","","23","1","","100","2E8CEF474AB8437E9CCD1916EF0E2425","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-20 14:39:43","2024-12-20 14:40:11","0","Anonymized","100","27","1","2024-12-20 14:40:11","R_5rBmPX9GeYLFJdp","","","","","Anonymized","Anonymized","anonymous","EN","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B3A2BB7B86D84E48883C6747D7D2F483","","","","","",""
"2024-12-20 14:18:18","2024-12-20 14:41:42","0","Anonymized","100","1403","1","2024-12-20 14:41:43","R_5FkPa2pllrsxcSu","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","6710DEE0143942AF8250D91326F2D8F3","0574-4188-2234-3559","","","","","58","0","0","100","0","100","0","100","0","99","0","","","The chatbot","2","2","","3","","37","3","","100","6710DEE0143942AF8250D91326F2D8F3","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-20 14:11:40","2024-12-20 14:42:23","0","Anonymized","100","1842","1","2024-12-20 14:42:23","R_5HqnIa9VEtxhy1i","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","D3B69FF6208F41F1BB89C933297DF212","9425-4272-0542-6196","","","","","20","0","2","92","0","92","0","93","0","3","88","","","my frustration","1","2","","3","","34","4","","92","D3B69FF6208F41F1BB89C933297DF212","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-20 14:18:27","2024-12-20 14:42:30","0","Anonymized","100","1442","1","2024-12-20 14:42:30","R_6Vbi0uGIGqVtRZf","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","50E9AF8B80ED40E28D6921044B0E95B4","9263-2614-4048-2557","","","","","0","0","0","100","0","100","0","100","0","100","0","","","Certain emotions after non human contact for 15 minutes. I'm not sure. ","1","2","","3","","50","3","","65","50E9AF8B80ED40E28D6921044B0E95B4","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-20 14:19:30","2024-12-20 14:42:42","0","Anonymized","100","1391","1","2024-12-20 14:42:43","R_5rkWXSgMnPizgsx","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","424F786ABA1B4C2294146EBF9E0CF1E2","","40.608","89.428","1075.622","5","0","0","0","100","0","100","0","100","0","100","0","1","I journaled for 15 minutes as instructed.","My attention span, possibly.","2","2","","3","","32","2","","100","424F786ABA1B4C2294146EBF9E0CF1E2","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-20 14:09:00","2024-12-20 14:42:50","0","Anonymized","100","2029","1","2024-12-20 14:42:50","R_1iCrF4FLaAAbazK","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","D91277DE657B4ED8BCBD1B9755F24A36","","37.38","354.586","1808.086","3","90","87","87","74","27","76","35","78","61","74","13","1","i believe that the instructions were pretty straight forward and easy to follow","to be comeplete honest i have no idea","1","1","","3","","54","7","","67","D91277DE657B4ED8BCBD1B9755F24A36","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-20 14:22:14","2024-12-20 14:43:23","0","Anonymized","100","1268","1","2024-12-20 14:43:24","R_1eqx4F5HMxJjOSu","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","4A723946205A49C58A87ACF867967657","3088-1776-1745-5811","","","","","0","0","0","100","0","100","0","100","0","100","0","","","How well the AI handles basic questions.","1","1","","2","","31","4","","50","4A723946205A49C58A87ACF867967657","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-20 14:27:30","2024-12-20 14:45:17","0","Anonymized","100","1067","1","2024-12-20 14:45:18","R_1HBu8Lam9PZaQ7Q","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","C5843422DB294CD69C85431B89095967","","1.897","919.017","919.952","19","18","8","7","79","35","56","57","27","72","82","5","1","I brain dumped for 15 minutes in an effort to participate ","Feelings after journaling ","1","1","","3","","30","4","","94","C5843422DB294CD69C85431B89095967","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-20 14:25:27","2024-12-20 14:47:51","0","Anonymized","100","1344","1","2024-12-20 14:47:52","R_11GihFG3ZtLS48N","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","981B9AC32F4B44F79D496813D246EF62","2904-4787-2083-6539","","","","","0","0","0","100","0","76","8","97","0","100","0","","","My ability to interact with the Chatbot and how the interaction made me feel afterward.","2","1","","3","","68","4","","50","981B9AC32F4B44F79D496813D246EF62","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-20 14:28:52","2024-12-20 14:48:54","0","Anonymized","100","1201","1","2024-12-20 14:48:54","R_14cVXuwRFyIB5Pb","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","D6A922F340684EE9995A25F57F90193B","5250-9315-4446-6690","","","","","0","0","0","100","0","100","0","100","0","100","0","","","What it is like to interact with AI chat.","2","2","","3","","63","4","","70","D6A922F340684EE9995A25F57F90193B","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-20 14:28:51","2024-12-20 14:48:54","0","Anonymized","100","1202","1","2024-12-20 14:48:54","R_7PCh4rOjLKBT6OB","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","9060892AED46410BA5A5A42327AB920F","","20.333","436.881","923.69","5","0","0","0","90","0","95","0","100","0","100","0","1","The task was simple and straightforward.","How journaling makes someone feel and how it can affect their mood and mental wellness.","1","1","","4","","23","8","associates degree","30","9060892AED46410BA5A5A42327AB920F","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-20 14:28:56","2024-12-20 14:49:27","0","Anonymized","100","1231","1","2024-12-20 14:49:27","R_7nTmpgHbkZ2V8Nq","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","E1FA74704C4749C7928F8E1461F8C608","2770-3178-1454-7630","","","","","0","0","0","100","0","20","80","100","0","50","0","","","Patience :)","1","2","","3","","55","4","","70","E1FA74704C4749C7928F8E1461F8C608","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-20 14:33:26","2024-12-20 14:51:35","0","Anonymized","100","1089","1","2024-12-20 14:51:35","R_7hffJIA2k7hD0hW","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","B7BCC484B8354EA690EA40756B9A34C6","7693-5085-2792-7433","","","","","0","0","0","100","0","45","0","100","0","100","0","","","maybe just testing how people would interact with the bot that only does conversions and boring stuff like grammar, what types of questions people ask it maybe? how they relate to such a bot that isn't a conversationalist? not sure, it was fun though.","1","2","","3","","30","3","","100","B7BCC484B8354EA690EA40756B9A34C6","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-20 14:02:24","2024-12-20 14:51:39","0","Anonymized","100","2955","1","2024-12-20 14:51:40","R_6iVYcX7Qba17Kli","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","9CC05D63D8294562B8E70C495F658D95","","2.751","1777.636","1778.094","33","71","58","74","50","17","34","64","50","50","96","3","1","I was instructed to start journaling for 15 minutes, which I did. I used the voice to text option because that is easier for me instead of typing. I just let my thoughts and feelings flow, exactly the way is I would on paper, since I have journaled somewhat regularly throughout my life, but haven't and over a year. I found it easier to actually journal this way, and I did get a lot of stuff out I needed to express.","I'm not sure. From a psychologist standpoint I would think it's about journaling and how a person might feel as they are doing it and afterward , and the effects it might have on mental health or physical well-being.","1","2","","3","","45","1","","75","9CC05D63D8294562B8E70C495F658D95","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-20 13:51:07","2024-12-20 14:52:06","0","Anonymized","100","3659","1","2024-12-20 14:52:06","R_5jqaNAQUPcSyBcQ","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","19A6AB2718D7484D9C126FF9515F14D4","4669-8859-3053-8707","","","","","0","0","50","75","10","100","0","100","0","100","0","","","I think this study was testing human interaction or relationships with AI chatbots.","2","2","","1","","41","3","","40","19A6AB2718D7484D9C126FF9515F14D4","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-20 14:34:53","2024-12-20 14:53:42","0","Anonymized","100","1129","1","2024-12-20 14:53:43","R_3ckFaV4YGPryQj5","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","DC865559B2154D439B0F1A9B12DAAC62","2477-3753-6475-6748","","","","","13","6","4","82","8","94","7","90","1","87","3","","","Writing skills with an AI","1","2","","3","","53","2","","89","DC865559B2154D439B0F1A9B12DAAC62","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-20 14:36:34","2024-12-20 14:54:04","0","Anonymized","100","1050","1","2024-12-20 14:54:05","R_1n0gCX6HyJhO6CR","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","2F3660111C5648EE934D115C34124599","","7.449","540.715","907.054","18","0","0","0","100","0","100","17","100","0","90","0","1","I understood and followed the instructions","creativity","1","2","","1","","76","5","","90","2F3660111C5648EE934D115C34124599","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-20 14:54:42","2024-12-20 14:55:13","0","Anonymized","100","30","1","2024-12-20 14:55:13","R_6RR31aan9XAZQPs","","","","","Anonymized","Anonymized","anonymous","EN","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C902B85CF5754BD9B0100DDC0A81E3AA","","","","","",""
"2024-12-20 14:38:58","2024-12-20 14:56:38","0","Anonymized","100","1060","1","2024-12-20 14:56:39","R_3JWopSTsgKb4eEk","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","BDD6228D81DF438FB566316D115F4E40","4038-7094-7736-1244","","","","","29","17","35","81","18","75","19","79","12","71","19","","","my ability to emotionally connect with a chatbot and if it was offering emotionally appropriate suggestions on how to change my life","2","2","","3","","28","4","","89","BDD6228D81DF438FB566316D115F4E40","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-20 14:23:11","2024-12-20 14:58:06","0","Anonymized","100","2095","1","2024-12-20 14:58:06","R_72LoQf1pVzYDM8I","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","98E529F49D1843D7A2947802A546CE30","","418.722","1311.091","1369.867","16","0","2","1","40","57","85","1","88","0","44","64","1","I spent 15 minutes thinking of things to write, as requested.","How people feel about writing assignments.","2","1","","3","","57","5","","0","98E529F49D1843D7A2947802A546CE30","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-20 14:39:01","2024-12-20 15:00:52","0","Anonymized","100","1310","1","2024-12-20 15:00:52","R_7Si5Hq5HEgNfs09","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","4C5ADFF2AA634A06940CA88E0E2A20A6","","30.355","935.279","936.444","6","70","70","70","100","0","100","0","100","0","100","0","1","I just journaled about my day so far.","If most people would actually journal for a little while.","2","1","","3","","50","3","","0","4C5ADFF2AA634A06940CA88E0E2A20A6","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-20 14:41:14","2024-12-20 15:01:14","0","Anonymized","100","1199","1","2024-12-20 15:01:14","R_6IeY5rtRr0jz78J","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","A3F5E238C80B46EEAF26F0398F4A131A","1697-0007-3274-8532","","","","","50","52","72","55","16","94","23","93","0","88","4","","","How someone feels mentally and emotionally after conversing with AI for a set period of time","2","1","","1","","74","6","","86","A3F5E238C80B46EEAF26F0398F4A131A","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-20 14:43:39","2024-12-20 15:02:21","0","Anonymized","100","1122","1","2024-12-20 15:02:22","R_77e747ZsUP7zWv7","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","0FF23AD6EE2F4193A0738571A8C8926D","8243-2832-1590-9283","","","","","0","1","0","90","22","100","0","88","0","82","3","","","how people choose to interact with a chatbot ","1","1","","1","","34","4","","80","0FF23AD6EE2F4193A0738571A8C8926D","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-20 14:41:22","2024-12-20 15:03:41","0","Anonymized","100","1339","1","2024-12-20 15:03:42","R_1RvBEAOMMmOLGIN","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","7A2FD3C07D83434E8933F2F44369452E","5254-4753-9056-2411","","","","","20","5","10","100","0","75","25","100","0","100","0","","","It was testing how interaction with AI Chatbot impacts one's feelings of loneliness, isolation, and social well-being.","1","1","","1","","33","3","","90","7A2FD3C07D83434E8933F2F44369452E","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-20 14:46:55","2024-12-20 15:04:24","0","Anonymized","100","1048","1","2024-12-20 15:04:24","R_7OJiiG6ggnf1OaR","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","2321D6F6CB204B94A3C88060EF771DB6","","9.4","476.164","941.492","7","18","22","13","50","18","50","50","59","50","50","5","1","I had things to get off my chest.","I am not sure.","1","2","","5","","40","4","","50","2321D6F6CB204B94A3C88060EF771DB6","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-20 15:04:54","2024-12-20 15:05:14","0","Anonymized","100","19","1","2024-12-20 15:05:15","R_7qQd8ZyERkLMJUD","","","","","Anonymized","Anonymized","anonymous","EN","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27C8D7C68BF340F3A46B3003E5D70658","","","","","",""
"2024-12-20 14:50:41","2024-12-20 15:07:50","0","Anonymized","100","1028","1","2024-12-20 15:07:50","R_6QVTbvvHvtDQKgv","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","F50B843986C84FC59B68BE9ABE2DA802","5403-3933-3586-1180","","","","","74","36","18","77","14","85","21","72","16","89","14","","","the responses of the ai chatbot","2","2","","3","","41","4","","16","F50B843986C84FC59B68BE9ABE2DA802","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-20 14:51:02","2024-12-20 15:08:45","0","Anonymized","100","1062","1","2024-12-20 15:08:45","R_7s5FCiBFdhdDkca","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1EE830CA5959473ABBD9F27AB4789B0F","","31.832","925.591","933.965","12","70","56","58","80","8","80","12","60","27","90","0","1","I journaled for 15 minutes continuously.","I think it was testing whether people will really do something if they're told no one will see it.","1","2","","3","","29","2","","70","1EE830CA5959473ABBD9F27AB4789B0F","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-20 14:51:56","2024-12-20 15:10:23","0","Anonymized","100","1106","1","2024-12-20 15:10:23","R_3MKCpEFW5iyPxVA","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","F8EEE3552FC4488EB1D9591E2DC1B81C","","15.603","83.845","919.038","3","0","0","0","30","65","35","70","100","0","100","0","1","I took the survey seriously, and wrote about my recent experience with my mom having Alzheimer's disease.","How writing for 15 minutes affects one's attitudes and comfort level.","1","1","","3","","50","4","","10","F8EEE3552FC4488EB1D9591E2DC1B81C","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-20 14:53:03","2024-12-20 15:11:01","0","Anonymized","100","1078","1","2024-12-20 15:11:02","R_3lTm2KQDcMLJXeV","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","15083B5380F4477BB157A0798F971C5C","3686-3811-1976-5077","","","","","100","50","50","44","40","100","50","50","0","50","0","","","what people say to AI like if they want friends or need companionship","1","2","","3","","21","3","","100","15083B5380F4477BB157A0798F971C5C","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-20 14:50:15","2024-12-20 15:11:46","0","Anonymized","100","1290","1","2024-12-20 15:11:46","R_77OPn7tJwZKO48g","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","13BD8AE0CC834BB29EAB288D12E9FC45","6664-4000-8130-0670","","","","","0","0","0","78","18","85","0","100","33","89","26","","","How long I could stand talking to a not so great chatbox?","1","2","","3","","43","3","","14","13BD8AE0CC834BB29EAB288D12E9FC45","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-20 14:55:27","2024-12-20 15:12:48","0","Anonymized","100","1041","1","2024-12-20 15:12:48","R_1QoINDzL8caQvTv","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","E9B4A5E434854C1ABC35D5CE17AB3A82","","7.809","11.092","910.262","2","6","0","0","100","0","100","0","78","0","100","0","1","It was fun to write stream of consciousness-like.","How much we'll write for $3?","1","2","","3","","53","3","","22","E9B4A5E434854C1ABC35D5CE17AB3A82","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-20 14:54:56","2024-12-20 15:13:45","0","Anonymized","100","1128","1","2024-12-20 15:13:46","R_7InGY0ZSAoeSJCE","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","E07E22BD14774195A585C7905BFDA170","6663-0206-3278-6017","","","","","90","65","100","100","60","100","0","85","75","100","18","","","If an AI can stick to it's set commands, specifically for children to help with school questions","1","2","","3","","21","3","","100","E07E22BD14774195A585C7905BFDA170","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-20 14:56:50","2024-12-20 15:14:48","0","Anonymized","100","1078","1","2024-12-20 15:14:49","R_5L1qjp2l9wnh6Ci","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","C2560F9AE5444758B3B76657AE1D7426","4815-3035-7860-6735","","","","","0","0","0","89","0","78","0","78","0","37","62","","","The chat bot","2","2","","1","","28","1","","19","C2560F9AE5444758B3B76657AE1D7426","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-20 15:02:58","2024-12-20 15:20:29","0","Anonymized","100","1050","1","2024-12-20 15:20:29","R_1Jfutis0t2qa6kp","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","C4C2CFA0EC8D47A7896C7F7F484ECB3C","","12.636","728.245","736.265","26","79","87","77","63","3","61","2","80","1","94","0","1","I wrote stuff? How am I supposed to explain this?","I don't know","1","1","","3","","34","3","","100","C4C2CFA0EC8D47A7896C7F7F484ECB3C","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-20 15:01:09","2024-12-20 15:23:59","0","Anonymized","100","1370","1","2024-12-20 15:24:00","R_7QDMle1fh7bkm9B","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","F4B4BACE5A8E4850AF60BF99EA65A510","6355-3969-1139-5259","","","","","62","5","3","95","5","86","12","87","7","81","12","","","enteracting with AI","1","2","","1","","54","3","","20","F4B4BACE5A8E4850AF60BF99EA65A510","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-20 15:23:40","2024-12-20 15:24:15","0","Anonymized","100","34","1","2024-12-20 15:24:16","R_7sjrJ4idJJIryzt","","","","","Anonymized","Anonymized","anonymous","EN","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10B1280462AB482D9E7D1476747D4AF6","","","","","",""
"2024-12-20 15:09:53","2024-12-20 15:32:14","0","Anonymized","100","1340","1","2024-12-20 15:32:14","R_3F0jAi6Eu4nj6HT","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","0DE8EFDBDCD84DA487A4C2CC9C648341","5459-4391-6570-5039","","","","","84","60","67","100","0","100","0","100","0","100","0","","","I honestly do not know, but maybe if chatting with a bot helps out mood or feelings of lonliness?","1","2","","3","","56","4","","84","0DE8EFDBDCD84DA487A4C2CC9C648341","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-20 15:12:20","2024-12-20 15:32:19","0","Anonymized","100","1199","1","2024-12-20 15:32:20","R_5P5Ak3LzOg75DqF","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","F243AEDE125D4199B78C419635A263F3","","8.048","703.896","1060.276","18","55","29","59","50","6","50","51","67","10","89","26","1","I have wrote everything on my mind.","How much someone can focus on a task for extended times and see what they get out of it.","1","1","","5","","27","3","","71","F243AEDE125D4199B78C419635A263F3","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
"2024-12-20 15:12:06","2024-12-20 15:35:34","0","Anonymized","100","1407","1","2024-12-20 15:35:34","R_1rS3njPTFLSuLup","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","61CCCED7E2254E579225CA17E06C2BD3","2112-4985-1512-0295","","","","","60","61","56","76","61","27","73","43","73","80","15","","","the ability to come up with questions for the chatbot? I'm sure it was way more than that. The pre -study information said something about wanting to know what makes activities comfortable opposed to challenging. ","1","2","","3","","47","3","","71","61CCCED7E2254E579225CA17E06C2BD3","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","Rudimentary"
"2024-12-20 15:18:16","2024-12-20 15:37:21","0","Anonymized","100","1144","1","2024-12-20 15:37:21","R_3eli94Qo6nAfwEQ","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","676B796962454B5B82D5A865EB7DB888","7437-3502-5342-5022","","","","","0","0","0","100","0","100","0","100","0","100","0","","","Feelings of satisfaction after interacting with AI.","2","2","","6","American Indian","51","3","","100","676B796962454B5B82D5A865EB7DB888","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes","with the AI chatbot you used?","Interacting with the chatbot","AI Companion"
"2024-12-20 15:20:21","2024-12-20 15:42:20","0","Anonymized","100","1319","1","2024-12-20 15:42:21","R_50ctqtBzALp9v90","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","FBE43D1FCAE84EDBBD1EBD3D94E73E9F","","38.525","858.771","946.568","18","0","0","0","100","0","100","0","100","0","100","0","1","I don't have a problem writing.  So journaling doesn't bother me.","I don't know.","2","2","","1","","38","4","","0","FBE43D1FCAE84EDBBD1EBD3D94E73E9F","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes","of journaling for 15 minutes","Writing in the journal",""
