"","X","conversation","start_time","duration_in_mins","human_word_amt","turns","chatbot_word_amt","id","contains_loneliness_dict","detected_loneliness_msgs","full_conversation","loneliness_message_pairs","contains_loneliness_llm"
"2574",2573,"Anonymized","2021-09-13 20:20:15",0.97,24,8,26,"WXBKP3J19S_2021-09-13 20:20:15","False","","Anonymized","Anonymized",0
"2575",2574,"Anonymized","2021-09-13 22:25:02",9.1,113,43,126,"WXCOIDYS3M_2021-09-13 22:25:02","False","","Anonymized","Anonymized",0
"2576",2575,"Anonymized","2021-09-13 01:58:53",7.77,110,43,201,"WYBFTESZZ8_2021-09-13 01:58:53","False","","Anonymized","Anonymized",0
"2577",2576,"Anonymized","2021-09-13 04:14:32",17.25,207,36,162,"WYBSK5939R_2021-09-13 04:14:32","False","","Anonymized","Anonymized",0
"2578",2577,"Anonymized","2021-09-13 05:10:18",1.93,39,7,37,"WYBSK5939R_2021-09-13 05:10:18","False","","Anonymized","Anonymized",0
"2579",2578,"Anonymized","2021-09-13 19:27:28",26.23,301,43,182,"WYDDDHSVO7_2021-09-13 19:27:28","False","","Anonymized","Anonymized",0
"2580",2579,"Anonymized","2021-09-13 15:34:41",7.32,161,44,178,"AYA3GDRBWH_2021-09-13 15:34:41","False","","Anonymized","Anonymized",0
"2581",2580,"Anonymized","2021-09-13 02:02:00",8.43,181,44,154,"AYAEJWJ7J9_2021-09-13 02:02:00","False","","Anonymized","Anonymized",0
"2582",2581,"Anonymized","2021-09-13 20:38:40",10.45,113,44,178,"AYALNA2TSO_2021-09-13 20:38:40","False","","Anonymized","Anonymized",1
"2583",2582,"Anonymized","2021-09-13 17:29:37",12.58,150,44,215,"WXBGO1ALGC_2021-09-13 17:29:37","False","","Anonymized","Anonymized",0
"2584",2583,"Anonymized","2021-09-13 17:51:54",7.4,158,44,231,"WXBRUMZ8RA_2021-09-13 17:51:54","False","","Anonymized","Anonymized",0
"2585",2584,"Anonymized","2021-09-13 05:51:31",19.47,179,44,245,"WXBT6MV677_2021-09-13 05:51:31","False","","Anonymized","Anonymized",0
"2586",2585,"Anonymized","2021-09-13 03:35:37",8,126,44,181,"WXBU9TJDQ6_2021-09-13 03:35:37","False","","Anonymized","Anonymized",0
"2587",2586,"Anonymized","2021-09-13 15:18:08",16.08,121,44,301,"WXBZVJXM4C_2021-09-13 15:18:08","False","","Anonymized","Anonymized",0
"2588",2587,"Anonymized","2021-09-13 00:09:04",12.42,114,34,172,"WYBOF7LXTT_2021-09-13 00:09:04","False","","Anonymized","Anonymized",0
"2589",2588,"Anonymized","2021-09-13 21:08:02",3.82,40,10,43,"WYBOF7LXTT_2021-09-13 21:08:02","False","","Anonymized","Anonymized",0
"2590",2589,"Anonymized","2021-09-13 18:02:15",18.95,448,44,283,"WYBZU8JBID_2021-09-13 18:02:15","False","","Anonymized","Anonymized",0
"2591",2590,"Anonymized","2021-09-13 21:31:39",14.15,147,44,173,"WYD7SILCZ4_2021-09-13 21:31:39","False","","Anonymized","Anonymized",0
"2592",2591,"Anonymized","2021-09-13 16:38:01",6.08,159,44,198,"WYDUJ8LE7M_2021-09-13 16:38:01","False","","Anonymized","Anonymized",0
"2593",2592,"Anonymized","2021-09-13 23:48:56",10.88,188,45,209,"AYA9IAQJZ8_2021-09-13 23:48:56","False","","Anonymized","Anonymized",0
"2594",2593,"Anonymized","2021-09-13 03:21:56",10.23,162,45,170,"AYAG3HVMWD_2021-09-13 03:21:56","False","","Anonymized","Anonymized",0
"2595",2594,"Anonymized","2021-09-13 04:50:31",5.72,118,45,162,"WXC3AXTHK8_2021-09-13 04:50:31","False","","Anonymized","Anonymized",0
"2596",2595,"Anonymized","2021-09-13 02:02:38",8.17,171,45,183,"WXDL12N3FI_2021-09-13 02:02:38","False","","Anonymized","Anonymized",0
"2597",2596,"Anonymized","2021-09-13 00:00:20",8.18,168,45,196,"WXI2KU28OG_2021-09-13 00:00:20","False","","Anonymized","Anonymized",0
"2598",2597,"Anonymized","2021-09-13 18:46:08",7.92,159,45,221,"WXI8GF6ZBP_2021-09-13 18:46:08","False","","Anonymized","Anonymized",0
"2599",2598,"Anonymized","2021-09-13 06:33:21",7.88,115,45,186,"WXIIUUMWJS_2021-09-13 06:33:21","False","","Anonymized","Anonymized",0
"2600",2599,"Anonymized","2021-09-13 00:53:06",8.98,119,45,198,"WYB3KN3VIA_2021-09-13 00:53:06","False","","Anonymized","Anonymized",0
"2601",2600,"Anonymized","2021-09-13 21:37:01",9.93,152,45,225,"WYBVUG9K7R_2021-09-13 21:37:01","False","","Anonymized","Anonymized",0
"2602",2601,"Anonymized","2021-09-13 05:40:16",3.67,63,17,55,"AYA24I9VKH_2021-09-13 05:40:16","False","","Anonymized","Anonymized",0
"2603",2602,"Anonymized","2021-09-13 07:43:43",8.02,128,29,136,"AYA24I9VKH_2021-09-13 07:43:43","False","","Anonymized","Anonymized",0
"2604",2603,"Anonymized","2021-09-13 00:43:19",7.98,108,46,170,"AYA613WYGN_2021-09-13 00:43:19","False","","Anonymized","Anonymized",0
"2605",2604,"Anonymized","2021-09-13 23:24:48",11.23,111,46,148,"AYAK75FKWE_2021-09-13 23:24:48","False","","Anonymized","Anonymized",0
"2606",2605,"Anonymized","2021-09-13 17:27:15",3.13,62,21,85,"WXBQL4BVF3_2021-09-13 17:27:15","False","","Anonymized","Anonymized",0
"2607",2606,"Anonymized","2021-09-13 18:37:12",5.93,78,25,122,"WXBQL4BVF3_2021-09-13 18:37:12","False","","Anonymized","Anonymized",0
"2608",2607,"Anonymized","2021-09-13 02:30:11",12.78,173,46,185,"WXBXYSJAL2_2021-09-13 02:30:11","True","Anonymized","Anonymized","Anonymized",1
"2609",2608,"Anonymized","2021-09-13 05:18:44",7.17,148,46,227,"WYB5J7UWRH_2021-09-13 05:18:44","False","","Anonymized","Anonymized",0
"2610",2609,"Anonymized","2021-09-13 11:56:03",7.23,146,46,170,"WYBCHNY928_2021-09-13 11:56:03","False","","Anonymized","Anonymized",0
"2611",2610,"Anonymized","2021-09-13 03:43:26",12.42,110,27,123,"WYBQFOCYPI_2021-09-13 03:43:26","False","","Anonymized","Anonymized",0
"2612",2611,"Anonymized","2021-09-13 22:17:28",5.92,58,19,103,"WYBQFOCYPI_2021-09-13 22:17:28","False","","Anonymized","Anonymized",0
"2613",2612,"Anonymized","2021-09-13 06:32:20",14.5,140,46,207,"WYD5BPPLKU_2021-09-13 06:32:20","False","","Anonymized","Anonymized",0
"2614",2613,"Anonymized","2021-09-13 14:56:32",9.02,146,46,220,"WYDJ2N6693_2021-09-13 14:56:32","False","","Anonymized","Anonymized",1
"2615",2614,"Anonymized","2021-09-13 02:05:17",20.88,241,46,236,"WYDYVQ2FG1_2021-09-13 02:05:17","False","","Anonymized","Anonymized",0
"2616",2615,"Anonymized","2021-09-13 07:06:37",11.98,134,47,175,"AYAD4L71S5_2021-09-13 07:06:37","False","","Anonymized","Anonymized",0
"2617",2616,"Anonymized","2021-09-13 03:00:27",6.97,223,47,250,"AYAKBWLR33_2021-09-13 03:00:27","False","","Anonymized","Anonymized",1
"2618",2617,"Anonymized","2021-09-13 22:03:35",12.98,231,47,196,"WXB3AOV4BC_2021-09-13 22:03:35","False","","Anonymized","Anonymized",0
"2619",2618,"Anonymized","2021-09-13 19:14:56",17.42,284,47,222,"WXBIWZSQ7Z_2021-09-13 19:14:56","False","","Anonymized","Anonymized",0
"2620",2619,"Anonymized","2021-09-13 03:34:08",8.4,151,47,200,"WXBJJ6TCMF_2021-09-13 03:34:08","False","","Anonymized","Anonymized",1
"2621",2620,"Anonymized","2021-09-13 21:21:26",7.05,154,47,225,"WXBUWZHIM1_2021-09-13 21:21:26","False","","Anonymized","Anonymized",0
"2622",2621,"Anonymized","2021-09-13 23:06:53",15.32,278,47,212,"WXDBPSLD4P_2021-09-13 23:06:53","False","","Anonymized","Anonymized",0
"2623",2622,"Anonymized","2021-09-13 07:09:40",22.5,171,47,220,"WYBDXGXVMW_2021-09-13 07:09:40","False","","Anonymized","Anonymized",0
"2624",2623,"Anonymized","2021-09-13 13:40:41",9.93,169,47,207,"WYDPUBRAWW_2021-09-13 13:40:41","False","","Anonymized","Anonymized",0
"2625",2624,"Anonymized","2021-09-13 06:41:12",7.73,113,48,202,"AYAQMDRJLP_2021-09-13 06:41:12","False","","Anonymized","Anonymized",0
"2626",2625,"Anonymized","2021-09-13 20:51:50",17.93,292,48,264,"WXDYAHYIBF_2021-09-13 20:51:50","False","","Anonymized","Anonymized",0
"2627",2626,"Anonymized","2021-09-13 02:31:49",6.45,124,48,167,"WXIPC6DFKF_2021-09-13 02:31:49","False","","Anonymized","Anonymized",0
"2628",2627,"Anonymized","2021-09-13 12:49:48",60.23,384,40,228,"WYB2UHXRHZ_2021-09-13 12:49:48","False","","Anonymized","Anonymized",0
"2629",2628,"Anonymized","2021-09-13 14:36:12",22.72,111,8,30,"WYB2UHXRHZ_2021-09-13 14:36:12","False","","Anonymized","Anonymized",0
"2630",2629,"Anonymized","2021-09-13 12:36:07",5.87,116,48,198,"WYBF9UH64O_2021-09-13 12:36:07","False","","Anonymized","Anonymized",0
"2631",2630,"Anonymized","2021-09-13 11:49:55",9.47,228,48,226,"WYDKA3R9JY_2021-09-13 11:49:55","False","","Anonymized","Anonymized",0
"2632",2631,"Anonymized","2021-09-13 16:52:14",15.5,250,49,217,"AYAYS3S29P_2021-09-13 16:52:14","False","","Anonymized","Anonymized",0
"2633",2632,"Anonymized","2021-09-13 16:06:45",9.15,164,49,180,"WXIHVMPO4M_2021-09-13 16:06:45","False","","Anonymized","Anonymized",0
"2634",2633,"Anonymized","2021-09-13 21:16:24",6.7,154,49,184,"WXIJM12ZA4_2021-09-13 21:16:24","False","","Anonymized","Anonymized",0
"2635",2634,"Anonymized","2021-09-13 03:26:53",5.87,160,49,188,"WYBMIZOKEH_2021-09-13 03:26:53","False","","Anonymized","Anonymized",0
"2636",2635,"Anonymized","2021-09-13 13:10:51",21.43,209,50,200,"AYA7EST9LI_2021-09-13 13:10:51","False","","Anonymized","Anonymized",0
"2637",2636,"Anonymized","2021-09-13 06:42:28",10.02,179,50,161,"AYAZGBEXU9_2021-09-13 06:42:28","False","","Anonymized","Anonymized",0
"2638",2637,"Anonymized","2021-09-13 04:54:24",6.97,138,50,172,"WXCLVTGTYY_2021-09-13 04:54:24","False","","Anonymized","Anonymized",0
"2639",2638,"Anonymized","2021-09-13 18:39:06",2.52,31,11,41,"WXCNIZ3KFW_2021-09-13 18:39:06","False","","Anonymized","Anonymized",0
"2640",2639,"Anonymized","2021-09-13 22:58:17",25.8,123,39,153,"WXCNIZ3KFW_2021-09-13 22:58:17","False","","Anonymized","Anonymized",1
"2641",2640,"Anonymized","2021-09-13 15:58:38",7.2,212,50,182,"WXCX9642BJ_2021-09-13 15:58:38","False","","Anonymized","Anonymized",0
"2642",2641,"Anonymized","2021-09-13 00:00:11",15.45,130,50,273,"WXD5VIKMST_2021-09-13 00:00:11","False","","Anonymized","Anonymized",0
"2643",2642,"Anonymized","2021-09-13 20:34:53",9.88,160,50,208,"WYBABTBCOL_2021-09-13 20:34:53","False","","Anonymized","Anonymized",0
"2644",2643,"Anonymized","2021-09-13 13:13:47",39.98,323,50,218,"WYBV9V7QHP_2021-09-13 13:13:47","False","","Anonymized","Anonymized",0
"2645",2644,"Anonymized","2021-09-13 21:44:19",10.08,167,50,225,"WYDJF6LRM7_2021-09-13 21:44:19","False","","Anonymized","Anonymized",0
"2646",2645,"Anonymized","2021-09-13 17:36:38",18.42,210,50,183,"WYDTSDIGMF_2021-09-13 17:36:38","False","","Anonymized","Anonymized",0
"2647",2646,"Anonymized","2021-09-13 05:23:53",11.15,323,51,223,"AYAMVBJL7F_2021-09-13 05:23:53","False","","Anonymized","Anonymized",0
"2648",2647,"Anonymized","2021-09-13 18:57:54",20.93,143,51,201,"WXBFIZHA42_2021-09-13 18:57:54","False","","Anonymized","Anonymized",0
"2649",2648,"Anonymized","2021-09-13 10:24:53",22.25,130,51,208,"WXBOSH8ZFF_2021-09-13 10:24:53","False","","Anonymized","Anonymized",0
"2650",2649,"Anonymized","2021-09-13 23:12:49",8.73,130,51,209,"WXBV7WMFTI_2021-09-13 23:12:49","False","","Anonymized","Anonymized",0
"2651",2650,"Anonymized","2021-09-13 19:18:04",9.22,426,51,163,"WXDADNLBZB_2021-09-13 19:18:04","False","","Anonymized","Anonymized",0
"2652",2651,"Anonymized","2021-09-13 09:03:46",10.43,137,51,200,"WXINA21YPY_2021-09-13 09:03:46","False","","Anonymized","Anonymized",0
"2653",2652,"Anonymized","2021-09-13 07:41:47",22.72,355,51,263,"WYB4LNFT3I_2021-09-13 07:41:47","False","","Anonymized","Anonymized",0
"2654",2653,"Anonymized","2021-09-13 18:57:49",7.2,183,51,224,"WYB7T28BOL_2021-09-13 18:57:49","False","","Anonymized","Anonymized",0
"2655",2654,"Anonymized","2021-09-13 14:48:27",8.68,175,51,213,"WYBIIMYNQ6_2021-09-13 14:48:27","False","","Anonymized","Anonymized",0
"2656",2655,"Anonymized","2021-09-13 21:18:27",8.1,180,51,280,"WYD8YSGO2P_2021-09-13 21:18:27","False","","Anonymized","Anonymized",0
"2657",2656,"Anonymized","2021-09-13 01:40:41",12.77,188,51,187,"WYD9WM2KKX_2021-09-13 01:40:41","False","","Anonymized","Anonymized",0
"2658",2657,"Anonymized","2021-09-13 03:55:14",9.22,183,51,235,"WYDMPPHK77_2021-09-13 03:55:14","False","","Anonymized","Anonymized",1
"2659",2658,"Anonymized","2021-09-13 16:34:38",6.1,143,51,216,"WYDYBP81W8_2021-09-13 16:34:38","False","","Anonymized","Anonymized",0
"2660",2659,"Anonymized","2021-09-13 19:20:13",9.82,210,52,214,"AYAA54L3V9_2021-09-13 19:20:13","False","","Anonymized","Anonymized",0
"2661",2660,"Anonymized","2021-09-13 02:48:10",41.75,194,52,229,"AYAPTHM8ZJ_2021-09-13 02:48:10","False","","Anonymized","Anonymized",0
"2662",2661,"Anonymized","2021-09-13 18:28:59",52.45,207,47,209,"AYAVNZG2VL_2021-09-13 18:28:59","False","","Anonymized","Anonymized",0
"2663",2662,"Anonymized","2021-09-13 21:04:15",0.67,15,5,26,"AYAVNZG2VL_2021-09-13 21:04:15","False","","Anonymized","Anonymized",0
"2664",2663,"Anonymized","2021-09-13 00:58:57",22.25,234,52,225,"WXB4V9PHJ8_2021-09-13 00:58:57","False","","Anonymized","Anonymized",0
"2665",2664,"Anonymized","2021-09-13 23:45:24",10.98,249,52,233,"WXBZQGVUBT_2021-09-13 23:45:24","False","","Anonymized","Anonymized",0
"2666",2665,"Anonymized","2021-09-13 16:37:56",63.8,62,22,64,"WXDGCXLZPX_2021-09-13 16:37:56","False","","Anonymized","Anonymized",0
"2667",2666,"Anonymized","2021-09-13 18:17:18",4.73,88,30,124,"WXDGCXLZPX_2021-09-13 18:17:18","False","","Anonymized","Anonymized",0
"2668",2667,"Anonymized","2021-09-13 17:39:40",6.42,113,37,118,"WXI5B16R7I_2021-09-13 17:39:40","False","","Anonymized","Anonymized",0
"2669",2668,"Anonymized","2021-09-13 19:21:32",3.9,45,11,54,"WXI5B16R7I_2021-09-13 19:21:32","False","","Anonymized","Anonymized",0
"2670",2669,"Anonymized","2021-09-13 23:48:30",0.87,16,4,19,"WXI5B16R7I_2021-09-13 23:48:30","False","","Anonymized","Anonymized",0
"2671",2670,"Anonymized","2021-09-13 05:34:34",7.18,122,52,218,"WYBKJ8LIKE_2021-09-13 05:34:34","False","","Anonymized","Anonymized",0
"2672",2671,"Anonymized","2021-09-13 14:28:33",24.58,100,25,87,"AYARXJ4Y97_2021-09-13 14:28:33","False","","Anonymized","Anonymized",0
"2673",2672,"Anonymized","2021-09-13 16:36:09",0,2,1,2,"AYARXJ4Y97_2021-09-13 16:36:09","False","","Anonymized","Anonymized",0
"2674",2673,"Anonymized","2021-09-13 17:15:54",62.88,79,27,93,"AYARXJ4Y97_2021-09-13 17:15:54","False","","Anonymized","Anonymized",0
"2675",2674,"Anonymized","2021-09-13 04:26:28",13.45,201,53,243,"WXBU9M6H6S_2021-09-13 04:26:28","False","","Anonymized","Anonymized",0
"2676",2675,"Anonymized","2021-09-13 14:11:20",16.72,144,53,190,"WXCF6I1R8I_2021-09-13 14:11:20","False","","Anonymized","Anonymized",0
"2677",2676,"Anonymized","2021-09-13 21:03:49",13.68,259,53,202,"WXDQBCKJOM_2021-09-13 21:03:49","False","","Anonymized","Anonymized",0
"2678",2677,"Anonymized","2021-09-13 00:53:08",8.83,120,30,155,"WXI4796NTB_2021-09-13 00:53:08","False","","Anonymized","Anonymized",0
"2679",2678,"Anonymized","2021-09-13 07:30:46",1.82,26,14,49,"WXI4796NTB_2021-09-13 07:30:46","False","","Anonymized","Anonymized",0
"2680",2679,"Anonymized","2021-09-13 18:58:03",1.7,28,9,40,"WXI4796NTB_2021-09-13 18:58:03","False","","Anonymized","Anonymized",0
"2681",2680,"Anonymized","2021-09-13 03:46:19",13.15,179,53,202,"WXIJW595AC_2021-09-13 03:46:19","False","","Anonymized","Anonymized",0
"2682",2681,"Anonymized","2021-09-13 13:43:03",14.4,199,53,247,"WYBA1VX198_2021-09-13 13:43:03","False","","Anonymized","Anonymized",0
"2683",2682,"Anonymized","2021-09-13 16:19:21",22.15,226,53,257,"WYBF1SVBHR_2021-09-13 16:19:21","False","","Anonymized","Anonymized",0
"2684",2683,"Anonymized","2021-09-13 00:23:46",11.48,222,53,183,"WYBFCN43GZ_2021-09-13 00:23:46","False","","Anonymized","Anonymized",0
"2685",2684,"Anonymized","2021-09-13 09:48:36",9.62,230,53,341,"WYBQEVITY7_2021-09-13 09:48:36","False","","Anonymized","Anonymized",0
"2686",2685,"Anonymized","2021-09-13 00:54:50",11.27,286,53,288,"WYDSXV3GIG_2021-09-13 00:54:50","False","","Anonymized","Anonymized",0
"2687",2686,"Anonymized","2021-09-13 18:02:06",8.68,136,54,251,"WXBUQXJBDQ_2021-09-13 18:02:06","False","","Anonymized","Anonymized",0
"2688",2687,"Anonymized","2021-09-13 18:14:34",5.78,111,35,131,"WXBZW1KGED_2021-09-13 18:14:34","False","","Anonymized","Anonymized",0
"2689",2688,"Anonymized","2021-09-13 18:55:07",3.08,68,19,64,"WXBZW1KGED_2021-09-13 18:55:07","False","","Anonymized","Anonymized",0
"2690",2689,"Anonymized","2021-09-13 02:28:47",9.88,254,54,239,"WYBP2ZW9QE_2021-09-13 02:28:47","False","","Anonymized","Anonymized",0
"2691",2690,"Anonymized","2021-09-13 20:48:58",38.28,424,54,250,"WYBZMIVRYS_2021-09-13 20:48:58","False","","Anonymized","Anonymized",0
"2692",2691,"Anonymized","2021-09-13 03:31:57",7.98,161,55,197,"WYB5J43VR3_2021-09-13 03:31:57","False","","Anonymized","Anonymized",1
"2693",2692,"Anonymized","2021-09-13 03:59:55",7.82,146,55,249,"WYBQ4EXELV_2021-09-13 03:59:55","False","","Anonymized","Anonymized",0
"2694",2693,"Anonymized","2021-09-13 21:06:49",8.67,129,55,425,"WYDELYYIH8_2021-09-13 21:06:49","False","","Anonymized","Anonymized",0
"2695",2694,"Anonymized","2021-09-13 09:40:00",8.68,150,55,237,"WYDFOFREU7_2021-09-13 09:40:00","False","","Anonymized","Anonymized",0
"2696",2695,"Anonymized","2021-09-13 13:41:22",12.97,191,55,228,"WYDR56UJKV_2021-09-13 13:41:22","False","","Anonymized","Anonymized",0
"2697",2696,"Anonymized","2021-09-13 16:00:50",28.15,189,56,217,"WXBDBBSIHL_2021-09-13 16:00:50","False","","Anonymized","Anonymized",0
"2698",2697,"Anonymized","2021-09-13 06:40:44",0.95,27,9,29,"WXBHE1GLST_2021-09-13 06:40:44","False","","Anonymized","Anonymized",0
"2699",2698,"Anonymized","2021-09-13 07:18:05",10.5,172,47,192,"WXBHE1GLST_2021-09-13 07:18:05","False","","Anonymized","Anonymized",0
"2700",2699,"Anonymized","2021-09-13 20:24:01",26.43,169,56,191,"WXCFS746NO_2021-09-13 20:24:01","False","","Anonymized","Anonymized",0
"2701",2700,"Anonymized","2021-09-13 15:03:32",10.8,181,56,214,"WXDJEG7OG7_2021-09-13 15:03:32","False","","Anonymized","Anonymized",0
"2702",2701,"Anonymized","2021-09-13 03:33:20",11.77,195,56,197,"WXIQHFWCZY_2021-09-13 03:33:20","False","","Anonymized","Anonymized",0
"2703",2702,"Anonymized","2021-09-13 06:51:30",17.97,241,56,330,"WYDC7QGHS7_2021-09-13 06:51:30","False","","Anonymized","Anonymized",0
"2704",2703,"Anonymized","2021-09-13 00:44:58",39.83,376,57,313,"AYAAL1FFZO_2021-09-13 00:44:58","False","","Anonymized","Anonymized",0
"2705",2704,"Anonymized","2021-09-13 20:54:42",22.5,284,57,223,"AYANOCBQVA_2021-09-13 20:54:42","False","","Anonymized","Anonymized",0
"2706",2705,"Anonymized","2021-09-13 17:04:22",12.75,136,57,275,"WXBHZ7AKUA_2021-09-13 17:04:22","False","","Anonymized","Anonymized",0
"2707",2706,"Anonymized","2021-09-13 17:55:44",8.78,271,57,276,"WXBU7GU97X_2021-09-13 17:55:44","False","","Anonymized","Anonymized",0
"2708",2707,"Anonymized","2021-09-13 19:11:51",26.08,150,57,232,"WXIONM3EYM_2021-09-13 19:11:51","False","","Anonymized","Anonymized",0
"2709",2708,"Anonymized","2021-09-13 17:24:13",10.22,148,57,297,"WYBST58J98_2021-09-13 17:24:13","False","","Anonymized","Anonymized",0
"2710",2709,"Anonymized","2021-09-13 04:42:40",17.88,234,57,352,"WYBXTZMCEQ_2021-09-13 04:42:40","False","","Anonymized","Anonymized",0
"2711",2710,"Anonymized","2021-09-13 05:13:45",8.78,152,57,249,"WYDPSCCKRB_2021-09-13 05:13:45","True","Anonymized","Anonymized","Anonymized",1
"2712",2711,"Anonymized","2021-09-13 03:30:04",21.5,137,58,272,"AYAKVYJMIB_2021-09-13 03:30:04","False","","Anonymized","Anonymized",0
"2713",2712,"Anonymized","2021-09-13 08:29:00",9.83,199,58,238,"WXBGTQH9YQ_2021-09-13 08:29:00","False","","Anonymized","Anonymized",0
"2714",2713,"Anonymized","2021-09-13 15:00:42",9.9,166,58,249,"WXIVVA6WKY_2021-09-13 15:00:42","True","Anonymized","Anonymized","Anonymized",1
"2715",2714,"Anonymized","2021-09-13 21:15:03",10.78,194,58,278,"WYD2MPFMKW_2021-09-13 21:15:03","False","","Anonymized","Anonymized",0
"2716",2715,"Anonymized","2021-09-13 06:02:39",26.77,283,58,279,"WYDBRUFMR2_2021-09-13 06:02:39","False","","Anonymized","Anonymized",0
"2717",2716,"Anonymized","2021-09-13 03:57:48",34.03,283,59,887,"AYASCXCWB7_2021-09-13 03:57:48","True","Anonymized","Anonymized","Anonymized",1
"2718",2717,"Anonymized","2021-09-13 07:18:52",8.52,144,59,216,"WXB6HX5YQ6_2021-09-13 07:18:52","False","","Anonymized","Anonymized",0
"2719",2718,"Anonymized","2021-09-13 14:30:37",10.22,189,59,246,"WXBZTQ2F44_2021-09-13 14:30:37","False","","Anonymized","Anonymized",0
"2720",2719,"Anonymized","2021-09-13 02:38:32",16.58,228,59,251,"WXIMUFVNG4_2021-09-13 02:38:32","False","","Anonymized","Anonymized",0
"2721",2720,"Anonymized","2021-09-13 00:21:18",13.62,198,59,242,"WYD6WW3U4K_2021-09-13 00:21:18","False","","Anonymized","Anonymized",0
"2722",2721,"Anonymized","2021-09-13 02:51:35",20.08,142,60,242,"AYASYSLIDB_2021-09-13 02:51:35","False","","Anonymized","Anonymized",0
"2723",2722,"Anonymized","2021-09-13 00:20:57",33.75,256,60,264,"WXDNMPTW16_2021-09-13 00:20:57","False","","Anonymized","Anonymized",0
"2724",2723,"Anonymized","2021-09-13 01:26:23",10.37,154,60,305,"WXIYBN36RK_2021-09-13 01:26:23","False","","Anonymized","Anonymized",0
"2725",2724,"Anonymized","2021-09-13 02:52:15",13.8,147,47,215,"WYBB2W9L7L_2021-09-13 02:52:15","False","","Anonymized","Anonymized",0
"2726",2725,"Anonymized","2021-09-13 09:29:53",3.8,57,13,68,"WYBB2W9L7L_2021-09-13 09:29:53","False","","Anonymized","Anonymized",0
"2727",2726,"Anonymized","2021-09-13 23:01:46",10.02,204,60,216,"WYDPCWIJU2_2021-09-13 23:01:46","False","","Anonymized","Anonymized",0
"2728",2727,"Anonymized","2021-09-13 21:41:11",10.4,261,61,232,"AYAHIQAP1H_2021-09-13 21:41:11","False","","Anonymized","Anonymized",0
"2729",2728,"Anonymized","2021-09-13 01:10:57",13.98,171,61,245,"WXB1CCRCPB_2021-09-13 01:10:57","False","","Anonymized","Anonymized",0
"2730",2729,"Anonymized","2021-09-13 19:18:00",11.08,204,61,302,"WXB2DXGIDU_2021-09-13 19:18:00","False","","Anonymized","Anonymized",0
"2731",2730,"Anonymized","2021-09-13 06:44:35",11.55,167,61,275,"WXBSLBXT6B_2021-09-13 06:44:35","False","","Anonymized","Anonymized",0
"2732",2731,"Anonymized","2021-09-13 20:00:37",22.93,143,61,201,"WYB7EW9HCS_2021-09-13 20:00:37","False","","Anonymized","Anonymized",0
"2733",2732,"Anonymized","2021-09-13 06:25:16",11.3,218,61,282,"WYBCUFT57F_2021-09-13 06:25:16","False","","Anonymized","Anonymized",0
"2734",2733,"Anonymized","2021-09-13 17:22:01",32.1,179,61,202,"WYDB3QXV7U_2021-09-13 17:22:01","False","","Anonymized","Anonymized",0
"2735",2734,"Anonymized","2021-09-13 15:17:50",10.8,137,62,232,"AYADXJB2PJ_2021-09-13 15:17:50","False","","Anonymized","Anonymized",0
"2736",2735,"Anonymized","2021-09-13 04:04:59",47.45,192,62,276,"WXBXSGFNER_2021-09-13 04:04:59","False","","Anonymized","Anonymized",0
"2737",2736,"Anonymized","2021-09-13 18:39:09",13.95,39,13,35,"WXCFIJXY5D_2021-09-13 18:39:09","False","","Anonymized","Anonymized",0
"2738",2737,"Anonymized","2021-09-13 22:25:32",14.33,194,49,175,"WXCFIJXY5D_2021-09-13 22:25:32","False","","Anonymized","Anonymized",0
"2739",2738,"Anonymized","2021-09-13 01:58:39",31.33,145,62,220,"WXCKTLOEL7_2021-09-13 01:58:39","False","","Anonymized","Anonymized",0
"2740",2739,"Anonymized","2021-09-13 07:04:50",21.25,214,62,199,"WXCTQW11W8_2021-09-13 07:04:50","False","","Anonymized","Anonymized",0
"2741",2740,"Anonymized","2021-09-13 16:16:40",6.33,75,25,104,"WYD58L8D2E_2021-09-13 16:16:40","False","","Anonymized","Anonymized",0
"2742",2741,"Anonymized","2021-09-13 19:10:39",35.27,141,37,168,"WYD58L8D2E_2021-09-13 19:10:39","False","","Anonymized","Anonymized",0
"2743",2742,"Anonymized","2021-09-13 06:41:48",16.42,137,62,250,"WYDWHDCXOD_2021-09-13 06:41:48","False","","Anonymized","Anonymized",0
"2744",2743,"Anonymized","2021-09-13 15:14:09",1.1,10,6,10,"WXBXI9QW8J_2021-09-13 15:14:09","False","","Anonymized","Anonymized",0
"2745",2744,"Anonymized","2021-09-13 17:14:43",1.78,51,8,26,"WXBXI9QW8J_2021-09-13 17:14:43","False","","Anonymized","Anonymized",0
"2746",2745,"Anonymized","2021-09-13 17:56:35",38.2,271,49,217,"WXBXI9QW8J_2021-09-13 17:56:35","False","","Anonymized","Anonymized",0
"2747",2746,"Anonymized","2021-09-13 00:26:39",9.5,153,63,276,"WXBY5LHQNW_2021-09-13 00:26:39","False","","Anonymized","Anonymized",0
"2748",2747,"Anonymized","2021-09-13 02:43:51",8.55,255,63,246,"WXCNBBMG36_2021-09-13 02:43:51","False","","Anonymized","Anonymized",1
"2749",2748,"Anonymized","2021-09-13 22:27:50",19.18,365,63,372,"WXI8HOA4LE_2021-09-13 22:27:50","False","","Anonymized","Anonymized",0
