ParticipantId,StartTime (Europe/Istanbul),CompletionTime (Europe/Istanbul),CompletionType,CompletionCode,Payment,Bonus,Fees,Status,Age,Education,Sex,Occupation Field,Relationship/Marital Status,Political Party,Gender,Country Of Residence,Household Income,Race,Employment Status
0D7E358BFF384C8EB131A4BE14C08036,04/15/2024 05:51:23 PM,04/15/2024 06:12:21 PM,Redirect,,0.3,15.7,0.00,Approved,52,"Associate degree (for example: AA, AS)",Female,Medicine,Married,Republican,Woman,United States,"$100,000-$124,999",White,Full-time
88170BEA74A843E5803011EC79270C8C,04/15/2024 05:52:01 PM,04/15/2024 06:19:57 PM,Redirect,,0.3,15.7,0.00,Approved,68,"Bachelor's degree (for example: BA, AB, BS)",Female,Education & Training,Divorced,Something else,Woman,United States,"$40,000-$49,999",White,Unemployed
3C6A217DE6664F54B1103A5E9F227CA6,04/15/2024 05:53:18 PM,04/15/2024 05:53:57 PM,Redirect,,0.3,15,0.00,Approved,37,"Bachelor's degree (for example: BA, AB, BS)",Male,Information Technology,Married,Independent,Man,United States,"$225,000-$249,999",White,Full-time
E41FEED53AB448AA97D68D614B599B42,04/15/2024 05:54:48 PM,04/15/2024 06:13:18 PM,Redirect,,0.3,15.7,0.00,Approved,25,"Bachelor's degree (for example: BA, AB, BS)",Male,Finance,Single,Independent,Man,United States,"$50,000-$59,999",White,Full-time
44C8DFE04A53476C95276D15C59C535E,04/15/2024 05:55:02 PM,04/15/2024 06:19:15 PM,Redirect,,0.3,15.7,0.00,Approved,40,"Some college, but no degree",Female,Medicine,Single,Democrat,Woman,United States,"$60,000-$69,999",White,Full-time
95860B7E89DE4FEA83D54BC40785160A,04/15/2024 05:56:47 PM,04/15/2024 06:17:22 PM,Redirect,,0.3,15.7,0.00,Approved,31,High school graduate - high school diploma or the equivalent (for example: GED),Male,Other,Single,Democrat,Man,United States,"$50,000-$59,999",White,Unemployed
C5C99B824E604A66A615AF1732FA54B4,04/15/2024 05:56:59 PM,04/15/2024 06:13:55 PM,Redirect,,0.3,15.7,0.00,Approved,27,"Doctorate degree (for example: PhD, EdD)",Male,"Science, Technology, Engineering & Mathematics",Single,Democrat,Man,United States,"$40,000-$49,999",Chinese,Full-time
BDDF56645B974630B1B55C20EF5C9D29,04/15/2024 06:02:55 PM,04/15/2024 06:24:06 PM,Redirect,,0.3,15.7,0.00,Approved,39,"Bachelor's degree (for example: BA, AB, BS)",Male,Education & Training,Single,Independent,Woman,United States,"$40,000-$49,999",White,Full-time
F2EAA411FB904303A230FD5B511688A0,04/15/2024 06:06:24 PM,04/15/2024 06:24:00 PM,Redirect,,0.3,15.7,0.00,Approved,23,"Bachelor's degree (for example: BA, AB, BS)",Female,"Science, Technology, Engineering & Mathematics",In a relationship,Something else,Woman,United States,"$60,000-$69,999",White,Full-time
9782EF42CC904AB58E6E5297A35D616C,04/15/2024 06:10:12 PM,04/15/2024 06:26:52 PM,Redirect,,0.3,0.70,0.00,Approved,36,"Bachelor's degree (for example: BA, AB, BS)",Female,Government & Public Administration,In a relationship,Democrat,Woman,United States,"$40,000-$49,999",Black or African American,Full-time
3B3BE28AFAD74E0F95F9582493C75BDE,04/15/2024 06:10:51 PM,04/15/2024 06:41:07 PM,Redirect,,0.3,15.7,0.00,Approved,57,"Some college, but no degree",Female,Other,Single,Independent,Woman,United States,"$20,000-$29,999",White,Full-time
E6B070FD81DB4B41B90995BF2EC29068,04/15/2024 06:12:34 PM,04/15/2024 06:30:58 PM,Redirect,,0.3,15.7,0.00,Approved,65,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Female,Other,Married,Something else,Woman,United States,"$50,000-$59,999",White,Full-time
D44EA4E233384652BE294C627060ED42,04/15/2024 06:16:41 PM,04/15/2024 06:37:28 PM,Redirect,,0.3,15.7,0.00,Approved,37,"Bachelor's degree (for example: BA, AB, BS)",Female,Retail,Married,Democrat,Woman,United States,"$150,0000-$174,999",Japanese,Full-time
E0DECB6B20664517A4DE891D56D18ACF,04/15/2024 06:18:03 PM,04/15/2024 06:38:11 PM,Redirect,,0.3,15.7,0.00,Approved,29,"Bachelor's degree (for example: BA, AB, BS)",Male,"Science, Technology, Engineering & Mathematics",Married,Democrat,Man,United States,"$100,000-$124,999",Chinese,Full-time
B68BD0E6F41A485B82915E7849D16C84,04/15/2024 06:21:53 PM,04/15/2024 06:22:27 PM,Redirect,,0.3,15,0.00,Approved,31,"Associate degree (for example: AA, AS)",Female,Arts,Single,Democrat,Woman,United States,"$40,000-$49,999",An ethnicity not listed here,Unemployed
5186041E1D054D4D8C9A1A1285726503,04/15/2024 06:23:47 PM,04/15/2024 06:43:30 PM,Redirect,,0.3,15.7,0.00,Approved,37,"Some college, but no degree",Male,Retail,Single,Democrat,Man,United States,"$80,000-$89,999",White,Full-time
BF165206810D4EA583F452402381F929,04/15/2024 06:25:00 PM,04/15/2024 06:45:51 PM,Redirect,,0.3,15.7,0.00,Approved,41,High school graduate - high school diploma or the equivalent (for example: GED),Female,Other,In a relationship,Independent,Woman,United States,"$20,000-$29,999",White,Unemployed
F659CD473E644465B1E4D540CB52E05D,04/15/2024 06:25:13 PM,04/15/2024 06:53:48 PM,Redirect,,0.3,15.7,0.00,Approved,61,"Some college, but no degree",Female,Other,Single,Democrat,Woman,United States,"$20,000-$29,999",White,"Not in paid work (e.g., homemaker, disabled)"
51F86DA2D4024A27959285356C77BE28,04/15/2024 06:26:49 PM,04/15/2024 06:50:28 PM,Redirect,,0.3,15.7,0.00,Approved,48,"Some college, but no degree",Female,Other,Married,Prefer not to say,Woman,United States,"$50,000-$59,999",White,Prefer not to say
F911782543904B62883EBA599B25D05E,04/15/2024 06:27:12 PM,04/15/2024 06:53:21 PM,Redirect,,0.3,15.7,0.00,Approved,37,"Bachelor's degree (for example: BA, AB, BS)",Male,Arts,Single,Independent,Man,United States,"$70,000-$79,999",Black or African American,Full-time
D66AA203C284482AA2AA1CEADDA1E262,04/15/2024 06:27:23 PM,04/15/2024 07:01:49 PM,Redirect,,0.3,15.7,0.00,Approved,24,"Bachelor's degree (for example: BA, AB, BS)",Female,Other,In a relationship,Democrat,Woman,United States,"$80,000-$89,999",White,Unemployed
7E697D77A21C4D83BDB1F04BB5E52CE0,04/15/2024 06:29:22 PM,04/15/2024 06:47:39 PM,Redirect,,0.3,15.7,0.00,Approved,56,"Associate degree (for example: AA, AS)",Female,Retired,Married,Democrat,Woman,United States,"$125,000-$149,999",White,Retired
AE94846BE5A6445E81EFCC70AF67958B,04/15/2024 06:39:08 PM,04/15/2024 06:39:40 PM,Redirect,,0.3,15,0.00,Approved,31,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Male,Social Sciences,In a relationship,Democrat,Man,United States,"$30,000-$39,999",White,Student
7D7CA2D94591449098E71AB39C3E0E71,04/15/2024 06:42:30 PM,04/15/2024 06:43:05 PM,Redirect,,0.3,15,0.00,Approved,42,"Bachelor's degree (for example: BA, AB, BS)",Female,Other,In a relationship,Something else,Woman,United States,"$50,000-$59,999",White,Full-time
22C97FCD87D744AC99156DC91344BE1D,04/15/2024 06:43:17 PM,,,,0,0,0,Returned,33,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Female,Business Management & Administration,In a civil union/partnership,Democrat,Woman,United States,"$50,000-$59,999",White,Full-time
4E284A4E28F3472490C6598DB4125C07,04/15/2024 06:45:18 PM,04/15/2024 06:45:47 PM,Redirect,,0.3,15,0.00,Approved,37,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Male,Education & Training,Married,Republican,Man,United States,"$60,000-$69,999",Black or African American,Full-time
9699036197734B979386DB4245EA24CA,04/15/2024 06:49:56 PM,04/15/2024 06:54:44 PM,Redirect,,0.3,15,0.00,Approved,39,"Bachelor's degree (for example: BA, AB, BS)",Male,Government & Public Administration,Single,Independent,Man,United States,"$70,000-$79,999",An ethnicity not listed here,Full-time
35244B8BBC4447BBA8FCCC6D72D8C277,04/15/2024 06:50:37 PM,04/15/2024 07:10:55 PM,Redirect,,0.3,15.7,0.00,Approved,40,"Bachelor's degree (for example: BA, AB, BS)",Female,I’d Rather Not Say,Single,Democrat,Woman,United States,Prefer not to say,White,Prefer not to say
32FC87F1C127480BA90BCC9764065560,04/15/2024 06:53:44 PM,04/15/2024 07:17:04 PM,Redirect,,0.3,15.7,0.00,Approved,49,"Bachelor's degree (for example: BA, AB, BS)",Female,Medicine,Married,Democrat,Woman,United States,"$70,000-$79,999",White,Full-time
7D0CC43EFF454085A097E314118598BA,04/15/2024 06:54:33 PM,04/15/2024 07:18:47 PM,Redirect,,0.3,15.7,0.00,Approved,33,"Bachelor's degree (for example: BA, AB, BS)",Male,"Science, Technology, Engineering & Mathematics",Single,Republican,Man,United States,"$90,000-$99,999",Filipino,Full-time
4BCEE3A47B46451685AA06CF071AF4BF,04/15/2024 06:57:30 PM,04/15/2024 06:58:13 PM,Redirect,,0.3,15,0.00,Approved,28,"Some college, but no degree",Male,Hospitality & Tourism,Single,Democrat,Man,United States,Prefer not to say,White,Unemployed
E89A884774AA4B878ED00025681E9C8A,04/15/2024 06:58:41 PM,04/15/2024 07:18:23 PM,Redirect,,0.3,15.7,0.00,Approved,55,"Bachelor's degree (for example: BA, AB, BS)",Female,Other,In a relationship,Democrat,Woman,United States,"$175,000-$199,999",White,Full-time
384A1F5603B54E589885C68DBBBD9B5D,04/15/2024 06:59:45 PM,04/15/2024 07:26:07 PM,Redirect,,0.3,15.7,0.00,Approved,42,"Some college, but no degree",Male,"Agriculture, Food and Natural Resources",Single,Democrat,Man,United States,"$125,000-$149,999",White,Unemployed
5A7F5BC62EDE4B7A9441CACD096B13ED,04/15/2024 07:00:04 PM,04/15/2024 07:00:51 PM,Redirect,,0.3,15,0.00,Approved,26,High school graduate - high school diploma or the equivalent (for example: GED),Female,Other,Single,Prefer not to say,Woman,United States,Prefer not to say,White,Part-time
772B819E5D80443CAEB047E1A7A45699,04/15/2024 07:01:33 PM,04/15/2024 07:20:14 PM,Redirect,,0.3,15.7,0.00,Approved,44,"Bachelor's degree (for example: BA, AB, BS)",Female,Education & Training,Widowed,Democrat,Woman,United States,"$60,000-$69,999",White,Full-time
BC3B5B3AFBCF4CF0A29D237536D10CEF,04/15/2024 07:04:08 PM,04/15/2024 07:05:07 PM,Redirect,,0.3,15,0.00,Approved,33,"Some college, but no degree",Female,Retail,Married,Independent,Woman,United States,"$40,000-$49,999",Black or African American,Part-time
206F009634DB4AF6BACB961A52DA5D5B,04/15/2024 07:09:20 PM,04/15/2024 07:13:27 PM,Redirect,,0.3,15,0.00,Approved,43,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Female,"Science, Technology, Engineering & Mathematics",Married,Democrat,Woman,United States,"$150,0000-$174,999",White,Full-time
82500BB854904132BB951C6F043C9A6E,04/15/2024 07:11:29 PM,04/15/2024 07:12:13 PM,Redirect,,0.3,15,0.00,Approved,42,High school graduate - high school diploma or the equivalent (for example: GED),Female,Government & Public Administration,Married,Republican,Woman,United States,"$80,000-$89,999",White,Full-time
D13E8F4BE6C64F39B17CC07AB7B0367E,04/15/2024 07:14:48 PM,04/15/2024 07:15:40 PM,Redirect,,0.3,15,0.00,Approved,31,"Bachelor's degree (for example: BA, AB, BS)",Female,Other,Single,Democrat,Woman,United States,"$50,000-$59,999",Chinese,Full-time
F8CEF3E9F37A44C284584E0F27373B53,04/15/2024 07:16:28 PM,04/15/2024 07:34:09 PM,Redirect,,0.3,15.7,0.00,Approved,41,"Some college, but no degree",Male,Information Technology,Single,Democrat,Man,United States,"$30,000-$39,999",White,Full-time
192394797E644875ADF619523694C5AD,04/15/2024 07:16:39 PM,04/15/2024 07:34:47 PM,Redirect,,0.3,15.7,0.00,Approved,33,"Some college, but no degree",Male,Information Technology,In a relationship,Democrat,Man,United States,"$20,000-$29,999",White,Prefer not to say
167BB401227D46BCAFDFDE460483708A,04/15/2024 07:17:16 PM,04/15/2024 07:39:34 PM,Redirect,,0.3,15.7,0.00,Approved,31,"Bachelor's degree (for example: BA, AB, BS)",Male,Education & Training,Single,Democrat,Man,United States,"$60,000-$69,999",Chinese,Full-time
B3D4498EF6CF43BCA0FDB7A1786CE95D,04/15/2024 07:18:58 PM,04/15/2024 07:22:02 PM,Redirect,,0.3,15,0.00,Approved,47,"Some college, but no degree",Male,Other,Married,Independent,Man,United States,"$175,000-$199,999",White,Full-time
91F0FDC9B07A4C908A7E9CB27D8C99F7,04/15/2024 07:20:29 PM,04/15/2024 07:21:48 PM,Redirect,,0.3,15,0.00,Approved,60,"Some college, but no degree",Female,Retired,Single,Independent,Woman,United States,"$10,000-$19,999",White,Retired
67072977C58740A19253F4B13879300D,04/15/2024 07:23:39 PM,04/15/2024 07:43:20 PM,Redirect,,0.3,15.7,0.00,Approved,54,"Doctorate degree (for example: PhD, EdD)",Female,Education & Training,Divorced,Something else,Woman,United States,"$90,000-$99,999",White,Full-time
2B6AF3B9BB3742119B5617F8B98D6DC7,04/15/2024 07:24:16 PM,04/15/2024 07:41:51 PM,Redirect,,0.3,15.7,0.00,Approved,40,"Bachelor's degree (for example: BA, AB, BS)",Female,Other,Married,Democrat,Woman,United States,"$80,000-$89,999",White,"Not in paid work (e.g., homemaker, disabled)"
E273204CC38C4F21B5D75FC81E626FAF,04/15/2024 07:24:55 PM,04/15/2024 07:44:44 PM,Redirect,,0.3,15.7,0.00,Approved,41,High school graduate - high school diploma or the equivalent (for example: GED),Female,Other,Single,Democrat,Woman,United States,"$80,000-$89,999",White,Business Owner
4396202DACA64F4292B87E7CCA144B41,04/15/2024 07:34:36 PM,04/15/2024 07:52:44 PM,Redirect,,0.3,15.7,0.00,Approved,36,"Bachelor's degree (for example: BA, AB, BS)",Male,Information Technology,Married,Independent,Man,United States,"$100,000-$124,999",White,Full-time
4CDE5D3489454DE98D5D34E450FCE083,04/15/2024 07:34:58 PM,04/15/2024 07:54:27 PM,Redirect,,0.3,15.7,0.00,Approved,44,"Associate degree (for example: AA, AS)",Female,Other,Married,Republican,Woman,United States,"$70,000-$79,999",White,Unemployed
CC64651750BF4628B80C80B433D37976,04/15/2024 07:35:19 PM,04/15/2024 07:55:20 PM,Redirect,,0.3,15.7,0.00,Approved,51,"Bachelor's degree (for example: BA, AB, BS)",Female,Retail,Married,Republican,Woman,United States,"$90,000-$99,999",White,Part-time
76DA275389D6453599685EF9AD8EE32E,04/15/2024 07:35:31 PM,04/15/2024 07:35:55 PM,Redirect,,0.3,15,0.00,Approved,35,"Bachelor's degree (for example: BA, AB, BS)",Female,Retail,In a relationship,Republican,Woman,United States,"$60,000-$69,999",Black or African American,Business Owner
2FF1BBFCAE584BBDADFA270CE2126CD6,04/15/2024 07:38:15 PM,04/15/2024 07:40:44 PM,Redirect,,0.3,15.7,0.00,Approved,28,"Bachelor's degree (for example: BA, AB, BS)",Female,Other,In a relationship,Democrat,Woman,United States,"$20,000-$29,999",White,Part-time
AE5BB3054A9A46FABF7249C579A08B44,04/15/2024 07:45:28 PM,04/15/2024 07:46:41 PM,Redirect,,0.3,15,0.00,Approved,33,"Bachelor's degree (for example: BA, AB, BS)",Female,Information Technology,In a relationship,Independent,Woman,United States,"$250,000 or more",Chinese,Full-time
625A2852183B4EEF910FB0F317BC54BB,04/15/2024 07:50:26 PM,04/15/2024 07:51:00 PM,Redirect,,0.3,15,0.00,Approved,45,High school graduate - high school diploma or the equivalent (for example: GED),Male,Manufacturing,Single,Independent,Man,United States,"$20,000-$29,999",White,Full-time
DCB515C0A8DE4FC48B2DB2919D7C2484,04/15/2024 07:52:43 PM,04/15/2024 08:11:30 PM,Redirect,,0.3,15.7,0.00,Approved,48,"Professional degree (for example: MD, DDS, DVM, LLB, JD)",Female,Marketing and Sales,Single,Democrat,Woman,United States,"$50,000-$59,999",Black or African American,Full-time
B10981743D6A4A549E5F04E7ED31C6E3,04/15/2024 07:54:50 PM,04/15/2024 08:13:46 PM,Redirect,,0.3,15.7,0.00,Approved,19,"Some college, but no degree",Female,Other,In a relationship,Independent,Woman,United States,"$60,000-$69,999",White,Student
E60BC9BA6D4B4D37BAA89EA262FF0030,04/15/2024 07:56:58 PM,04/15/2024 07:59:21 PM,Redirect,,0.3,15,0.00,Approved,29,"Professional degree (for example: MD, DDS, DVM, LLB, JD)",Female,Business Management & Administration,Single,Democrat,Woman,United States,"$80,000-$89,999",White,Full-time
26460D000F174ADBAA1112D1FA7795CC,04/15/2024 08:01:44 PM,04/15/2024 08:19:28 PM,Redirect,,0.3,15.7,0.00,Approved,42,High school graduate - high school diploma or the equivalent (for example: GED),Male,Other,Separated,Democrat,Man,United States,"$60,000-$69,999",White,"Not in paid work (e.g., homemaker, disabled)"
6B9BC21AEC5645AF8F4FE81655EFE3B0,04/15/2024 08:12:48 PM,04/15/2024 08:13:40 PM,Redirect,,0.3,15,0.00,Approved,24,"Associate degree (for example: AA, AS)",Male,Arts,Single,Democrat,Man,United States,"$10,000-$19,999",Vietnamese,Unemployed
F9B4CE0F2970452BBA71011E2E8BE56D,04/15/2024 08:13:14 PM,04/15/2024 08:36:37 PM,Redirect,,0.3,15.7,0.00,Approved,56,"Some college, but no degree",Male,Retired,Married,Independent,Man,United States,"$80,000-$89,999",White,Retired
E6D729A9D0BF4F7F8C5FA0B41BCCB82D,04/15/2024 08:16:50 PM,04/15/2024 08:35:29 PM,Redirect,,0.3,15.7,0.00,Approved,18,Less than a high school diploma,Male,Education & Training,In a relationship,Republican,Man,United States,"$90,000-$99,999",White,Business Owner
16BD92D3744F4002919E927F42836452,04/15/2024 08:20:53 PM,04/15/2024 08:38:18 PM,Redirect,,0.3,15.7,0.00,Approved,46,"Some college, but no degree",Male,Business Management & Administration,Married,Democrat,Man,United States,"$150,0000-$174,999",White,Full-time
580EF25D057C4ED8ADA4F39A451ADAEE,04/15/2024 08:26:36 PM,04/15/2024 08:46:41 PM,Redirect,,0.3,15.7,0.00,Approved,55,"Bachelor's degree (for example: BA, AB, BS)",Female,Information Technology,Divorced,Democrat,Woman,United States,"$125,000-$149,999",White,Full-time
3FD79C99AC364B2EBB19D7558375D942,04/15/2024 08:27:04 PM,04/15/2024 08:47:55 PM,Redirect,,0.3,15.7,0.00,Approved,38,"Bachelor's degree (for example: BA, AB, BS)",Male,Finance,Married,Independent,Man,United States,"$100,000-$124,999",White,Prefer not to say
8D8E1FD227734441804B364B890AF2D1,04/15/2024 08:27:33 PM,04/15/2024 08:48:23 PM,Redirect,,0.3,15.7,0.00,Approved,56,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Male,Education & Training,Divorced,Democrat,Man,United States,"$70,000-$79,999",White,Full-time
79462987E07B4569998A0A5A882D1B98,04/15/2024 08:28:03 PM,04/15/2024 08:51:44 PM,Redirect,,0.3,15.7,0.00,Approved,59,"Some college, but no degree",Male,Retired,Married,Republican,Man,United States,"$30,000-$39,999",White,Retired
2E3910CC28D64BA7B6FC5E0A5F2D855C,04/15/2024 08:30:15 PM,04/15/2024 08:30:47 PM,Redirect,,0.3,15,0.00,Approved,43,"Some college, but no degree",Male,Architecture and Construction,Married,Independent,Man,United States,"$60,000-$69,999",White,Full-time
397B4FC93D8C490681BDE6D882491A3B,04/15/2024 08:32:54 PM,04/15/2024 08:52:01 PM,Redirect,,0.3,15.7,0.00,Approved,27,"Some college, but no degree",Female,Marketing and Sales,In a relationship,Democrat,Woman,United States,"$60,000-$69,999",White,Full-time
009FE64FA74E46D7978DA02606B0C060,04/15/2024 08:33:30 PM,04/15/2024 08:34:30 PM,Redirect,,0.3,15,0.00,Approved,46,"Some college, but no degree",Male,Manufacturing,Married,Republican,Man,United States,"$100,000-$124,999",White,Full-time
85493123E543447A9BFA4F4A0CC1FA5B,04/15/2024 08:34:59 PM,04/15/2024 08:35:24 PM,Redirect,,0.3,15,0.00,Approved,20,Less than a high school diploma,Male,Other,Single,Independent,Man,United States,"$150,0000-$174,999",Black or African American,Student
26ED9E6DE8EF4BD4967EAA03CBF2C9B9,04/15/2024 08:36:46 PM,04/15/2024 08:37:25 PM,Redirect,,0.3,15,0.00,Approved,25,"Bachelor's degree (for example: BA, AB, BS)",Female,Arts,In a relationship,Something else,Non-binary,United States,"$30,000-$39,999",White,Part-time
56137B5BB1CB44DD94A3214A5AB94B1A,04/15/2024 08:36:47 PM,04/15/2024 08:54:29 PM,Redirect,,0.3,15.7,0.00,Approved,22,High school graduate - high school diploma or the equivalent (for example: GED),Male,Arts,Single,Democrat,Man,United States,"$100,000-$124,999",White,Part-time
FCE8EE95561D48B5AEB488072C454416,04/15/2024 08:37:18 PM,04/15/2024 08:37:50 PM,Redirect,,0.3,15,0.00,Approved,30,"Bachelor's degree (for example: BA, AB, BS)",Female,Information Technology,Married,Democrat,Woman,United States,"$100,000-$124,999",Chinese,Full-time
BB1A8EEDF5764819B4852679883CEFEC,04/15/2024 08:41:55 PM,04/15/2024 09:00:50 PM,Redirect,,0.3,15.7,0.00,Approved,27,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Male,Information Technology,In a relationship,Democrat,Man,United States,"$60,000-$69,999",White,Part-time
9E4CECA800E84A6CB0CA9BAE81C8D9DD,04/15/2024 08:47:03 PM,04/15/2024 09:04:13 PM,Redirect,,0.3,15.7,0.00,Approved,19,High school graduate - high school diploma or the equivalent (for example: GED),Male,Retail,Single,Independent,Man,United States,"$100,000-$124,999",White,Prefer not to say
4EBBD324A9D94BFE88B85B50F8F73234,04/15/2024 08:59:05 PM,04/15/2024 09:00:15 PM,Redirect,,0.3,15,0.00,Approved,41,"Bachelor's degree (for example: BA, AB, BS)",Female,Other,Married,Republican,Woman,United States,"$100,000-$124,999",White,"Not in paid work (e.g., homemaker, disabled)"
77E6245293BD46C9AF404714A5325C3C,04/15/2024 09:00:06 PM,04/15/2024 09:00:35 PM,Redirect,,0.3,15,0.00,Approved,24,"Bachelor's degree (for example: BA, AB, BS)",Male,Retail,In a relationship,Democrat,Man,United States,"$100,000-$124,999",Black or African American,Full-time
773066ECB34941C19E28DB1738CE1E78,04/15/2024 09:00:52 PM,04/15/2024 09:24:57 PM,Redirect,,0.3,15.7,0.00,Approved,31,"Associate degree (for example: AA, AS)",Male,I’d Rather Not Say,Single,Independent,Man,United States,Prefer not to say,White,Prefer not to say
4114CB4BD8DD4181974831F6A1E41B6D,04/15/2024 09:05:18 PM,04/15/2024 09:22:45 PM,Redirect,,0.3,15.7,0.00,Approved,41,"Bachelor's degree (for example: BA, AB, BS)",Female,I’d Rather Not Say,I’d Rather Not Say,Prefer not to say,Woman,United States,Prefer not to say,White,Prefer not to say
51FEBFF937B34A048BC792A1CB251A14,04/15/2024 09:20:32 PM,04/15/2024 09:49:29 PM,Redirect,,0.3,15.7,0.00,Approved,25,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Female,Social Sciences,Married,Democrat,Woman,United States,"$200,000-$224,999",Black or African American,Full-time
C64E0762EEC54235ABA43FE014831D75,04/15/2024 09:21:09 PM,04/15/2024 09:21:37 PM,Redirect,,0.3,15,0.00,Approved,29,"Bachelor's degree (for example: BA, AB, BS)",Female,Hospitality & Tourism,In a relationship,Something else,Woman,United States,"$100,000-$124,999",White,Part-time
95A535E76A164FD2AE22ED793E13B82D,04/15/2024 09:27:39 PM,04/15/2024 09:28:14 PM,Redirect,,0.3,15,0.00,Approved,32,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Female,"Science, Technology, Engineering & Mathematics",I’d Rather Not Say,Democrat,Man,United States,Prefer not to say,White,Full-time
9A44EDA2992D4580A37F2BE6CD39C450,04/15/2024 09:30:15 PM,04/15/2024 09:48:54 PM,Redirect,,0.3,15.7,0.00,Approved,21,"Some college, but no degree",Female,Other,In a relationship,Independent,Woman,United States,"Less than $10,000",An ethnicity not listed here,Student
5C598EC41BCB461B95A75E8D255C46C8,04/15/2024 09:31:48 PM,04/15/2024 09:32:57 PM,Redirect,,0.3,15,0.00,Approved,31,"Some college, but no degree",Male,"Agriculture, Food and Natural Resources",Single,Independent,Man,United States,"$10,000-$19,999",White,Part-time
547B9E32E9EE40F4AE18F7652C3D5B5C,04/15/2024 09:34:50 PM,04/15/2024 09:54:38 PM,Redirect,,0.3,15.7,0.00,Approved,44,"Bachelor's degree (for example: BA, AB, BS)",Female,Business Management & Administration,In a relationship,Democrat,Woman,United States,"$225,000-$249,999",White,Part-time
F49895A417FF41E8B964A363224BB377,04/15/2024 09:36:40 PM,04/15/2024 09:55:24 PM,Redirect,,0.3,15.7,0.00,Approved,47,Prefer not to say,Prefer not to say,I’d Rather Not Say,I’d Rather Not Say,Prefer not to say,Prefer not to say,United States,Prefer not to say,Prefer not to say,Full-time
D82E5F24F6044819810290E3FA5E6B8C,04/15/2024 09:42:43 PM,04/15/2024 10:13:36 PM,Redirect,,0.3,15.7,0.00,Approved,24,"Some college, but no degree",Female,Retail,In a relationship,Democrat,Woman,United States,"Less than $10,000",Black or African American,Business Owner
09D9740C539349E8B201C4412C126A37,04/15/2024 09:50:51 PM,04/15/2024 09:51:43 PM,Redirect,,0.3,15,0.00,Approved,43,"Bachelor's degree (for example: BA, AB, BS)",Male,"Science, Technology, Engineering & Mathematics",Single,Democrat,Man,United States,"$100,000-$124,999",White,Full-time
C1EDF37CD4A44E8B9A5A63A04D9E5696,04/15/2024 09:57:44 PM,04/15/2024 10:20:24 PM,Redirect,,0.3,15.7,0.00,Approved,48,"Some college, but no degree",Female,I’d Rather Not Say,I’d Rather Not Say,Prefer not to say,Woman,United States,Prefer not to say,White,Prefer not to say
D4724FCDB42F447D92D4F2FF874DF2A5,04/15/2024 09:57:49 PM,04/15/2024 09:58:29 PM,Manual,Manually Submitted,0,0,0,Rejected,20,"Some college, but no degree",Male,"Transportation, Distribution & Logistics",Single,Independent,Man,United States,"$50,000-$59,999",White,Full-time
DC4C6EDEC1294A3E9AB8205885005F76,04/15/2024 09:59:44 PM,04/15/2024 10:16:39 PM,Redirect,,0.3,15.7,0.00,Approved,28,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Female,Education & Training,Single,Democrat,Woman,United States,"$70,000-$79,999",An ethnicity not listed here,Full-time
D01B74700B274A0E8676585898E7F68A,04/15/2024 10:00:47 PM,04/15/2024 10:01:32 PM,Redirect,,0.3,15,0.00,Approved,29,"Doctorate degree (for example: PhD, EdD)",Male,"Science, Technology, Engineering & Mathematics",Single,Republican,Man,United States,"$200,000-$224,999",White,Full-time
7B18305834694FFAA1CA319D23E87B25,04/15/2024 10:04:46 PM,04/15/2024 10:05:45 PM,Redirect,,0.3,15,0.00,Approved,30,"Bachelor's degree (for example: BA, AB, BS)",Male,Business Management & Administration,In a relationship,Democrat,Man,United States,"$100,000-$124,999",White,Full-time
FC62477B14624E2B83F5063DFB858E4C,04/15/2024 10:13:08 PM,04/15/2024 10:14:34 PM,Redirect,,0.3,15,0.00,Approved,36,"Some college, but no degree",Male,I’d Rather Not Say,Single,Something else,Man,United States,"Less than $10,000",Other,Unemployed
834ECBEB7AFF41189796C74923E0ACD2,04/15/2024 10:21:59 PM,04/15/2024 10:38:45 PM,Redirect,,0.3,15.7,0.00,Approved,49,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Male,Information Technology,Married,Democrat,Man,United States,"$100,000-$124,999",White,Full-time
4D73F95B1BA34EE6887ABD570D738ECD,04/15/2024 10:26:24 PM,04/15/2024 10:46:52 PM,Redirect,,0.3,15.7,0.00,Approved,26,"Some college, but no degree",Female,Other,Single,Something else,Woman,United States,"Less than $10,000",White,"Not in paid work (e.g., homemaker, disabled)"
