"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","att1","att2","google_check","worker_id","completion_code","journaling_timer_First.Click","journaling_timer_Last.Click","journaling_timer_Page.Submit","journaling_timer_Click.Count","Q2_First.Click","Q2_Last.Click","Q2_Page.Submit","Q2_Click.Count","youtube_ss_Id","youtube_ss_Name","youtube_ss_Size","youtube_ss_Type","self_disclosure_1","self_disclosure_2","self_disclosure_4","self_disclosure_5","self_disclosure_6","self_disclosure_7","journaling_manip","journ_manip_explain","ai_companion_exp","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","edu","edu_8_TEXT","ai_capability_1","participantId","condition","conditionPrompt","conditionPromptPost"
"2024-12-23 18:42:46","2024-12-23 19:00:55","0","Anonymized","100","1089","1","2024-12-23 19:00:56","R_18DMT9Daly3UO5z","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","D61AB0CF13D148F8A6FDE391FF3AA7CB","4171-4859-8432-2169","","","","","","","","","","","","","6","8","21","14","6","2","","","1","1","","5","","38","5","","58","D61AB0CF13D148F8A6FDE391FF3AA7CB","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 18:43:56","2024-12-23 19:03:00","0","Anonymized","100","1143","1","2024-12-23 19:03:01","R_50lfCk4sxaWuPVM","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","BF8076A4C3B54299860FD71BC2FCBA9A","","27.953","32.168","935.126","3","","","","","","","","","53","45","55","43","52","52","2","Because It was too much to write and i did not have an eventful day","1","2","","4","","25","4","","55","BF8076A4C3B54299860FD71BC2FCBA9A","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 18:43:08","2024-12-23 19:04:28","0","Anonymized","100","1279","1","2024-12-23 19:04:29","R_5t6e0TZvMw2TmX7","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","940569137767425CA4F68853B344410B","","","","","","59.524","208.622","1175.746","3","F_z39REh4o2Gm04k9","Screenshot%202024-12-23%20180300.png","105544","image/png","15","15","15","15","15","15","","","1","1","","2","","45","4","","50","940569137767425CA4F68853B344410B","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 18:45:23","2024-12-23 19:05:39","0","Anonymized","100","1215","1","2024-12-23 19:05:39","R_3wLw0s7X8TZwt0y","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","12ADABEAF86A416AA1EB7B7DA9E8C960","","16.105","917.446","929.705","24","","","","","","","","","21","10","20","0","20","18","1","I was able to stay focused and wrote about a lot of things happening in my mind right now. I don't journal personally and I haven't talked about these things to other people, so I was focused on getting all my thoughts out.","2","4","Non-binary","3","","20","3","","14","12ADABEAF86A416AA1EB7B7DA9E8C960","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 18:46:02","2024-12-23 19:05:49","0","Anonymized","100","1186","1","2024-12-23 19:05:49","R_1rHICHDmoAw7uBD","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","76436689DA6647109DE25F093BC74DB3","8753-4511-6715-1466","","","","","","","","","","","","","0","0","0","0","0","0","","","2","2","","3","","34","4","","80","76436689DA6647109DE25F093BC74DB3","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 18:44:25","2024-12-23 19:06:20","0","Anonymized","100","1314","1","2024-12-23 19:06:21","R_78CGMprhcmPEHVm","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","B78CC999DC4142FDB88FE71548108249","","","","","","90.296","90.296","1067.283","1","F_2rwERIKcY14CfvC","youtube.PNG","115104","image/png","35","28","30","25","26","24","","","2","1","","3","","47","5","","67","B78CC999DC4142FDB88FE71548108249","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 18:45:44","2024-12-23 19:06:50","0","Anonymized","100","1266","1","2024-12-23 19:06:51","R_3SOcPun2E0uabZf","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","56B3B335944E4FAD96B755422AA6B036","","","","","","51.705","103.909","1081.396","3","F_3GerxlERyiXmw1J","Screen%20Shot%202024-12-23%20at%209.05.28%20PM.png","216108","image/png","85","82","88","89","90","90","","","2","2","","5","","29","4","","90","56B3B335944E4FAD96B755422AA6B036","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 18:49:14","2024-12-23 19:07:13","0","Anonymized","100","1079","1","2024-12-23 19:07:13","R_13pZP1XU1gc1C0I","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","6D92E019432848D2BF846DC68D0C3116","0439-0375-6654-5895","","","","","","","","","","","","","50","30","50","40","30","40","","","2","2","","2","","25","4","","80","6D92E019432848D2BF846DC68D0C3116","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 18:52:54","2024-12-23 19:14:45","0","Anonymized","100","1310","1","2024-12-23 19:14:46","R_1RfSO86ou0O0maT","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","92D48552E3244EA89C0CAB6A4675D5CC","","","","","","1.411","663.749","755.215","5","F_3syuR8x6rsAm8rg","Screenshot_23-12-2024_211311_myactivity.google.com.jpeg","276703","image/jpeg","16","12","19","16","34","26","","","1","2","","3","","41","4","","26","92D48552E3244EA89C0CAB6A4675D5CC","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 18:57:25","2024-12-23 19:16:46","0","Anonymized","100","1160","1","2024-12-23 19:16:47","R_7a8rLGX1UcfBhLA","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","775D8ADFEE0C4D6BB67FE85B30D4AEAC","","","","","","31.545","71.923","1021.541","3","F_24qirJgf8gkSFuL","brave_h4Q3ddfa6L.png","120843","image/png","80","80","80","80","80","80","","","1","1","","3","","28","8","2 year associate","70","775D8ADFEE0C4D6BB67FE85B30D4AEAC","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 19:18:28","2024-12-23 19:18:51","0","Anonymized","100","22","1","2024-12-23 19:18:52","R_1dsevEx5GET8kih","","","","","Anonymized","Anonymized","anonymous","EN","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B32B70D6D1CC44E4B1E27028F32F37E4","","",""
"2024-12-23 18:59:31","2024-12-23 19:20:05","0","Anonymized","100","1234","1","2024-12-23 19:20:06","R_74idPEUPadbGuhX","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","B8862BB2D4004827AAD09033F0D3A986","9298-9821-6466-4553.","","","","","","","","","","","","","43","40","43","41","44","42","","","1","2","","3","","63","3","","60","B8862BB2D4004827AAD09033F0D3A986","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 19:13:53","2024-12-23 19:31:17","0","Anonymized","100","1044","1","2024-12-23 19:31:18","R_6Etk7zxYAvcIBlm","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","4A714C0AF77D482BB4F4E48937DB9064","9964-6310-9901-9077","","","","","","","","","","","","","32","28","72","21","22","20","","","2","2","","2","","26","4","","52","4A714C0AF77D482BB4F4E48937DB9064","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 19:05:30","2024-12-23 19:31:49","0","Anonymized","100","1578","1","2024-12-23 19:31:50","R_1j1y3XtEtJnYnFn","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","302F63D0E51140BB89AE47D4699C892B","","18.473","244.899","1356.919","8","","","","","","","","","80","78","85","75","80","74","1","I journalled a lot in those 15 minutes but at one point I got distracted and went on my phone and forgot about the journalling","1","1","","4","","18","1","","100","302F63D0E51140BB89AE47D4699C892B","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 19:04:22","2024-12-23 19:32:17","0","Anonymized","100","1674","1","2024-12-23 19:32:18","R_3B3OnR4a6rdpAAx","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","5A78BC6594F84ADB8A721FE0A74DF84F","","","","","","41.207","72.388","469.235","4","F_27xjFg2EML77Tqr","Screenshots.zip","202720","application/zip","0","0","0","0","0","0","","","1","2","","1","","43","4","","40","5A78BC6594F84ADB8A721FE0A74DF84F","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 19:18:56","2024-12-23 19:35:39","0","Anonymized","100","1003","1","2024-12-23 19:35:40","R_5v5Pr2ImdvYqKsS","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","0CFDB234344B4D139C20F26519FB9AFD","","10.133","47.095","911.899","4","","","","","","","","","9","10","10","10","20","15","1","I journal a lot so this wasn't difficult for me","1","2","","3","","23","4","","0","0CFDB234344B4D139C20F26519FB9AFD","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 19:18:44","2024-12-23 19:37:40","0","Anonymized","100","1136","1","2024-12-23 19:37:41","R_5uXpzSlggIkivwB","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","788C0AAC8A924E98B0667144DE400B05","3929-2420-3672-2416","","","","","","","","","","","","","10","10","10","10","10","10","","","1","2","","3","","34","4","","70","788C0AAC8A924E98B0667144DE400B05","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 19:21:01","2024-12-23 19:39:32","0","Anonymized","100","1110","1","2024-12-23 19:39:33","R_3iZTt3DliucG4Zb","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","162FE4DC007B40758F0A8C323E0D90A5","","1.439","875.968","946.184","102","","","","","","","","","49","25","6","3","34","76","1","I was able to journal for 15 minutes and I feel that I wrote a fair amount. I talked about several subjects going on in my life.","2","2","","4","","35","4","","95","162FE4DC007B40758F0A8C323E0D90A5","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 19:18:58","2024-12-23 19:40:50","0","Anonymized","100","1311","1","2024-12-23 19:40:50","R_3X5JVraFw57MnQF","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","B32B70D6D1CC44E4B1E27028F32F37E4","","","","","","41.796","76.668","1189.55","4","F_7VesVAHne030KDT","Screenshot%202024-12-23%20213911.png","149069","image/png","40","51","66","31","36","41","","","2","2","","3","","28","4","","73","B32B70D6D1CC44E4B1E27028F32F37E4","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 19:28:21","2024-12-23 19:48:04","0","Anonymized","100","1182","1","2024-12-23 19:48:04","R_1CVi8jzpkF79ssB","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","65425B2319C54C65A122A55A6E5F25CE","","55.675","839.299","968.341","20","","","","","","","","","27","18","36","21","46","40","1","I was able to journal for all 15 minutes about my reflection on this year and what I look forward to in the new year. ","1","2","","3","","32","4","","61","65425B2319C54C65A122A55A6E5F25CE","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 19:32:24","2024-12-23 19:49:30","0","Anonymized","100","1026","1","2024-12-23 19:49:30","R_1fj8ndTUz02Ivup","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","6B9BC21AEC5645AF8F4FE81655EFE3B0","3163-5207-3140-9968","","","","","","","","","","","","","69","81","27","93","76","100","","","1","1","","2","","24","3","","100","6B9BC21AEC5645AF8F4FE81655EFE3B0","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 19:26:45","2024-12-23 20:02:37","0","Anonymized","100","2151","1","2024-12-23 20:02:37","R_1ZVMVvozBNzE7TF","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","BE34A6128C8745DF857011DFA6251B63","","","","","","21.417","1385.343","1385.957","15","F_BE55NJizy1XfZzb","youtube%20history.png","61569","image/png","33","35","61","21","21","29","","","1","2","","1","","31","4","","33","BE34A6128C8745DF857011DFA6251B63","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 19:50:27","2024-12-23 20:08:04","0","Anonymized","100","1056","1","2024-12-23 20:08:04","R_5rJ6LSkn7LDzZ1s","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","71EB2A406FB9464EAE90C371FA7CCCE2","2126-5902-7091-7681","","","","","","","","","","","","","34","32","41","39","16","38","","","2","1","","3","","42","6","","81","71EB2A406FB9464EAE90C371FA7CCCE2","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 19:33:49","2024-12-23 20:11:15","0","Anonymized","100","2245","1","2024-12-23 20:11:16","R_3XpPFahwjBlPwcp","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","A305B8CBD75B4FEF946D81E3C4D12921","","","","","","9.05","1712.91","1724.676","16","F_2dvhYthSUYH7buq","Youtube%20History%20survey.png","99470","image/png","12","10","30","10","5","5","","","1","1","","4","","30","1","","90","A305B8CBD75B4FEF946D81E3C4D12921","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 19:08:06","2024-12-23 20:11:36","0","Anonymized","100","3810","1","2024-12-23 20:11:37","R_1EyzXltsCPVYqul","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","7B16C38E342643488F2980140C17678E","","","","","","1297.151","2595.063","2824.048","3","F_2yaegXKAn3wUje0","Screenshot_23-12-2024_2250_www.youtube.com.jpeg","109943","image/jpeg","0","0","40","10","0","0","","","2","1","","5","","67","1","","60","7B16C38E342643488F2980140C17678E","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 19:53:29","2024-12-23 20:13:49","0","Anonymized","100","1220","1","2024-12-23 20:13:50","R_7yq4kLnYfhYjmaf","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","6D53A8DE8A58412BB41DC41224CE6C1B","","28.006","156.606","1055.737","3","","","","","","","","","0","0","100","0","0","0","1","I was totally focused on the journaling","2","2","","3","","68","5","","69","6D53A8DE8A58412BB41DC41224CE6C1B","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 20:03:31","2024-12-23 20:22:29","0","Anonymized","100","1138","1","2024-12-23 20:22:30","R_7NqQZINhyfkIHfz","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","FADF13AD4D2D468190509E4B67BCD4CA","","15.772","898.216","923.526","18","","","","","","","","","3","92","29","27","0","73","1","i journaled the whole time. the journal did not have a promt so i litterally journaled what came to min. ","1","2","","4","","34","4","","96","FADF13AD4D2D468190509E4B67BCD4CA","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 20:06:15","2024-12-23 20:25:41","0","Anonymized","100","1166","1","2024-12-23 20:25:42","R_58dDCiKue83zFXb","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","95F4CA32339242059670CE56F6865B44","0966-3619-5302-9820","","","","","","","","","","","","","53","48","57","48","53","51","","","2","1","","4","","47","4","","48","95F4CA32339242059670CE56F6865B44","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 20:18:49","2024-12-23 20:28:02","0","Anonymized","100","553","1","2024-12-23 20:28:03","R_6PgHH8nHrVyAVQ7","","","","","Anonymized","Anonymized","anonymous","EN","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","126D8E5BCBB74C5991EDA7264A5EF98A","","",""
"2024-12-23 20:03:16","2024-12-23 20:32:52","0","Anonymized","100","1775","1","2024-12-23 20:32:52","R_3l5wtcoWTRrYmKB","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","D02378D6C3034CC8A13097CF634CEE54","","","","","","130.873","1059.343","1120.752","4","F_24k1Zv4jFlkpFFL","YT%20screenshot.PNG","103994","image/png","0","0","0","0","0","0","","","2","2","","5","","52","2","","50","D02378D6C3034CC8A13097CF634CEE54","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 20:15:59","2024-12-23 20:35:27","0","Anonymized","100","1168","1","2024-12-23 20:35:28","R_5e8NQmRehW3kyx0","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","A96802CD2DF044C7B8607DB39D4E3C02","","10.013","341.372","911.947","9","","","","","","","","","70","66","71","66","64","66","1","i didn't type the entire time of course, i paused at times but i did steadily work the whole time. ","1","1","","3","","28","3","","49","A96802CD2DF044C7B8607DB39D4E3C02","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 20:38:35","2024-12-23 20:39:36","0","Anonymized","100","60","1","2024-12-23 20:39:36","R_3rL1mlsSE4m6eUp","","","","","Anonymized","Anonymized","anonymous","EN","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","096E352AD69543378928DCD9DFE2B21B","","",""
"2024-12-23 20:26:06","2024-12-23 20:42:33","0","Anonymized","100","986","1","2024-12-23 20:42:33","R_6QM4u9BVl4IiG65","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","8E526F8E4A3E4E4586B05AA03EBEB34C","1104-9482-2510-7273","","","","","","","","","","","","","50","50","50","50","50","50","","","1","1","","2","","30","5","","50","8E526F8E4A3E4E4586B05AA03EBEB34C","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 20:32:34","2024-12-23 20:50:46","0","Anonymized","100","1092","1","2024-12-23 20:50:47","R_7EuxlBLJOgwhgcj","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","8E2DE007382040F3916A1A69207C0521","","","","","","19.613","60.193","990.53","3","F_1n0yrV8taMRjddd","Screenshot%202024-12-23%20224959.png","44104","image/png","69","65","70","36","69","61","","","2","1","","3","","23","4","","35","8E2DE007382040F3916A1A69207C0521","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 20:52:24","2024-12-23 20:52:37","0","Anonymized","100","13","1","2024-12-23 20:52:38","R_3an65GUWgd8toax","","","","","Anonymized","Anonymized","anonymous","EN","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","02D769AF29784B27A4FE02C6CD00D705","","",""
"2024-12-23 20:34:16","2024-12-23 20:55:15","0","Anonymized","100","1258","1","2024-12-23 20:55:15","R_15FVSjaXW4zL5Yp","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","CCE25C8FAE574852B3978F12B8464AB2","4090-9141-2516-6542","","","","","","","","","","","","","5","18","0","2","1","2","","","1","1","","3","","37","3","","79","CCE25C8FAE574852B3978F12B8464AB2","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 20:35:44","2024-12-23 20:55:22","0","Anonymized","100","1177","1","2024-12-23 20:55:22","R_6mO6K2b9mw0eSgF","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","5C4CFCDF55C9401EA3009A8BDE811A8C","","1.023","957.804","959.211","27","","","","","","","","","2","1","3","5","2","3","1","It just felt like everything was just flowing out as I wrote, so I easily stuck through the 15 minutes and even went a little over.","1","1","","1","","24","3","","70","5C4CFCDF55C9401EA3009A8BDE811A8C","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 20:37:53","2024-12-23 20:55:42","0","Anonymized","100","1068","1","2024-12-23 20:55:42","R_6r1dCsxB9YQmJNo","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","29DD24957E414082B9F6357EF926C444","4660-9503-6473-7303","","","","","","","","","","","","","0","0","0","0","0","0","","","2","2","","3","","29","4","","80","29DD24957E414082B9F6357EF926C444","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 20:36:26","2024-12-23 20:58:06","0","Anonymized","100","1300","1","2024-12-23 20:58:07","R_5Emr4isVJgxkCZt","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","F653609D1C3A4737A341806DF1A1E200","","19.422","1092.007","1095.487","8","","","","","","","","","77","68","83","83","73","89","1","I paid attention to the task","1","1","","5","","40","6","","92","F653609D1C3A4737A341806DF1A1E200","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 20:48:39","2024-12-23 21:05:33","0","Anonymized","100","1013","1","2024-12-23 21:05:33","R_7jZDE26w547Hkse","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","F0BA7D09ABB6432FBB24D089C41E97FB","","13.477","420.839","927.95","5","","","","","","","","","89","91","10","90","87","90","1","i journaled the entire time.","1","2","","3","","32","4","","62","F0BA7D09ABB6432FBB24D089C41E97FB","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 20:49:12","2024-12-23 21:06:52","0","Anonymized","100","1059","1","2024-12-23 21:06:52","R_7FlVS0XJslwcxiy","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","8C483C36013D477CB1B933424ACF2FB3","3698-0604-5194-7670","","","","","","","","","","","","","10","10","70","10","25","15","","","1","2","","3","","33","3","","75","8C483C36013D477CB1B933424ACF2FB3","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 20:53:35","2024-12-23 21:13:13","0","Anonymized","100","1178","1","2024-12-23 21:13:14","R_1QXklTp5bfR3GhQ","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","FC9A965A68B34353A096A34BF8FC98B0","5107-4158-7145-0191","","","","","","","","","","","","","15","15","15","10","15","15","","","1","2","","3","","27","4","","60","FC9A965A68B34353A096A34BF8FC98B0","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 20:54:51","2024-12-23 21:13:24","0","Anonymized","100","1112","1","2024-12-23 21:13:24","R_11ydqdr4KSfdj6n","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","8BADD1C4B3DF42ACA13060529DCC42EF","","52.476","956.018","957.009","49","","","","","","","","","40","39","40","34","29","37","1","I had plenty to write about","2","1","","3","","19","1","","50","8BADD1C4B3DF42ACA13060529DCC42EF","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 20:52:03","2024-12-23 21:13:31","0","Anonymized","100","1288","1","2024-12-23 21:13:32","R_7CqE1MN6ep85nPZ","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","2AC9F48C63804A3F95C80F5938BC4C5E","","","","","","19.2","1095.102","1119.631","4","F_3dGQXikjUD4I90V","Screenshot%202024-12-23%20231206.jpg","201429","image/jpeg","72","68","67","58","70","36","","","2","2","","3","","44","4","","87","2AC9F48C63804A3F95C80F5938BC4C5E","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 20:28:02","2024-12-23 21:18:28","0","Anonymized","100","3026","1","2024-12-23 21:18:30","R_3EgxihbZrD3PHlH","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","6B133EBA6A164322B2B53CED8B923C7E","","","","","","114.326","1669.039","2654.886","7","F_8dIydystHyHc4St","screenshots.zip","368979","application/zip","72","64","55","36","71","20","","","2","1","","3","","47","4","","30","6B133EBA6A164322B2B53CED8B923C7E","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 21:04:32","2024-12-23 21:23:13","0","Anonymized","100","1120","1","2024-12-23 21:23:13","R_3fx91X79RywVyyL","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","6A774943EBFE443CA1EBFCC4E885B768","5478-6325-7810-5920","","","","","","","","","","","","","15","15","15","15","0","15","","","1","2","","3","","61","5","","20","6A774943EBFE443CA1EBFCC4E885B768","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 20:57:03","2024-12-23 21:23:22","0","Anonymized","100","1579","1","2024-12-23 21:23:25","R_5H7wACQrs4wTWL0","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","8445922596694C049B5BC826ED480A37","","","","","","45.208","52.913","1200.799","2","F_2YA05AlaOpGDAUT","Archive.zip","1336129","application/zip","75","90","90","70","85","58","","","2","2","","2","","19","3","","58","8445922596694C049B5BC826ED480A37","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
"2024-12-23 20:48:20","2024-12-23 21:24:01","0","Anonymized","100","2140","1","2024-12-23 21:24:01","R_3nNhpp6lCbZdQkc","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","9066F851112143929A079A384A50DF56","","11.873","631.439","916.713","8","","","","","","","","","75","72","79","78","83","82","1","I thought and wrote a lot for those 15 minutes of journaling. It was definitely something that I did as instructed. ","1","1","","4","","36","5","","50","9066F851112143929A079A384A50DF56","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 21:04:09","2024-12-23 21:25:25","0","Anonymized","100","1276","1","2024-12-23 21:25:26","R_3YFN9JvcvaWEvWF","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","00E37166FC99466197E7F0449562235C","","33.494","35.359","940.678","2","","","","","","","","","82","54","3","28","72","81","1","I stayed journaling the whole time I know I proabably switch topics alot and back and forth and probably didnt make sense but I did journal. Typed for the full 15 minutes.","1","2","","1","","49","3","","88","00E37166FC99466197E7F0449562235C","journaling","be journaling for 15 minutes about anything on your mind or anything you've experienced lately","journaling for 15 minutes"
"2024-12-23 20:56:52","2024-12-23 21:29:03","0","Anonymized","100","1931","1","2024-12-23 21:29:04","R_5TRH38XFAs05QKW","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","27A66E5B9E9E4B5E92B4F988BF574E42","2450-1394-6137-2885","","","","","","","","","","","","","73","78","100","78","72","78","","","1","1","","4","","35","3","","72","27A66E5B9E9E4B5E92B4F988BF574E42","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 21:18:27","2024-12-23 21:38:43","0","Anonymized","100","1216","1","2024-12-23 21:38:44","R_6WXN6IwM9sBU8O5","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","EA56ABEFDB944A599095C4775BCD6A06","7830-6901-8081-2501","","","","","","","","","","","","","85","73","11","91","71","93","","","1","2","","5","","28","4","","37","EA56ABEFDB944A599095C4775BCD6A06","AI chatbot","interact with an AI chatbot for 15 minutes","interacting with an AI chatbot for 15 minutes"
"2024-12-23 21:21:38","2024-12-23 21:43:51","0","Anonymized","100","1332","1","2024-12-23 21:43:52","R_3oAWIkqDUWKKTSI","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1","480624F7D2124687AD60694DFA6D7702","","","","","","49.248","798.239","962.74","12","F_2AHzN4VMDLTKm9k","Screenshot%202024-12-23%20234044.png","169850","image/png","6","3","7","9","5","7","","","1","1","","3","","31","5","","90","480624F7D2124687AD60694DFA6D7702","youtube","be using YouTube for 15 minutes","using YouTube for 15 minutes"
