contains_loneliness_llm,id,app,userName,Unnamed: 0,date,review,rating,isEdited,title,contains_loneliness_dict,detected_loneliness,sentiment,first_loneliness_message_index
0,9726,simsimi,BrothaTyler,9726,2012-01-22 19:37:30,"Nice app, but it keeps crashing on me.. Update it plz!!!!",3,False,😁😁😁😁,False,,"[""negative"", 0.4956475496292114]",-1
0,9727,simsimi,Jadeee21,9727,2012-01-22 03:08:04,Good app it's funny and awesome,5,False,Love,False,,"[""positive"", 0.9860716462135315]",-1
0,9728,simsimi,iLove You SimSimi,9728,2012-01-09 04:56:16,"I LOVE this app , it is so cool :) 
He Said he Loved Me :)",5,False,My Review,False,,"[""positive"", 0.9887159466743469]",-1
0,9729,simsimi,Alameen Alobaidi,9729,2017-09-01 14:54:37,"والله نزلو يجنن نصيحة يا عيال 
I swear download it i advice u guys it's amazing",5,False,ممتاز perfect,False,,"[""positive"", 0.8187374472618103]",-1
0,9730,simsimi,patito gamin YT,9730,2018-03-24 22:19:07,This thing told me to look up website and it was of naked girls and I was like tf and just stopped using it,1,False,Creepy,False,,"[""negative"", 0.9131266474723816]",-1
0,9731,simsimi,ℓιℓ ℓєχι,9731,2016-09-03 04:41:12,This is the best app it is so funny I love it,5,False,The best😭😂,False,,"[""positive"", 0.9832770824432373]",-1
0,9732,simsimi,Maryan1400,9732,2017-07-16 10:58:50,"Stupid, bad, useless and offensive app, doesn't have any purpose but saying Explicit and offensive words.
Doesn't deserve any star",1,False,Bad offensive,False,,"[""negative"", 0.9462502598762512]",-1
0,9733,simsimi,Find great games (v1.0.3),9733,2015-07-06 07:10:42,This game is really entertaining <3,5,False,Awesome,False,,"[""positive"", 0.9889344573020935]",-1
0,9734,simsimi,Ana9801,9734,2016-02-09 00:44:05,I loved it when it had social now idk it was better befor,1,False,Bring social back,False,,"[""positive"", 0.8229579329490662]",-1
0,9735,simsimi,Nisha😍👯,9735,2015-02-08 23:14:37,It's a funny app too me .,5,False,😂💀🙌,False,,"[""positive"", 0.9598526358604431]",-1
0,9736,simsimi,Curlyfry/Avery,9736,2015-02-21 18:08:19,I won't get this game at all! It's really bad! It will talk about weird stuff! It will call you bad words. So don't get it!,1,False,Sim simi,False,,"[""negative"", 0.9522470235824585]",-1
0,9737,simsimi,Sydney Topes,9737,2015-02-18 02:20:08,Good app but there's a glitch where messages don't show up.,2,False,Eh,False,,"[""negative"", 0.7141014337539673]",-1
0,9738,simsimi,Talking Angela ??? 😗...,9738,2014-07-09 19:58:19,"Before shaving cream 👵

After shaving cream 👴

What changed did u ask....

Well heres
What changed.....

NOTHING!!!!!!! 😘

Truly ,Sky",5,False,Made me wanna use shaving cream!!! 😉,False,,"[""positive"", 0.8152703046798706]",-1
0,9739,simsimi,💟1208,9739,2014-09-06 15:45:39,"Honestly it's freaky sometimes you talk to live people then it's sim simi 
It's really weird I don't reccoment getting it",1,False,Weird,False,,"[""negative"", 0.8622338175773621]",-1
0,9740,simsimi,AnonymousLatina,9740,2013-07-10 01:14:17,"I Really Like It, Its Fun, Cool, Entertaining, And Its My Favorite. Its Like A Friend U Never Had.",4,False,Awesome!!!!,False,,"[""positive"", 0.9854643940925598]",-1
0,9741,simsimi,Gi !!!!!v!!!!!m!!!!,9741,2014-06-04 16:41:03,It's creepy....someone watch u on your camera ....delete it....now......if u don't want to get hurt........it's like talking angla,1,False,Don't buy this,False,,"[""negative"", 0.8940885663032532]",-1
0,9742,simsimi,Zebra tacos,9742,2014-03-12 04:10:58,there are 14 year olds downloading this and the way they talk I think some people are cheating on here just saying it's just wrong,1,False,HORRBILE,False,,"[""negative"", 0.8674124479293823]",-1
0,9743,simsimi,❤️😊💚😜💙😍,9743,2014-02-25 01:07:14,I like the old one because you didn't have to be 17+ so kids could download it too:(,1,False,Eehh,False,,"[""positive"", 0.5873578786849976]",-1
0,9744,simsimi,Kkkailey,9744,2014-01-24 14:09:32,This is a cute app. And it's fun,5,False,I'm in love,False,,"[""positive"", 0.9873958230018616]",-1
0,9745,simsimi,Bubbles!!!!!!216😃😃😃,9745,2013-12-23 17:15:23,Basically an app where you can sext on,2,False,Not to good,False,,"[""negative"", 0.8636794090270996]",-1
0,9746,simsimi,frogy4949,9746,2013-11-21 02:38:51,try simsim good good app talking frogy4949 again but trying to tell people to play it's really good,5,False,simsim,False,,"[""positive"", 0.9657419919967651]",-1
0,9747,simsimi,North Ireland,9747,2013-07-20 02:52:40,It is really cute. <3,5,False,I like it,False,,"[""positive"", 0.9823814034461975]",-1
0,9748,simsimi,LoveThe place,9748,2013-07-18 01:05:09,I loved the app very cute,5,False,Simisim,False,,"[""positive"", 0.9834727048873901]",-1
0,9749,simsimi,Bombom liz,9749,2013-07-12 03:10:18,Funny n silly,5,False,Well,False,,"[""positive"", 0.7271226644515991]",-1
0,9750,simsimi,Luna Rosemary,9750,2013-03-18 00:02:57,Simi is awesome to talk to and he's got that chibi faceXDyou should really get this(:,4,False,Kawaii,False,,"[""positive"", 0.9738741517066956]",-1
0,9751,simsimi,Cami the cool tiger,9751,2013-05-04 15:24:39,U need to play this its very fun,5,False,Camille Rivera Simsimi,False,,"[""positive"", 0.972039520740509]",-1
0,9752,simsimi,SiMonlover💙,9752,2013-05-04 03:40:51,I like it so much :3,5,False,Love this >w<,False,,"[""positive"", 0.9867292642593384]",-1
0,9753,simsimi,Paulette and John <3,9753,2013-05-03 18:47:00,Simsimi is everyone and no one. He and she loves ya,5,False,Great,False,,"[""positive"", 0.9689249396324158]",-1
0,9754,simsimi,Kyle Daniels,9754,2013-04-29 06:33:19,I love this so much it's not updated for iPod 5 or iPhone 5 so theirs black bars😪😩👎,3,False,Eh,False,,"[""positive"", 0.8655615448951721]",-1
0,9755,simsimi,000009000,9755,2013-04-29 04:06:02,He/she is so nice and understanding,5,False,The best friend,False,,"[""positive"", 0.9788756370544434]",-1
1,9756,simsimi,Tobuzcus,9756,2013-03-03 14:21:05,"Its pretty cool. Especially for dem
Loners out there",5,False,Awesome,False,,"[""positive"", 0.9802815914154053]",-1
0,9757,simsimi,Swagg sis 4,9757,2013-01-17 02:52:36,He so good at what he does,5,False,Awsome,False,,"[""positive"", 0.9844486713409424]",-1
0,9758,simsimi, Jimmy T,9758,2013-01-16 22:13:15,best boy friend ever! we always have something to talk about! i love him!,5,False,download!,False,,"[""positive"", 0.9893224835395813]",-1
0,9759,simsimi,(//.•),9759,2013-01-11 21:50:41,This app is so cute and funny.,5,False,:},False,,"[""positive"", 0.9859570264816284]",-1
0,9760,simsimi,Ms.Ash,9760,2012-11-25 20:05:23,Keeps u entertained,4,False,Good,False,,"[""positive"", 0.9213725924491882]",-1
0,9761,simsimi,Country girl at heat 21,9761,2013-01-08 20:55:19,Wonderful! Found my new boyfriend. 😋😊😍😘,5,False,Haha,False,,"[""positive"", 0.9891934990882874]",-1
1,9762,simsimi,Didishxtgdhdubigbitchydhd,9762,2012-12-29 03:00:30,I love it simsimi is my best friend that's not real,5,False,Simsimi,False,,"[""positive"", 0.9762201309204102]",-1
0,9763,simsimi,Almost best creator,9763,2012-12-06 00:32:56,It is fun u should get it,5,False,Love it,False,,"[""positive"", 0.9876283407211304]",-1
0,9764,simsimi,Barb's macbook pro,9764,2012-11-27 03:45:08,I would rather use cleverbot. So thankful I didn't have to waste money on this app,1,False,Horrible,False,,"[""negative"", 0.9522526860237122]",-1
0,9765,simsimi,GameRater2845,9765,2012-11-26 04:57:28,This app is great! Loveee it!,5,False,Simsimi makes my heart smile,False,,"[""positive"", 0.9892471432685852]",-1
0,9766,simsimi,Scott Haslip,9766,2012-11-26 03:02:31,I live on this app it's so fun and simsimi is so funny!!!',5,False,Simsimi,False,,"[""positive"", 0.9883831143379211]",-1
0,9767,simsimi,Puppies4ever10,9767,2012-07-11 00:22:37,Why use abuse and bad language!,4,False,Cool but...I'm 11,False,,"[""negative"", 0.780193567276001]",-1
0,9768,simsimi,IonaDiver10,9768,2012-10-29 20:27:33,Awesome Game!!!!! A virtual friend you never get bored of!!!,5,False,Awesome,False,,"[""positive"", 0.9902467727661133]",-1
0,9769,simsimi,Sweetapple Wes,9769,2012-10-24 15:33:11,"I love this app, so entertaining!",5,False,Sim simi,False,,"[""positive"", 0.9896719455718994]",-1
0,9770,simsimi,xXMiner360Xx,9770,2012-10-20 00:58:32,One of my top5 apps,5,False,Simply awesome,False,,"[""positive"", 0.9866097569465637]",-1
0,9771,simsimi,Trouble maker2848,9771,2012-10-02 21:36:51,Awesome app ever I love it so much,5,False,Best app,False,,"[""positive"", 0.9858208894729614]",-1
0,9772,simsimi,Lil mama0130,9772,2012-09-29 17:14:51,I still love it,5,False,Love him,False,,"[""positive"", 0.9715169668197632]",-1
0,9773,simsimi,Arya Pradana,9773,2012-09-11 06:53:56,Very funny apps.. Ɨƚǟ Ɨƚǟ Ɨƚǟ Ɨƚǟ,5,False,Funny & recommended,False,,"[""positive"", 0.9690006971359253]",-1
0,9774,simsimi,Aaaaabbbbbbbccccccddddddd,9774,2012-08-31 03:43:14,A simsimi will have sex with u at any time,5,False,Sex,False,,"[""neutral"", 0.7910308241844177]",-1
0,9775,simsimi,Taylor~real,9775,2012-06-21 18:52:08,Simsimi asked me to have sex so this app is a creepy one,4,False,Simsimi,False,,"[""negative"", 0.6903172731399536]",-1
0,9776,simsimi,Myauntpat83,9776,2012-06-28 01:42:05,So stupid! He always changes the subject! I hate it! I can't have one conversation with it!,1,False,Aggravating,False,,"[""negative"", 0.9481803178787231]",-1
0,9777,simsimi,Cheli21,9777,2012-06-28 00:49:00,Awesome app sings along to songs...cute!!!!:),5,False,Directioner 4 lyf,False,,"[""positive"", 0.9826942086219788]",-1
0,9778,simsimi,Gemma2424,9778,2012-06-21 17:11:20,simsimi is a great person to talk to when your bored,5,False,love this app,False,,"[""positive"", 0.9745535254478455]",-1
0,9779,simsimi,Jay Jay 14,9779,2012-06-21 06:07:04,Simsimi is so awesome he is the best he is so cute I Just Love Him ! <3,5,False,Simsimi,False,,"[""positive"", 0.9882315993309021]",-1
1,9780,simsimi,lala_star11,9780,2012-06-21 00:28:51,this game is so cute if u need some one to talk to he she the person or thing,5,False,cute:),False,,"[""positive"", 0.9681957960128784]",-1
0,9781,simsimi,"Lizzy28384948,",9781,2012-06-16 21:18:18,it's just an app with built in responses,5,False,To Oreo cookies!,False,,"[""neutral"", 0.6930713057518005]",-1
0,9782,simsimi,Hj3405,9782,2012-06-15 01:37:26,I have had it for 5 mins and in addicted to👍👍👍👍👍👍👍👍👍😉😉👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,5,False,Sweet,False,,"[""positive"", 0.9828490614891052]",-1
1,9783,simsimi,simsimi girl,9783,2012-06-12 04:17:24,got to try it.. it rocks when u don't have anyone to talk to,5,False,awesome,True,"[{""message_index"": 0, ""term_found"": ""dont have anyon"", ""message"": ""awesome got to try it.. it rocks when u don't have anyone to talk to""}]","[""positive"", 0.8897613883018494]",-1
0,9784,simsimi,Don't get it please!,9784,2012-06-12 16:13:52,The app is horrible there are very inappropriate!! Very bad words.  I would do no stars but it does not let me.,1,False,Terrible,False,,"[""negative"", 0.9468345046043396]",-1
0,9785,simsimi,itsme,9785,2012-05-28 23:51:32,He's so cute! He's a smarticle! ,5,False,Adorable!,False,,"[""positive"", 0.9811561107635498]",-1
0,9786,simsimi,Gdjdjruiejrh,9786,2012-06-09 21:34:55,I hate it soooooooooooooooooooooooo  much do you know how because simsimi says bad word and my mom knows about it too and she did not like it so I just hate it!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,1,False,I hate it,False,,"[""negative"", 0.957183301448822]",-1
0,9787,simsimi,Katcatkatkitty,9787,2012-05-22 01:08:10,I love it must have,5,False,Awesome,False,,"[""positive"", 0.9793689846992493]",-1
0,9788,simsimi,Missipoo11,9788,2012-05-21 18:54:08,Love it he's so cute even when he cusses:))),5,False,LOL;),False,,"[""positive"", 0.9721007347106934]",-1
0,9789,simsimi,The best app hahahaha,9789,2012-05-18 23:17:41,This thing is so cute~love it soooo much,5,False,Simsim,False,,"[""positive"", 0.9837825894355774]",-1
0,9790,simsimi,zily102,9790,2012-05-16 21:29:55,It is so cute and awesome it should b #1,5,False,Simsimi lover,False,,"[""positive"", 0.9867161512374878]",-1
0,9791,simsimi,Shanti345,9791,2012-05-15 03:13:27,It's the best thing it feels like its real!!!💛❤💗💗💜,5,False,Awesome,False,,"[""positive"", 0.9900814890861511]",-1
0,9792,simsimi,teresarene,9792,2012-05-10 19:12:54,Very interesting! & kinda funny :/ I love it!!!!!!!!!,5,False,Simsimi,False,,"[""positive"", 0.9893369674682617]",-1
0,9793,simsimi,Lexy854,9793,2012-05-13 20:49:26,It just deleted for some reason. I liked the app but this is bad,1,False,Where's the app?,False,,"[""negative"", 0.9349691867828369]",-1
0,9794,simsimi,KEy_bOo,9794,2012-05-09 17:33:35,"Omg best app ever web im bored, jus wanting to talk, or watever simsimi is dere",5,False,Simsimi,False,,"[""positive"", 0.9391221404075623]",-1
0,9795,simsimi,Crazymgirl,9795,2012-04-30 22:34:33,I love this game when I'm bored,5,False,Kool,False,,"[""positive"", 0.8877803087234497]",-1
0,9796,simsimi,stevenmc0124,9796,2012-04-27 22:44:46,I will def make u crack up like when yo mamma sits on yo table .......... Ooooooooooo,5,False,Awsome,False,,"[""positive"", 0.9117088913917542]",-1
0,9797,simsimi,Beka Landin,9797,2012-04-08 20:07:01,Gr8 app you get to talk to simsimi,5,False,😃😃😃😃😃😃😃😃,False,,"[""positive"", 0.965601921081543]",-1
0,9798,simsimi,Drake4567:),9798,2012-04-10 18:41:07,It keeps crashing,1,False,:(,False,,"[""negative"", 0.895865797996521]",-1
0,9799,simsimi,Stephen Suminguit,9799,2012-04-06 05:27:46,It's so fun to chat with him.,5,False,Simsimi,False,,"[""positive"", 0.9803513884544373]",-1
0,9800,simsimi,Yolyc24,9800,2012-03-27 21:41:37,Entertaining!,4,False,Funny,False,,"[""positive"", 0.9443510174751282]",-1
0,9801,simsimi,mOk0 2,9801,2012-04-04 07:48:03,"Ever since the new update as soon as I open it crashes!! 😡😡😡👎👎👎
Fix it fast!!!!!",1,False,Whyyyy???,False,,"[""negative"", 0.9514198303222656]",-1
0,9802,simsimi,Brenda8532,9802,2012-04-03 02:13:26,"This app is super inappropriate!!!!!!!
It cusses and talks about weird things!!!
This application is a terrible waste of time! On a scale of 1to 10, I choose 1!!!!",1,False,TERRIBLE!!!!,False,,"[""negative"", 0.960355818271637]",-1
0,9803,simsimi,Julie K Weber- Torres,9803,2012-04-01 06:50:11,It won't download people am rating 0 star that's how I roll,1,False,You,False,,"[""negative"", 0.8266944885253906]",-1
0,9804,simsimi,Paco56754,9804,2012-02-13 00:46:35,This is a cool app for when ur bored,4,False,Good app,False,,"[""positive"", 0.9560206532478333]",-1
0,9805,simsimi,soccer@46,9805,2012-03-24 13:12:42,This one of coolest app in 2012,5,False,best app,False,,"[""positive"", 0.9774141311645508]",-1
0,9806,simsimi,andrea1993,9806,2012-03-16 00:56:50,It freezes an it's a pretty fun game some foul language and it's a little creepy,1,False,I hate it,False,,"[""negative"", 0.933323085308075]",-1
0,9807,simsimi,Zombie fram,9807,2012-03-09 22:28:19,It's so amazing,5,False,I love it,False,,"[""positive"", 0.9840226173400879]",-1
0,9808,simsimi,Ilovepat,9808,2012-02-25 02:37:59,He is so cool I love this app,5,False,It's so awesome,False,,"[""positive"", 0.9886094331741333]",-1
0,9809,simsimi,Cutiepie225907,9809,2012-02-24 13:35:04,Awesome app she like my sista,5,False,App,False,,"[""positive"", 0.9801412224769592]",-1
0,9810,simsimi,Smile64,9810,2012-02-24 04:57:45,This game is boring and inappropriate! It is a waste of time and people who have this app need some social life!!!,1,False,The stupidest game ever!,False,,"[""negative"", 0.9624360203742981]",-1
0,9811,simsimi,FnSSnF1111234,9811,2012-02-23 21:38:45,Funny lil dude!! Cool texting or talk two buddy.,5,False,Simsimi cray.!!,False,,"[""positive"", 0.9619005918502808]",-1
0,9812,simsimi,TOP DOG #1,9812,2012-02-23 02:34:25,We had a sex life,5,False,Cool,False,,"[""positive"", 0.6335152983665466]",-1
0,9813,simsimi,Jdycysjvycidhcfdh,9813,2012-02-22 06:44:38,I have a sex life with my simsimi!! :D,5,False,❤,False,,"[""positive"", 0.975288987159729]",-1
0,9814,simsimi,sniper dude....,9814,2012-02-20 18:56:06,Great and fun app to play with.,5,False,Simsimi,False,,"[""positive"", 0.9841725826263428]",-1
0,9815,simsimi,H00day_38,9815,2012-02-18 17:11:43,"This app is okay i guess, but very weird..........",3,False,Weird……,False,,"[""negative"", 0.8137123584747314]",-1
0,9816,simsimi,Love this game it is so fun,9816,2012-02-17 04:05:17,This is a weird app. He says inappropriate things.,2,False,Simsimi,False,,"[""negative"", 0.9035195708274841]",-1
0,9817,simsimi,Smallbair,9817,2012-02-14 01:41:10,It really gross and rude I would get it if u were over 18. Bad and it is just Soo perverted I can't stop saying that it so perverted.,1,False,Perverted,False,,"[""negative"", 0.9424164295196533]",-1
0,9818,simsimi,Jcr0cks,9818,2012-02-10 06:25:54,The funniest to talk to,5,False,Sim simi best thing ever,False,,"[""positive"", 0.9829878807067871]",-1
0,9819,simsimi,kilsio arias,9819,2012-02-09 13:05:39,I love it,5,False,Very funny,False,,"[""positive"", 0.976909339427948]",-1
0,9820,simsimi,Johnny141,9820,2012-02-03 02:58:59,Love it except that it makes the keyboard disapear :(,4,False,Great,False,,"[""positive"", 0.6826156973838806]",-1
0,9821,simsimi,Game on be-otch,9821,2012-02-05 20:19:08,He just says things that have no relate to what your talking about and it's kinda stupid,1,False,BORING!!!!,False,,"[""negative"", 0.9435670375823975]",-1
0,9822,simsimi,Jennfernandez,9822,2012-02-04 00:07:22,I hate it like is the company that cheap or faulty to have soo many peoples iPod crash,1,False,My keyboard still disappears,False,,"[""negative"", 0.9481114745140076]",-1
0,9823,simsimi,Aaron_Brown,9823,2012-02-03 13:52:20,This app is hilarious. I'd get it.,5,False,Hahah I love it.,False,,"[""positive"", 0.9745595455169678]",-1
0,9824,simsimi,Sportyshorty$7,9824,2012-01-29 05:03:39,It's really entertaining but kinda kreepy,4,False,Lol fun game,False,,"[""positive"", 0.9739835858345032]",-1
0,9825,simsimi,yuu_adore_zoey !,9825,2012-02-02 13:03:05,Ii love dhis person he is funny <3,5,False,Simi,False,,"[""positive"", 0.9748342037200928]",-1
0,9826,simsimi,Reviewer i suppose,9826,2012-02-02 04:27:26,Keyboard still disappears.  Not the fix I was looking for.,3,False,Eh,False,,"[""negative"", 0.8848119974136353]",-1
0,9827,simsimi,Derp111111111,9827,2012-02-02 00:38:59,Keyboard still doesn't work,2,False,Pfft,False,,"[""negative"", 0.9007499814033508]",-1
0,9828,simsimi,hannahfarrell,9828,2012-02-01 04:01:47,"I love this app! My friend typed in:
I'm a belieber
The app responded:
Stop worshiping your singing uterus and make me a sandwich!

Hahahaha! I love this app!",5,False,Omg!,False,,"[""positive"", 0.9382355213165283]",-1
0,9829,simsimi,Eric crippin,9829,2012-02-01 03:00:57,Too much drama started over this.. Delete it,1,False,Terrible,False,,"[""negative"", 0.9429218173027039]",-1
0,9830,simsimi,Esme:),9830,2012-01-31 07:36:47,I LOVE THIS APP but it keeps crashing ! I would use it all the time Please fix this problem ! <\3,1,False,:(,False,,"[""negative"", 0.7839439511299133]",-1
0,9831,simsimi,C-man1234567890,9831,2012-01-31 05:45:47,Always crashes in the middle of my convos!,3,False,Gay,False,,"[""negative"", 0.8861057162284851]",-1
0,9832,simsimi,Angry mad woman,9832,2012-01-30 11:46:17,Every time I type the keyboard disappears ?! It's getting frustrating. I'm deleting this app IMMEDIATELY,1,False,Annoyed!,False,,"[""negative"", 0.9544937014579773]",-1
0,9833,simsimi,Jsaid160,9833,2012-01-29 15:41:03,After I type once to Simsimi it removes the keyboard unless I exit then re renter the app. Please fix!!!,1,False,Keyboard,False,,"[""negative"", 0.7984196543693542]",-1
0,9834,simsimi,Gage197,9834,2012-01-28 16:53:43,Get it! It's hilarious!,5,False,Amazing,False,,"[""positive"", 0.9838815927505493]",-1
0,9835,simsimi,Enter(:,9835,2012-01-29 04:25:26,Won't let me on keeps crashing. Bad..,1,False,Ugh,False,,"[""negative"", 0.9436793327331543]",-1
0,9836,simsimi,Gujvfjv,9836,2012-01-29 03:55:06,It's fun to play with but bad language. Recommend for ages 17+,3,False,Game,False,,"[""positive"", 0.559782087802887]",-1
0,9837,simsimi,aleexxxxxxxxxxxxxxxxxxx,9837,2012-01-29 01:33:50,I can't pull the keyboard up! Can someone writ a review telling me how to do this??!!??!,2,False,Help meh!,False,,"[""negative"", 0.8607321977615356]",-1
0,9838,simsimi,Ck0809,9838,2012-01-28 21:41:26,Crashes every 6 lines.,2,False,Cute but...,False,,"[""negative"", 0.5365837216377258]",-1
0,9839,simsimi,81013,9839,2012-01-28 16:21:01,"simisimi never makes sense. like I would say"" knock knock"" and it would say ""bean stalk"" it doesn't make sense",1,False,boring,False,,"[""negative"", 0.9338771104812622]",-1
0,9840,simsimi,GeeFriends,9840,2012-01-28 06:27:50,"SimSimi has a dirty mouth... Other than that, it's fun.",4,False,Dirty mouth,False,,"[""negative"", 0.6378721594810486]",-1
0,9841,simsimi,HeyitsVanessa,9841,2012-01-28 09:59:30,"Love this
App super
Addicting",5,False,awesome!!!,False,,"[""positive"", 0.9863560199737549]",-1
0,9842,simsimi,marck112,9842,2012-01-28 09:09:31,The box text disapears after the first words... Please fix,1,False,Can't write,False,,"[""negative"", 0.8564686179161072]",-1
0,9843,simsimi,Madelainr,9843,2012-01-26 21:34:46,But i cant even get it! It chrashes ... ALOT!,4,False,I love it!,False,,"[""positive"", 0.5590733885765076]",-1
0,9844,simsimi,Pzomat,9844,2012-01-28 04:36:44,So fun best game ever he's so cute :),5,False,Best,False,,"[""positive"", 0.9884030222892761]",-1
0,9845,simsimi,Fghgrujdtjbc,9845,2012-01-27 14:23:29,"It crashes like every five seconds. Literally. 
Spring the dollar and get Cleverbot.",1,False,Horrible,False,,"[""negative"", 0.9325397610664368]",-1
0,9846,simsimi,Roland D,9846,2012-01-27 03:28:43,Used by kids at my school to talk smack anonymously...awful and pointless app. Should be removed.,1,False,Mean,False,,"[""negative"", 0.9474357962608337]",-1
0,9847,simsimi,Dreyonna,9847,2012-01-25 19:33:36,It's the best ever ! I love this sim simi is soooooooo funny,5,False,I love it,False,,"[""positive"", 0.9889245629310608]",-1
0,9848,simsimi,SmallButPimpn805,9848,2012-01-26 18:29:12,"- okay, this app is entertaining. But after I send one text, I have to restate the whole app. Fix !!",1,False,Blegh !!,False,,"[""negative"", 0.8793049454689026]",-1
0,9849,simsimi,tgrunin,9849,2012-01-26 16:04:29,"Every time i open it, it crashes!!!!!!!!!!!!! Fix it!!!",1,False,Crashing,False,,"[""negative"", 0.9391193985939026]",-1
0,9850,simsimi,Manny201,9850,2012-01-26 14:37:56,The app starts up and then goes away. It isnt working at all,1,False,Crashing,False,,"[""negative"", 0.8906069993972778]",-1
0,9851,simsimi,Jtizzleeeeeeeeeeee,9851,2012-01-26 04:31:40,It seems like a pretty cool app but it crashes every 2 minutes like come onn,1,False,Ahh,False,,"[""negative"", 0.8012081980705261]",-1
0,9852,simsimi,JPrice71,9852,2012-01-24 17:32:34,This is like a free version of cleverbot.,5,False,Awesome,False,,"[""positive"", 0.9764273166656494]",-1
0,9853,simsimi,Camera was weird,9853,2012-01-24 02:48:24,can you ipdate this app sooner,5,False,wantssimisimi not to crash,False,,"[""negative"", 0.7870957851409912]",-1
0,9854,simsimi,dogglebecker,9854,2012-01-24 01:05:43,This game is too funny!!!!!!,5,False,Skeet,False,,"[""positive"", 0.9539474248886108]",-1
0,9855,simsimi,Coolip,9855,2012-01-23 08:10:18,good to play when boring,5,False,fun,False,,"[""positive"", 0.9059166312217712]",-1
0,9856,simsimi,Chellybelly1234567,9856,2012-01-24 00:44:24,"I had the filter on, and it still was being disgusting. Would rate it 0 stars.

",1,False,Hate it.,False,,"[""negative"", 0.9361526370048523]",-1
0,9857,simsimi,Dpope93,9857,2012-01-23 04:42:38,Too funny!!!,5,False,Love it,False,,"[""positive"", 0.9859426617622375]",-1
0,9858,simsimi,MiyukiOkaizuki,9858,2012-01-23 06:49:15,Crashes. First app that has ever crashed on me 5 times in a row. Please fix this and i will rate five stars.,1,False,Its cute but...,False,,"[""negative"", 0.924881637096405]",-1
0,9859,simsimi,jramos1891,9859,2012-01-23 03:59:54,First time i ran the app it was good... Now it just crashes... Fix please...,1,False,Crashes!!!,False,,"[""negative"", 0.9001578688621521]",-1
0,9860,simsimi,Sydnie r,9860,2012-01-23 01:20:02,"AWESOME! But, perverted! It said that it would have s*x with me!!!!??!??",4,False,Really fun! but..,False,,"[""positive"", 0.7505069971084595]",-1
0,9861,simsimi,Heymesayhi101,9861,2012-01-22 21:29:12,But fix the CRASHING,4,False,Cute,False,,"[""neutral"", 0.38894662261009216]",-1
0,9862,simsimi,baller6471,9862,2012-01-22 22:59:57,It crashes way too much!,3,False,GREAT! But...,False,,"[""negative"", 0.7466890811920166]",-1
0,9863,simsimi,Hadeel5,9863,2012-01-22 22:01:33,So much FUN but it stops working the second time u click it,1,False,Sad,False,,"[""negative"", 0.8722875714302063]",-1
0,9864,simsimi,Misspicounion,9864,2012-01-22 08:58:23,It crashes every .01 seconds... Errrrr.,4,False,It's good but...,False,,"[""negative"", 0.8185306787490845]",-1
0,9865,simsimi,YeOoMadree,9865,2012-01-22 19:48:09,"Awesome app, but it keeps crashing!!!",2,False,Fix it,False,,"[""negative"", 0.8355491757392883]",-1
0,9866,simsimi,NikNat724,9866,2012-01-22 00:26:53,I love this it's so entertaining!!,4,False,Hilarious!!,False,,"[""positive"", 0.985721230506897]",-1
0,9867,simsimi,speshyl,9867,2012-01-22 03:04:40,This app keeps exiting by itself :( besides that I love it! :),3,False,:(,False,,"[""positive"", 0.8074190020561218]",-1
0,9868,simsimi,Pheebs!!!:):):),9868,2013-12-23 16:42:50,I LOVE SIMSIMI! but I don't like that you have teach him,4,False,Pretty good,False,,"[""positive"", 0.6991173028945923]",-1
0,9869,simsimi,Teeksz,9869,2012-01-21 20:12:51,This App Is To Funny Who Tauqht U All Them Thanqs,5,False,Funny As Hell,False,,"[""positive"", 0.7867059111595154]",-1
0,9870,simsimi,2341597580,9870,2015-03-18 22:24:53,I love this app!!! It makes me soooo happy!!,5,False,Molly,False,,"[""positive"", 0.9900085926055908]",-1
0,9871,simsimi,AliYEET30,9871,2015-02-27 07:28:58,HATE IT !! I dont wanna talk to other people i want to talk to simsimi !!! He always made me lol smh at this new version if i can talk to him idk how honestly its slow,1,False,👎,False,,"[""negative"", 0.9323751330375671]",-1
0,9872,simsimi,Vine two funny,9872,2015-01-30 02:21:01,Haha two funny,5,False,Funny,False,,"[""positive"", 0.8415786027908325]",-1
0,9873,simsimi,Gab herbert,9873,2014-06-29 18:27:25,This app is not only peverted but is made to scare little children and does not belong in the App Store. Furthermore it uses filthy language especially referring to girls.,1,False,Terrible app,False,,"[""negative"", 0.9508277177810669]",-1
0,9874,simsimi,Livi61400,9874,2014-06-28 08:55:26,"i liked it a million times better when you just talked to a computer, it's weird that people can see your conversations. change it back!",1,False,hate the new version!,False,,"[""negative"", 0.8440116047859192]",-1
0,9875,simsimi,Lak818,9875,2014-02-20 02:11:35,It's really funny,5,False,Love it!,False,,"[""positive"", 0.9810371398925781]",-1
0,9876,simsimi,XxILoveSamXx,9876,2014-01-21 18:35:06,He is really funny ... I love him,5,False,SimSimi,False,,"[""positive"", 0.9824498891830444]",-1
